leksem	vr	frek	13a.01.k	13a.01.č	13a.02.k	13a.02.č	13a.03.k	13a.03.č	13a.04.k	13a.04.č	13a.05.k	13a.05.č	13a.06.k	13a.06.č	13a.07.k	13a.07.č	13a.08.k	13a.08.č	13a.09.k	13a.09.č	13a.10.k	13a.10.č	13a.11.k	13a.11.č	13a.12.k	13a.12.č	13a.13.k	13a.13.č	13a.14.k	13a.14.č	13a.15.k	13a.15.č	13b.01.k	13b.01.č	13b.02.k	13b.02.č	13b.03.k	13b.03.č	13b.04.k	13b.04.č	13b.05.k	13b.05.č	13b.06.k	13b.06.č	13b.07.k	13b.07.č	13b.08.k	13b.08.č	13b.09.k	13b.09.č	13b.10.k	13b.10.č	13b.11.k	13b.11.č	13b.12.k	13b.12.č	13b.13.k	13b.13.č	13b.14.k	13b.14.č	13b.15.k	13b.15.č
botanički	P	4135	4	3	5	2	4	1	2	2	4	3	3	2	4	1	1	2	3	4	2	2	4	3	3	2	4	3	3	3	4	3	3	2	3	2	5	3	5	3	4	4	5	4	2	1	4	3	3	1	1	4	4	3	2	2	3	3	4	1	1	1
kititi	G	4281	4	2	4	2	4	2	4	2	3	4	5	2	4	2	5	3	3	2	4	2	5	3	3	2	5	2	2	2	5	2	4	2	5	3	4	3	5	3	3	2	5	2	4	2	5	3	4	3	5	4	5	2	4	3	4	2	5	2	3	2
upozoriti	G	72023	4	3	5	4	4	2	4	3	2	4	4	4	5	3	2	4	1	4	2	3	3	3	1	3	4	3	3	4	4	4	3	4	5	4	4	3	4	3	3	3	3	3	2	3	4	4	4	3	5	5	3	3	4	5	4	5	5	3	1	4
ignorirati	G	28435	3	4	4	5	3	3	5	3	1	5	4	4	4	3	2	4	1	4	2	3	3	4	3	3	3	4	2	3	4	5	3	3	4	3	4	4	4	4	3	3	1	4	3	3	4	5	4	5	5	5	2	4	4	4	4	5	5	4	2	4
okrenuti	G	88057	4	4	4	4	5	4	5	4	5	5	5	5	5	4	4	5	4	4	5	4	5	5	4	3	5	4	5	5	5	5	4	3	5	3	5	5	5	4	4	3	5	3	4	5	5	5	4	5	5	5	5	5	5	4	4	5	5	4	3	5
visokoškolski	P	4663	3	2	3	3	1	4	3	3	2	2	2	3	3	2	1	1	2	5	2	2	2	3	4	3	2	2	5	2	3	3	3	2	3	3	2	3	3	3	4	2	2	3	1	2	3	3	3	3	1	4	4	4	1	4	3	2	5	2	1	2
iznositi	G	196127	3	3	3	3	1	3	1	4	1	5	2	3	3	4	1	4	4	4	4	3	3	3	2	3	5	4	4	4	4	3	3	2	5	3	4	4	5	3	4	3	3	4	2	4	4	4	4	3	1	5	4	5	2	5	4	5	4	4	3	3
rješenje	I	295025	3	5	4	4	3	4	4	4	1	5	3	5	5	3	1	4	1	5	3	3	5	4	2	4	2	4	2	3	3	4	3	3	5	4	3	4	4	5	4	3	4	3	1	3	3	4	3	5	1	5	1	5	1	5	4	5	4	4	2	4
ekološki	P	54953	3	4	4	3	3	3	2	2	1	4	3	3	3	3	1	3	1	5	2	2	3	3	1	3	2	3	1	4	2	3	2	2	3	2	1	4	4	3	2	3	3	3	1	3	3	4	2	1	1	4	4	4	1	4	2	4	3	2	3	2
pravni	P	158340	1	3	1	3	1	3	2	2	1	3	1	2	2	2	1	3	1	4	2	2	2	3	1	2	2	3	1	4	2	3	2	1	4	4	1	4	4	2	4	2	2	3	1	3	3	3	2	1	1	4	4	4	1	3	2	4	2	2	1	2
preostajati	G	19226	3	4	1	3	1	2	3	3	1	4	1	2	2	3	1	1	1	4	2	2	1	3	1	1	1	2	1	2	1	3	3	2	2	2	3	1	4	2	3	3	3	2	1	2	4	4	3	3	1	4	2	3	2	3	3	3	4	2	1	1
isprazniti	G	7524	4	4	2	3	5	3	4	3	5	5	4	4	4	4	4	4	3	3	4	3	4	4	3	3	5	3	3	3	5	4	3	3	5	3	4	4	5	4	4	3	5	3	4	4	5	5	5	4	5	5	5	5	4	4	4	4	5	4	3	4
sumnjičiti	G	8350	3	3	4	3	1	1	2	3	1	5	3	2	2	2	1	1	1	3	2	2	1	2	2	2	1	3	1	2	1	2	2	1	3	3	4	3	5	3	3	3	1	4	1	3	3	3	3	2	1	4	4	2	1	3	4	4	3	3	2	2
zabrinjavajući	P	9212	0	0	4	4	1	3	4	2	1	5	1	3	3	3	1	2	1	5	2	2	1	3	1	3	1	3	1	3	2	3	2	3	3	4	3	3	4	4	3	3	2	3	2	4	1	5	3	5	1	5	2	4	2	4	4	4	4	4	2	3
vještačenje	I	9902	4	1	1	2	1	1	1	4	2	3	3	2	1	1	1	2	2	3	2	2	1	2	3	2	5	2	1	3	2	2	2	2	5	2	3	2	3	1	4	2	5	3	1	2	2	2	2	1	1	4	4	2	1	3	4	3	5	1	1	1
ekonomski	P	137688	1	3	1	5	1	4	3	5	3	4	2	2	1	2	1	4	1	4	2	2	3	4	1	3	2	4	1	4	2	4	3	2	3	3	1	4	2	2	2	3	2	4	1	4	2	5	3	3	1	5	3	4	1	4	2	5	4	2	2	3
guliti	G	3360	5	5	5	3	5	4	4	4	5	3	5	3	5	3	5	4	4	4	5	3	5	5	5	2	5	4	4	3	5	3	5	3	5	3	5	4	5	4	3	3	5	2	5	4	5	4	5	3	5	5	5	3	5	5	3	4	5	2	4	3
republikanac	I	6236	3	3	4	3	3	2	2	3	1	4	3	2	2	1	1	2	2	4	1	3	2	2	2	3	3	3	1	3	1	2	2	3	3	2	2	2	4	1	4	2	5	1	1	3	2	3	2	1	1	3	5	4	1	5	2	4	4	1	1	1
načelo	I	62563	1	3	1	4	1	2	2	3	1	4	4	4	4	2	1	2	1	4	1	4	1	4	1	3	1	3	1	4	1	2	2	3	5	3	1	3	1	4	3	3	1	3	1	2	2	4	3	4	1	5	1	3	1	4	2	4	2	2	1	3
opisivati	G	54539	2	5	2	5	3	4	4	5	4	5	3	5	4	5	1	4	2	5	3	3	3	4	1	4	4	4	1	3	3	4	3	2	5	4	4	4	4	5	3	4	2	3	1	4	1	5	4	5	1	5	2	5	1	5	3	4	5	4	1	4
istupiti	G	5155	3	2	2	3	4	2	3	5	2	3	2	3	4	2	4	3	1	5	4	3	4	2	2	2	5	2	2	4	1	2	3	2	4	2	5	3	5	2	3	2	2	2	3	2	5	4	3	4	5	5	4	4	4	4	3	3	4	1	3	2
naporan	P	28946	3	5	4	4	4	4	4	4	1	5	4	4	4	4	1	4	1	4	3	3	4	4	3	3	2	4	1	4	2	5	5	4	4	4	4	4	3	4	3	4	2	5	1	3	3	5	0	4	1	5	2	4	2	5	3	5	4	4	2	3
zaključivati	G	42912	2	5	3	5	2	3	4	5	1	5	3	4	3	4	1	4	1	4	3	3	2	4	1	3	1	4	1	4	1	4	3	4	3	2	1	4	2	4	4	4	5	5	1	4	1	5	3	5	1	5	1	4	1	5	3	4	4	4	2	5
plivački	P	7021	4	3	5	3	4	2	2	4	4	3	4	2	5	2	1	1	4	3	2	3	2	2	3	2	5	3	3	3	4	3	4	2	5	3	4	3	4	2	3	2	4	3	4	3	4	3	3	1	5	4	5	3	4	3	4	3	4	2	3	2
napredan	P	45685	2	4	3	4	2	3	3	5	1	5	3	3	4	4	1	4	1	3	1	4	2	3	2	3	1	4	1	5	1	3	2	3	3	2	2	3	3	3	3	3	1	3	1	4	3	4	3	4	1	5	1	4	1	4	2	5	3	3	1	5
stezati	G	4436	4	4	3	2	5	2	3	5	4	3	5	3	5	3	4	3	5	3	4	2	4	3	4	3	5	2	4	4	4	3	4	3	4	3	4	3	5	3	3	2	3	3	4	4	4	4	4	3	5	4	5	4	5	4	3	4	5	2	4	3
valcer	I	3174	5	2	5	2	5	2	1	4	5	3	5	2	5	3	5	2	4	3	5	2	4	3	5	1	5	2	4	3	4	2	5	2	5	2	2	2	5	2	5	2	5	2	5	2	4	3	5	1	5	2	5	2	5	4	5	3	5	1	4	2
izazvati	G	93819	2	4	2	2	3	3	3	3	1	5	3	4	4	3	1	4	2	4	3	3	2	3	1	3	2	3	3	4	5	3	3	3	3	3	3	3	4	4	3	3	2	3	1	4	4	4	3	3	1	4	2	4	3	4	3	4	3	2	2	3
priložen	P	9277	4	4	1	2	1	1	3	4	2	4	4	4	4	4	1	1	4	4	4	4	2	4	2	2	4	4	2	3	3	3	3	2	4	3	4	3	4	4	3	3	4	3	1	3	4	5	5	4	4	4	3	3	2	2	3	3	3	2	3	3
oderati	G	3241	4	3	4	2	4	2	1	4	3	3	5	2	3	2	5	3	4	3	4	2	4	2	3	2	5	3	5	2	4	2	4	2	4	2	3	4	5	2	4	2	4	1	4	2	5	2	5	2	5	4	5	4	5	2	3	3	5	2	4	2
ljestvica	I	48564	4	3	4	5	5	3	3	4	1	4	4	3	5	5	5	3	4	4	3	3	5	4	2	3	4	3	3	3	3	3	3	4	5	3	3	4	5	4	4	3	5	3	3	4	4	5	5	4	4	4	3	5	3	4	3	4	5	2	4	4
ostatak	I	136348	4	5	3	5	1	3	3	5	2	5	4	4	4	4	3	4	3	4	4	3	4	4	2	3	4	4	4	4	3	5	3	3	4	3	4	4	4	4	5	4	5	5	2	5	4	4	4	3	4	4	4	4	3	4	3	4	5	2	3	4
opruga	I	4461	5	2	5	2	5	2	2	4	5	3	5	3	5	2	5	1	5	2	5	2	5	2	5	3	5	2	5	3	5	1	5	1	5	2	5	2	5	3	5	2	5	3	5	1	5	3	5	1	5	4	5	3	5	4	5	3	5	1	5	2
brdski	P	5315	1	2	5	3	3	2	2	5	4	3	4	3	4	2	1	1	4	4	4	2	2	1	4	4	4	2	4	3	4	2	3	1	4	2	4	3	5	3	4	2	5	2	4	4	4	4	4	1	4	3	5	3	4	3	3	4	5	1	4	3
islam	I	31999	4	3	3	3	5	4	2	5	5	4	3	3	5	3	2	3	2	5	2	4	3	4	1	4	3	4	3	4	1	3	3	4	3	2	3	3	5	2	3	3	4	2	3	3	1	4	1	1	1	2	1	4	1	5	4	5	3	1	3	2
gorjeti	G	25402	5	5	5	3	5	3	3	0	5	4	5	3	5	4	4	3	2	3	5	3	4	3	4	3	5	3	5	4	5	3	5	2	4	2	5	5	5	4	5	3	5	4	3	4	5	4	5	2	5	4	5	3	5	4	3	4	5	2	5	3
havarija	I	3084	0	1	3	2	2	1	1	5	3	1	2	1	3	1	3	3	2	2	4	2	1	1	5	2	1	1	2	2	1	1	3	1	1	1	4	2	4	1	4	2	5	3	2	2	5	3	4	1	1	1	5	2	2	2	2	2	5	1	3	1
zabavan	P	60184	2	5	4	5	3	5	5	2	1	5	3	5	3	5	1	4	1	4	2	3	2	4	2	4	2	4	1	5	2	5	4	5	4	5	4	4	2	4	3	4	2	4	2	5	2	5	3	5	1	5	1	5	1	5	2	5	4	4	2	5
podešavati	G	4330	4	4	4	2	3	2	4	2	2	4	3	3	4	4	1	1	3	3	4	3	2	4	2	3	4	3	3	4	4	4	3	2	4	3	3	2	4	4	2	3	3	3	1	4	5	4	4	3	4	4	4	5	3	4	3	4	5	2	2	3
neminovan	P	4932	3	3	1	3	1	1	3	3	1	4	1	1	1	1	1	1	1	4	3	3	1	2	1	3	1	2	1	2	1	1	2	1	1	1	2	1	1	2	2	2	1	2	1	2	2	4	2	1	1	3	2	2	1	2	3	3	2	1	1	1
sučelje	I	23320	4	2	3	3	2	1	4	4	4	2	3	2	1	1	1	1	5	3	4	0	5	3	3	1	4	2	4	2	3	2	4	1	3	2	4	1	4	1	5	2	5	3	1	2	5	3	3	1	1	3	5	5	5	4	3	3	4	1	4	2
posustati	G	3429	2	2	2	2	1	1	3	3	1	3	3	3	2	2	1	2	2	4	2	3	1	2	2	2	3	2	2	3	3	2	3	2	2	2	3	3	2	2	3	4	1	2	1	3	4	4	3	2	1	3	4	4	2	3	2	3	4	3	2	2
djelotvoran	P	14052	2	3	3	4	1	3	3	4	3	3	2	3	2	3	1	3	1	5	3	3	3	4	1	2	2	3	2	2	2	3	2	3	3	4	2	2	3	3	2	3	2	3	1	4	3	4	3	4	1	4	4	3	1	4	3	4	3	2	1	3
ograničenje	I	41614	2	3	3	4	3	3	4	4	1	4	3	4	3	3	2	4	1	5	3	3	3	5	3	3	3	3	2	4	3	4	2	3	5	4	2	3	4	4	2	4	2	2	2	4	4	4	3	2	4	4	3	4	2	4	3	4	3	2	2	3
kulturan	P	159054	1	4	2	4	1	3	3	5	1	4	2	3	3	4	1	4	1	5	3	4	2	3	4	3	2	4	1	4	1	3	2	2	4	4	1	4	1	2	3	3	1	3	1	3	3	3	4	3	1	4	2	4	1	5	1	5	3	2	2	3
osjetilo	I	9519	4	3	5	3	5	2	3	3	5	4	4	2	4	4	2	4	5	5	4	3	4	4	5	3	4	3	2	4	4	4	2	1	5	3	5	4	5	4	5	4	4	3	1	3	5	3	5	4	2	5	5	3	2	5	3	3	4	2	4	2
egzistencijalan	P	7181	1	3	1	3	1	3	2	5	1	5	3	2	1	4	1	1	1	4	2	3	1	4	1	2	1	3	1	3	1	2	1	1	2	1	1	2	1	4	2	4	1	2	1	2	3	3	3	2	1	4	1	4	1	3	1	4	3	1	1	2
kombi	I	17717	5	4	5	3	5	2	4	5	5	4	5	3	5	3	5	4	5	4	5	4	5	4	5	4	5	3	5	3	5	4	5	3	5	3	5	4	5	3	5	3	5	3	5	4	5	3	5	2	5	4	5	4	5	4	5	4	5	2	5	3
agresivan	P	35148	3	4	4	3	4	4	4	4	2	4	5	4	5	3	1	4	1	5	2	3	4	4	5	4	3	3	3	3	3	3	3	3	5	3	4	4	4	4	4	4	1	3	2	4	4	4	4	5	5	4	2	4	2	5	2	5	4	3	4	4
magičan	P	9096	1	2	2	2	4	3	2	3	1	4	3	2	4	2	1	2	1	5	2	2	2	3	2	3	1	2	2	3	1	2	2	2	2	2	4	2	3	2	2	2	1	1	1	3	1	3	2	2	1	4	1	4	1	3	2	2	3	1	2	1
pregovarati	G	19681	3	4	3	3	2	3	3	5	3	4	4	3	4	2	1	4	1	4	4	4	2	2	3	3	3	3	2	4	3	4	3	2	3	3	3	3	5	3	4	3	2	3	1	3	4	3	4	4	3	4	2	3	1	4	3	5	5	3	3	3
voditi	G	435634	4	4	3	3	2	5	4	4	1	4	5	4	5	4	2	4	2	5	3	3	3	4	3	4	5	4	4	5	4	4	2	4	5	4	5	5	5	4	2	4	2	2	1	5	3	4	5	4	5	4	4	5	2	5	2	5	5	3	4	4
unositi	G	26125	4	3	4	3	4	2	4	4	2	4	4	3	5	4	2	4	2	5	3	3	3	4	4	3	5	4	4	5	5	3	2	2	4	4	5	4	5	4	4	3	1	2	2	4	5	4	5	5	5	4	4	5	3	5	4	4	4	3	3	5
svjež	P	55955	4	5	4	4	4	3	4	5	1	4	1	3	5	3	1	4	1	4	4	4	4	5	3	4	4	4	3	5	2	3	3	2	4	4	4	4	4	4	3	4	1	4	1	4	4	4	5	5	1	4	5	4	4	5	1	5	3	3	2	4
stabilan	P	36387	4	4	4	3	1	3	4	4	1	5	1	4	3	4	1	4	2	5	3	3	3	5	3	4	4	4	4	5	1	3	2	3	4	4	4	4	4	4	3	4	2	3	1	4	3	4	5	5	4	4	2	5	4	5	2	5	2	3	3	5
biološki	P	31227	1	2	2	4	2	2	3	4	4	4	1	2	4	3	1	3	2	5	2	3	2	4	1	4	4	3	2	5	2	3	2	4	3	4	4	4	4	4	3	4	3	2	1	4	2	3	4	5	1	4	4	4	1	4	2	5	3	2	1	4
pomagalo	I	15325	4	2	4	3	4	2	3	5	5	3	4	2	5	2	2	3	3	3	3	3	2	3	3	3	3	2	1	3	4	3	4	2	4	3	4	3	3	2	4	2	5	2	1	4	5	3	4	4	4	4	2	3	4	4	4	5	4	2	2	3
religija	I	75992	2	3	2	4	1	4	3	4	3	4	1	3	3	2	1	3	2	5	2	4	2	4	1	5	4	3	3	4	1	3	2	3	5	4	1	3	4	3	2	3	2	2	3	4	2	4	3	4	1	4	1	4	1	5	3	5	2	3	2	4
ispirati	G	5755	4	4	5	3	4	2	4	3	5	4	4	2	5	3	3	4	4	3	4	4	4	4	3	1	3	3	4	4	4	3	3	1	4	3	5	5	5	4	3	4	5	4	2	4	5	4	5	4	5	5	5	4	5	5	3	4	5	3	3	4
čarolija	I	9771	1	2	2	2	3	3	2	4	1	4	4	3	4	2	1	2	1	5	2	3	2	2	1	2	4	2	2	3	1	2	2	2	3	3	2	4	4	3	2	4	2	2	1	2	1	3	2	2	1	3	2	4	2	2	2	2	2	1	3	3
džamija	I	13303	5	3	5	2	5	3	2	5	5	3	5	2	5	2	5	2	5	3	5	3	5	2	5	3	5	3	5	3	5	2	5	3	5	2	5	2	5	2	5	2	5	2	5	3	5	2	5	3	5	3	5	3	5	5	5	3	5	1	5	3
čekanje	I	29190	4	4	3	4	4	3	4	5	2	5	4	5	5	4	1	4	1	5	4	4	3	4	3	4	3	5	3	5	3	5	3	4	4	5	4	5	4	4	3	4	3	5	3	4	4	5	5	5	4	5	5	5	4	5	4	5	5	4	3	5
sprječavanje	I	14878	4	3	4	4	1	2	3	3	2	4	3	3	3	2	1	3	2	5	2	3	2	3	3	3	4	3	1	5	3	3	3	2	3	4	3	3	3	3	2	3	4	3	1	4	4	4	5	3	1	4	5	4	4	4	2	5	4	3	2	4
međunarodni	P	299527	2	3	2	3	1	4	3	5	2	3	2	3	2	1	1	3	1	5	2	3	2	2	4	3	2	3	2	3	2	2	3	3	3	3	2	4	3	2	2	3	5	3	1	4	2	4	5	4	1	4	1	4	1	5	4	5	5	2	2	4
protupožarni	P	7120	3	2	3	2	5	1	2	4	3	2	3	2	4	1	1	3	2	4	3	3	2	2	4	2	4	2	2	5	2	2	3	2	4	2	4	2	4	2	4	2	5	3	2	2	3	2	5	3	1	4	4	2	4	5	4	2	5	1	1	1
segment	I	62043	2	4	3	2	1	3	3	4	1	3	3	2	4	1	1	4	1	4	2	3	3	3	2	2	1	2	3	2	2	2	2	1	3	2	5	4	4	3	3	3	4	4	2	4	5	4	5	5	2	3	4	5	2	2	2	3	3	1	2	2
zaštitarski	P	4086	2	3	3	2	3	2	3	5	2	1	2	2	4	1	1	2	2	4	2	3	2	2	3	2	3	2	2	4	2	1	2	2	4	4	5	4	4	2	5	3	4	4	2	3	3	3	5	3	3	4	2	3	4	3	2	2	4	2	2	3
gospodin	I	133953	4	4	2	4	4	4	4	5	2	5	5	5	5	4	1	4	4	5	4	4	4	3	4	4	4	3	4	5	3	3	4	4	5	4	4	4	4	3	5	3	5	4	3	5	5	5	5	5	1	5	4	5	5	4	3	5	4	3	3	5
religioznost	I	3276	1	2	1	5	1	3	3	1	1	4	1	4	4	4	1	3	2	5	2	3	1	2	2	4	3	3	3	3	1	3	3	3	4	4	1	4	2	3	3	3	2	4	2	3	1	4	2	3	1	4	1	4	1	5	1	4	2	3	2	4
upriličiti	G	5404	1	2	2	3	1	1	1	5	1	1	1	1	2	1	1	1	2	3	2	3	1	1	1	2	1	2	1	2	1	1	1	1	1	2	4	3	1	2	1	2	4	1	1	1	3	2	2	3	1	3	4	2	2	1	1	2	2	1	1	1
okititi	G	5956	3	2	4	2	3	2	2	5	5	2	5	2	3	2	4	3	2	2	4	3	2	2	4	2	5	2	2	2	3	2	5	2	4	3	5	3	4	3	3	1	5	3	4	2	5	3	5	3	5	5	5	3	5	2	3	2	5	2	4	3
jadnik	I	10466	2	4	1	3	2	3	3	4	1	4	2	3	4	2	1	4	1	3	3	2	2	3	3	3	2	3	3	3	3	3	5	3	3	3	4	4	4	4	4	5	2	4	2	4	2	4	4	4	1	5	3	4	4	5	1	3	3	3	3	5
biralište	I	5002	4	3	3	3	4	2	2	3	5	2	4	2	3	1	2	2	4	4	4	3	2	2	5	2	5	3	5	3	4	1	5	3	4	3	4	3	5	2	5	1	5	2	2	3	5	2	5	2	5	4	5	3	5	3	4	2	5	2	3	2
nedopustiv	P	8737	2	4	2	3	1	3	3	3	1	4	1	3	1	3	1	2	1	5	1	2	1	2	2	2	1	2	1	2	1	2	1	2	1	3	2	4	2	3	1	3	3	2	2	3	1	2	5	4	1	4	2	4	2	4	2	3	3	3	1	4
ogledati	G	10669	2	2	2	2	1	1	2	4	4	2	3	2	1	1	1	1	3	4	3	3	1	1	1	1	1	2	3	2	3	1	3	1	1	2	3	3	2	3	3	2	2	3	1	1	4	3	3	3	1	4	5	4	3	1	2	2	4	1	2	4
izložen	P	12381	4	4	4	3	2	4	3	4	2	4	1	3	1	2	1	4	4	5	4	3	2	3	3	2	3	3	2	3	3	2	2	2	2	3	2	4	1	4	3	4	4	4	3	3	5	4	5	5	5	4	4	4	4	3	2	3	3	3	2	3
