leksem	vr	frek	10a.01.k	10a.01.č	10a.02.k	10a.02.č	10a.03.k	10a.03.č	10a.04.k	10a.04.č	10a.05.k	10a.05.č	10a.06.k	10a.06.č	10a.07.k	10a.07.č	10a.08.k	10a.08.č	10a.09.k	10a.09.č	10a.10.k	10a.10.č	10a.11.k	10a.11.č	10a.12.k	10a.12.č	10a.13.k	10a.13.č	10a.14.k	10a.14.č	10a.15.k	10a.15.č	10b.01.k	10b.01.č	10b.02.k	10b.02.č	10b.03.k	10b.03.č	10b.04.k	10b.04.č	10b.05.k	10b.05.č	10b.06.k	10b.06.č	10b.07.k	10b.07.č	10b.08.k	10b.08.č	10b.09.k	10b.09.č	10b.10.k	10b.10.č	10b.11.k	10b.11.č	10b.12.k	10b.12.č	10b.13.k	10b.13.č	10b.14.k	10b.14.č	10b.15.k	10b.15.č
pomagač	I	6162	3	4	3	2	4	5	3	3	4	2	4	4	5	3	2	5	5	4	4	3	4	2	5	2	5	3	2	4	4	4	4	5	4	3	4	2	4	4	5	2	4	4	4	5	4	4	4	4	0	0	4	3	3	3	4	5	3	3	4	3
besmislica	I	5185	1	3	1	4	2	3	3	4	2	2	1	4	2	4	2	5	4	4	1	3	2	4	1	3	1	4	1	4	1	4	5	5	1	5	1	3	1	3	1	3	1	4	3	4	1	5	1	3	2	3	3	3	2	2	4	4	2	2	3	3
pridodati	G	10197	2	1	1	3	3	2	5	4	3	3	2	3	3	3	3	3	5	3	4	4	3	3	4	3	3	3	4	4	3	4	4	3	2	3	2	2	3	4	2	2	2	3	2	3	2	5	3	5	5	3	3	3	1	2	4	3	3	4	2	4
tajanstven	P	9507	1	4	1	2	2	4	4	4	1	3	2	4	2	2	1	4	2	4	2	5	2	3	1	3	2	3	1	3	1	4	1	2	1	4	1	3	2	3	1	3	2	4	2	5	2	3	2	4	2	2	2	4	1	2	3	4	1	4	2	4
klizni	P	6045	3	2	4	1	5	3	5	3	5	2	5	4	2	1	1	5	5	3	4	2	3	2	5	4	5	3	4	2	4	3	5	4	2	4	4	2	5	4	3	2	5	3	4	5	5	3	4	4	5	2	4	3	3	3	4	3	4	3	3	3
prostranstvo	I	4927	1	1	4	2	3	2	2	3	0	2	1	3	3	1	3	4	4	3	3	2	1	1	5	3	5	3	3	2	3	3	1	2	4	2	1	1	4	2	2	1	4	2	3	4	4	4	4	4	4	2	2	3	4	2	2	4	2	2	4	2
uposliti	G	3265	2	3	1	1	4	4	4	3	3	1	2	2	5	3	1	5	4	3	2	4	4	2	5	3	3	2	1	4	2	3	1	4	2	5	3	3	1	1	4	2	2	3	4	4	2	4	3	5	5	2	4	2	3	2	3	2	5	2	3	3
optuženi	I	11541	1	4	1	2	4	4	5	3	3	2	4	3	5	2	3	4	5	4	2	2	4	2	4	3	3	3	2	1	2	3	1	5	4	3	4	2	1	2	5	3	4	4	2	4	1	3	3	4	4	3	2	4	4	3	4	4	3	2	4	4
izabran	P	35211	3	4	2	4	4	5	5	3	3	3	3	4	5	3	4	5	5	4	3	3	4	3	5	4	4	5	1	3	2	4	1	5	2	5	4	3	5	4	5	3	2	4	3	4	2	3	3	4	5	3	2	4	3	3	3	5	3	4	3	4
naletjeti	G	24019	2	2	1	4	5	5	5	5	4	3	4	4	4	3	2	5	4	4	3	4	4	2	4	4	5	2	4	4	2	4	2	4	3	4	4	3	5	3	2	4	2	4	3	3	4	5	4	5	4	3	4	4	2	3	3	4	3	4	3	3
podijeljen	P	6839	2	4	4	4	5	5	4	3	4	3	2	4	4	3	4	5	5	4	5	4	4	4	5	5	5	3	3	3	3	4	5	5	2	4	4	2	4	4	5	4	2	4	3	4	3	4	4	5	4	3	3	3	2	3	3	5	5	4	2	4
termostat	I	3737	5	4	5	1	5	2	5	3	5	2	5	4	5	4	5	3	5	3	5	2	5	2	5	2	5	2	5	2	5	3	5	3	5	4	5	3	5	4	5	4	5	2	5	5	5	4	5	5	5	3	5	4	5	3	5	3	5	3	5	3
drogirati	G	4599	4	3	4	2	5	4	5	2	4	3	5	4	4	4	3	4	5	4	5	3	4	3	5	3	5	3	4	2	2	3	5	4	5	3	5	1	4	3	5	2	4	4	3	5	5	4	4	4	5	2	4	3	2	4	2	3	5	3	3	4
ugljik	I	3891	2	2	3	2	4	2	5	2	5	2	5	3	5	2	5	2	2	3	4	2	1	1	5	2	5	2	5	1	3	3	4	3	5	3	3	1	4	3	2	2	5	2	4	5	5	4	5	4	5	3	4	3	3	4	3	5	5	1	5	3
korištenje	I	185524	2	5	3	4	4	5	5	2	2	5	2	5	5	5	2	4	5	5	3	4	4	3	3	4	2	5	1	5	2	4	1	5	3	5	4	3	3	4	2	4	1	4	3	5	3	5	4	5	3	4	3	4	1	4	3	5	3	2	3	4
zračan	P	78968	3	3	1	1	4	2	3	2	1	2	5	3	2	1	2	4	4	3	4	3	3	2	3	1	2	1	2	3	3	3	1	1	2	2	1	1	4	3	2	3	4	2	5	5	5	4	2	2	5	2	2	2	4	1	4	3	5	2	2	2
ograničiti	G	16080	3	4	1	3	3	4	4	3	2	3	2	4	3	3	2	4	4	4	3	3	4	4	3	4	3	2	1	3	2	4	1	5	2	2	2	2	5	3	1	3	2	4	2	5	2	5	3	4	2	3	4	4	2	3	3	4	3	3	4	5
efektan	P	6663	3	4	1	3	3	5	2	2	1	3	4	4	4	2	2	5	2	3	1	4	2	3	2	3	2	3	1	2	1	3	3	4	2	3	2	2	1	3	1	4	4	4	3	5	2	4	2	3	1	4	2	3	2	3	3	4	2	3	2	4
crtica	I	7930	5	4	2	1	5	4	5	2	5	2	2	4	3	2	5	5	5	4	4	2	4	4	5	4	5	4	3	1	5	3	5	5	5	4	5	3	5	4	5	4	5	4	5	5	5	3	5	4	4	2	5	3	4	3	5	5	5	3	5	5
razjasniti	G	10025	2	5	1	5	2	5	5	4	3	4	3	5	4	4	1	4	2	4	1	4	2	3	3	4	3	4	1	4	1	4	1	5	1	4	2	3	1	3	2	1	2	4	3	4	1	4	3	5	3	3	3	4	2	3	4	4	2	5	2	4
pamučan	P	6006	5	3	5	4	5	4	5	3	5	3	5	4	5	3	4	4	5	4	5	3	5	3	5	3	5	4	2	3	4	3	4	5	4	3	5	3	5	4	5	2	5	3	5	5	5	4	5	4	5	3	5	3	5	4	4	3	5	4	5	4
mišljenje	I	259290	1	5	1	5	1	5	2	4	1	4	1	5	3	5	1	5	2	5	1	5	1	4	1	4	2	5	1	5	1	5	1	5	1	5	1	5	1	5	1	5	1	5	2	5	1	5	1	5	1	4	1	4	1	4	3	5	1	5	1	5
biciklistički	P	12206	4	3	4	2	4	3	4	2	4	4	5	4	0	0	5	3	5	4	5	4	5	3	5	3	4	4	1	2	4	3	2	2	1	1	3	2	5	4	5	3	4	3	4	5	5	3	3	4	4	3	3	3	4	2	5	4	4	3	4	3
dopisnik	I	4545	3	1	5	1	4	2	3	2	5	1	3	3	0	2	2	3	4	3	5	1	3	1	4	2	5	2	3	1	2	2	4	4	5	2	4	2	5	3	5	1	4	3	5	4	5	4	4	3	3	1	4	3	3	1	5	5	4	1	5	3
eksperiment	I	22706	3	5	3	5	5	5	4	5	5	4	3	4	5	3	3	4	4	4	4	4	3	4	5	4	5	5	1	4	2	4	5	5	5	5	4	4	5	5	5	5	4	5	4	5	4	5	4	5	4	4	4	4	4	4	5	5	3	5	5	5
neophodan	P	30483	1	5	3	2	5	3	5	4	3	0	3	3	4	2	3	1	4	3	5	2	3	2	4	3	5	3	2	2	2	3	1	5	1	5	3	2	1	5	2	2	1	4	2	3	1	3	1	5	4	1	2	3	2	2	2	4	2	4	2	4
poništiti	G	13347	2	5	1	4	2	3	4	4	2	3	2	4	4	3	2	5	3	3	2	4	4	3	4	3	4	4	1	3	1	4	1	4	2	5	4	3	2	4	4	3	2	4	3	4	2	4	2	4	4	1	3	4	2	2	3	5	4	3	4	4
jezik	I	322565	3	5	2	4	1	4	5	5	5	3	3	4	2	4	5	5	2	4	3	4	2	4	3	5	5	4	1	5	3	4	5	4	5	5	5	4	5	5	5	5	1	5	5	5	3	5	5	4	1	3	2	5	2	3	5	5	5	5	3	5
odlučujući	P	11945	2	3	1	2	1	3	4	4	1	3	2	4	3	3	1	4	3	4	1	3	2	3	2	3	2	3	1	3	1	4	1	5	1	5	3	3	1	5	1	3	2	5	2	4	2	3	2	5	3	3	2	4	2	2	3	5	2	4	3	4
pretjerivanje	I	7418	1	4	1	4	1	4	3	4	1	4	3	5	2	3	1	5	2	4	1	4	2	3	2	3	4	4	2	4	1	4	1	5	2	5	4	4	1	5	2	3	1	4	2	4	3	4	3	5	4	3	3	3	2	2	3	5	3	0	1	3
maestro	I	9106	5	2	5	2	5	4	4	2	5	2	4	3	5	1	4	5	4	3	5	2	2	1	5	2	5	2	4	1	3	2	5	3	5	2	4	1	5	3	4	1	4	3	5	3	3	2	5	3	5	3	5	2	3	1	3	3	2	0	5	2
nesuđen	P	3455	1	5	1	3	1	4	2	2	1	2	1	3	3	2	1	4	2	3	1	3	4	1	2	3	1	2	1	2	1	3	1	5	2	3	1	2	1	5	1	2	1	3	3	3	1	2	1	1	1	2	1	3	1	1	2	4	1	2	1	3
nesvrstan	P	3078	1	3	1	3	3	3	3	2	1	2	2	3	3	2	1	4	4	3	2	3	3	3	4	2	4	2	2	1	2	3	1	2	2	3	1	2	1	4	4	1	1	3	3	2	2	3	2	3	3	2	1	3	1	1	3	4	4	2	2	3
grebati	G	3194	4	4	4	3	5	4	4	2	5	2	5	4	4	4	5	5	5	4	5	3	4	2	5	4	5	3	5	1	5	3	5	2	5	4	5	3	5	5	5	2	5	4	5	4	5	4	5	4	5	4	4	3	4	3	5	5	5	3	4	4
tržnica	I	25850	5	2	5	3	5	4	5	3	5	4	5	5	5	4	5	5	5	4	5	2	5	3	5	3	5	4	5	4	5	3	5	5	5	4	5	2	5	5	5	4	5	4	5	4	5	4	5	4	3	3	5	4	5	3	5	5	5	5	5	5
razina	I	329592	2	5	1	4	3	4	5	4	2	4	3	4	3	3	3	4	3	4	3	4	2	4	3	4	4	5	3	4	4	4	3	3	4	5	3	3	5	5	5	3	1	5	4	3	3	3	4	4	1	2	3	5	3	3	4	5	4	5	2	4
skratiti	G	16091	2	5	4	4	5	5	4	4	4	3	4	4	4	4	4	4	5	4	5	3	4	3	5	4	4	4	3	3	4	4	5	5	5	5	5	3	5	5	5	2	4	4	5	3	4	5	4	5	5	3	4	4	4	3	4	5	5	4	5	5
sladak	P	55118	5	5	5	5	5	5	4	5	5	4	5	5	5	5	5	5	5	5	3	3	2	4	4	5	5	5	5	4	4	4	5	5	1	5	5	5	5	5	5	3	5	5	5	4	5	5	5	5	2	4	5	5	4	4	5	5	5	5	5	5
paravan	I	3513	2	1	5	2	3	2	3	1	5	2	5	3	3	2	2	2	4	3	2	2	2	2	3	3	5	3	3	1	2	3	1	2	5	4	5	2	5	3	1	2	1	2	4	3	3	2	5	3	4	3	3	1	2	3	2	3	2	2	5	2
infracrven	P	3951	1	3	4	1	1	2	3	1	1	2	5	3	5	1	5	2	4	3	3	2	1	1	5	2	2	3	4	1	2	2	2	1	5	1	2	1	1	4	5	2	4	3	2	2	5	3	4	3	4	2	2	3	3	2	3	4	2	2	3	3
uvozan	P	8022	2	3	2	1	2	2	3	2	1	4	2	2	5	2	2	4	4	4	2	1	3	1	4	3	2	2	2	2	2	3	1	2	1	3	3	2	1	4	3	4	1	4	2	4	5	4	3	4	4	4	3	2	2	2	4	4	4	3	1	3
krvni	P	43460	5	4	3	4	4	3	4	2	3	3	5	4	4	3	5	4	5	4	4	3	5	3	5	4	4	3	3	1	4	3	1	2	4	3	2	2	2	4	3	3	5	3	2	3	4	4	4	3	4	2	2	3	2	3	4	3	3	2	3	3
razuvjeriti	G	3053	1	5	1	3	3	3	4	3	1	4	3	4	4	4	1	5	3	3	1	4	2	3	1	4	2	3	1	4	1	4	1	0	1	5	2	2	1	4	2	2	1	3	1	3	1	3	2	4	4	2	2	4	1	3	2	4	3	3	1	4
početnik	I	17653	3	3	2	3	4	4	5	4	2	3	3	4	5	4	1	5	4	4	3	2	3	2	3	4	3	4	2	3	2	4	1	5	1	5	4	3	2	5	3	3	3	3	2	5	2	4	3	3	4	3	1	4	2	0	3	5	4	4	3	4
obećanje	I	42013	1	5	1	3	1	4	4	5	2	3	1	5	5	4	1	4	4	4	1	4	2	3	4	3	2	4	1	5	1	4	1	3	2	5	1	4	1	5	2	3	1	4	2	4	1	5	1	3	1	3	1	4	1	4	3	5	1	4	1	5
izvlačiti	G	24111	2	4	1	3	5	4	3	4	4	3	2	4	3	3	5	4	5	4	3	3	4	2	5	4	3	3	2	3	4	3	5	0	5	4	5	4	3	5	5	3	4	3	4	5	5	4	5	5	5	3	2	3	4	3	4	5	4	4	5	4
umjeren	P	19117	1	5	1	4	2	4	4	4	1	3	3	4	4	4	2	5	4	4	2	4	3	3	1	4	2	4	1	3	1	4	1	5	1	5	1	4	1	5	1	4	1	4	3	4	2	5	3	5	2	4	1	4	3	2	4	5	3	4	1	5
opijati	G	3503	4	4	4	3	4	3	4	3	3	3	4	4	4	2	3	5	5	4	5	3	4	3	5	4	5	3	2	4	2	4	5	3	4	4	4	3	5	4	5	3	4	4	4	4	5	4	4	3	5	3	2	3	4	3	4	4	3	3	1	5
žbuka	I	8912	5	1	5	2	5	2	5	3	5	2	5	3	5	1	5	3	5	3	5	2	5	2	5	2	0	3	5	2	5	3	5	4	5	4	5	2	5	4	5	3	5	3	5	5	5	3	5	4	5	2	5	3	5	3	5	3	5	4	5	3
iscrpan	P	6903	1	1	1	4	1	3	3	3	1	2	2	3	2	3	2	4	3	3	1	4	2	3	1	3	2	3	1	2	2	4	1	3	2	5	2	2	1	3	1	2	2	4	1	3	2	3	2	4	4	3	2	3	1	3	3	4	2	2	1	4
jučerašnji	P	37695	3	5	2	4	1	4	5	3	1	4	5	5	5	5	1	5	4	4	4	5	3	4	5	4	4	4	2	4	4	4	1	5	1	5	2	4	3	5	1	5	1	5	2	5	2	5	2	5	1	3	2	4	1	3	3	4	2	5	1	5
kandidat	I	166366	3	3	3	3	3	3	5	4	2	4	5	4	5	4	1	5	4	4	3	3	4	3	5	4	4	4	2	3	3	4	4	4	5	5	5	4	5	5	5	1	4	4	4	5	2	4	3	3	3	2	5	4	5	2	5	5	3	4	5	4
avionski	P	5714	5	2	3	3	4	3	4	3	2	2	5	3	4	3	5	3	5	4	5	2	5	2	5	3	4	3	2	2	5	3	2	2	4	4	4	3	5	5	2	2	5	2	4	4	5	3	4	2	4	2	3	3	4	1	5	4	4	3	5	3
dostojan	P	18663	1	5	1	2	1	3	2	4	1	3	2	4	4	2	1	5	2	3	1	3	2	4	1	3	2	3	1	2	1	3	1	5	2	5	1	3	2	4	2	2	1	4	1	4	1	4	1	3	1	1	1	2	2	2	2	4	1	3	2	3
dužnički	P	7357	2	2	1	1	2	2	2	3	2	2	3	3	3	2	1	4	3	3	2	2	3	1	3	2	2	2	1	1	1	3	1	4	2	5	1	1	2	4	1	3	2	4	2	5	1	3	3	4	2	1	2	2	1	3	2	4	1	1	2	3
efikasnost	I	15392	1	5	1	3	2	4	3	3	1	4	1	4	3	2	1	1	3	4	1	4	2	4	2	0	2	4	1	3	1	4	1	5	1	5	2	3	1	5	2	4	1	5	2	5	2	4	2	4	1	3	1	4	3	3	4	5	1	3	1	5
uvatiti	G	5981	1	1	4	1	5	4	3	2	3	3	3	2	4	4	5	4	4	4	5	4	4	1	0	0	3	2	3	4	3	3	0	0	4	5	5	4	2	2	5	2	2	1	2	5	4	2	3	4	5	1	2	2	3	2	5	3	4	3	1	1
zakuhati	G	5114	1	5	1	2	4	4	4	3	4	4	3	4	5	5	5	5	4	4	3	3	4	4	5	5	5	4	4	4	5	4	4	4	5	4	5	5	3	5	5	4	3	3	3	5	5	4	3	3	3	2	4	3	2	3	2	4	5	5	0	0
zadesiti	G	8002	2	2	1	1	2	2	2	2	1	2	1	4	4	2	2	3	3	3	2	3	3	1	1	3	1	2	1	3	2	3	1	5	1	4	3	3	2	4	3	2	2	3	2	5	2	3	1	5	1	2	2	2	1	3	4	4	4	3	1	4
potok	I	17638	5	2	5	3	5	5	5	3	5	2	5	3	5	2	5	4	5	3	5	4	5	3	5	2	5	3	5	2	5	2	5	4	5	5	5	4	5	5	5	3	5	3	4	4	5	3	5	4	4	3	5	3	5	4	5	5	5	3	5	4
umjetnički	P	97808	1	5	1	4	5	4	2	4	3	5	4	4	2	4	2	4	2	4	1	3	2	3	1	4	3	4	2	2	1	4	2	4	4	5	1	2	4	5	1	3	1	4	1	4	1	4	1	4	2	5	2	4	3	3	2	5	2	4	4	5
previdjeti	G	3675	2	3	1	3	1	3	3	4	1	3	3	4	4	3	2	5	3	3	1	3	2	2	3	3	2	3	1	3	1	4	1	4	1	3	2	3	2	4	1	3	2	3	1	3	1	3	2	5	2	3	4	3	1	2	3	4	4	2	2	4
probni	P	12104	3	5	2	3	2	3	4	3	3	3	5	4	4	2	2	4	4	4	1	2	2	3	4	3	1	3	1	4	1	4	1	4	2	5	2	3	3	5	3	4	2	3	2	3	2	3	2	5	1	4	3	3	1	3	3	5	3	4	2	4
mješavina	I	23528	3	3	3	2	5	3	5	2	5	4	5	4	4	3	5	4	4	4	5	3	4	3	5	4	5	2	3	4	3	3	4	5	4	5	4	3	3	4	5	4	4	4	3	4	4	4	3	5	3	4	4	3	5	3	4	5	4	4	3	4
reinkarnacija	I	4865	1	3	1	2	1	2	2	3	1	3	2	3	1	1	1	3	3	3	1	2	3	1	1	2	1	3	2	2	1	2	1	3	1	3	1	1	1	4	2	2	1	3	1	3	2	3	2	4	1	2	1	3	1	2	1	3	1	3	1	2
dobijati	G	28893	2	5	4	1	3	3	4	4	5	4	3	3	4	4	1	5	5	5	3	5	4	4	4	4	3	4	2	5	3	4	1	5	1	5	5	4	3	5	5	3	1	4	2	4	4	4	3	5	4	4	4	4	2	3	3	5	5	5	3	4
bankrotirati	G	4392	2	2	2	2	2	3	5	3	3	2	5	3	5	1	2	2	5	3	3	3	4	2	4	3	4	4	2	2	2	3	1	5	2	2	4	3	2	5	4	4	2	4	2	4	3	3	2	4	2	3	3	3	2	2	2	4	4	2	5	3
popunjenost	I	3435	2	3	3	4	3	4	3	3	1	2	5	4	4	2	4	2	5	4	5	3	5	3	5	4	4	2	2	3	2	4	3	3	5	4	3	1	3	5	5	3	1	4	3	5	4	4	4	4	4	3	3	2	3	3	2	4	5	2	3	0
visina	I	124804	3	3	5	5	5	4	5	4	4	4	5	4	5	4	5	5	5	4	5	4	5	3	5	5	5	5	4	4	4	4	1	5	3	5	5	5	5	5	5	4	3	5	4	5	4	5	4	5	5	4	4	4	4	3	3	5	2	4	3	5
doskočiti	G	3341	2	3	2	3	3	4	4	3	5	3	5	4	4	3	3	2	3	3	2	3	5	3	5	3	2	3	2	3	3	3	4	2	5	3	4	2	5	5	4	1	2	4	2	4	3	3	5	4	5	4	4	3	2	2	3	4	4	2	5	2
pogubiti	G	4775	3	3	5	1	5	2	4	3	3	3	4	2	3	2	2	2	5	3	5	2	5	3	5	2	5	2	5	1	4	2	3	5	3	3	3	3	2	4	5	3	4	3	3	4	5	3	3	5	4	4	4	2	4	1	5	4	4	3	5	2
samozatajan	P	4782	1	4	3	3	2	3	4	3	1	2	3	3	3	2	2	3	2	3	1	4	2	2	1	3	2	4	1	2	2	3	2	3	2	3	1	2	2	5	2	2	1	3	2	2	2	2	3	4	3	3	2	3	5	3	4	4	1	3	4	3
prvenstvo	I	202566	1	2	1	2	1	3	3	3	5	2	5	4	3	2	4	4	5	3	2	2	3	1	4	3	5	3	2	3	2	3	2	5	4	3	1	2	1	3	3	3	2	4	2	2	4	4	4	3	2	3	2	3	4	3	4	5	2	3	3	2
stvaratelj	I	3588	3	3	1	2	2	3	2	2	3	2	3	3	4	2	3	3	4	3	1	3	2	3	2	2	3	2	2	3	2	2	3	4	3	1	2	1	2	3	5	2	2	3	1	3	3	3	3	4	1	2	3	2	4	3	3	5	4	4	3	3
