leksem	vr	frek	17a.01.k	17a.01.č	17a.02.k	17a.02.č	17a.03.k	17a.03.č	17a.04.k	17a.04.č	17a.05.k	17a.05.č	17a.06.k	17a.06.č	17a.07.k	17a.07.č	17a.08.k	17a.08.č	17a.09.k	17a.09.č	17a.10.k	17a.10.č	17a.11.k	17a.11.č	17a.12.k	17a.12.č	17a.13.k	17a.13.č	17a.14.k	17a.14.č	17a.15.k	17a.15.č	17b.01.k	17b.01.č	17b.02.k	17b.02.č	17b.03.k	17b.03.č	17b.04.k	17b.04.č	17b.05.k	17b.05.č	17b.06.k	17b.06.č	17b.07.k	17b.07.č	17b.08.k	17b.08.č	17b.09.k	17b.09.č	17b.10.k	17b.10.č	17b.11.k	17b.11.č	17b.12.k	17b.12.č	17b.13.k	17b.13.č	17b.14.k	17b.14.č	17b.15.k	17b.15.č
gospa	I	25663	5	2	5	1	5	4	3	2	3	1	5	4	4	4	5	3	3	1	4	2	4	3	3	2	4	3	5	3	4	2	5	2	4	3	1	3	4	2	1	1	1	4	3	2	4	3	3	4	5	5	5	5	5	2	5	2	1	4	2	3
računarstvo	I	4826	3	2	3	1	4	5	4	1	2	2	3	5	4	3	3	4	2	2	2	3	4	5	2	2	4	3	4	3	2	1	5	3	5	2	4	3	5	2	1	2	2	4	3	4	1	5	3	2	5	2	5	5	5	1	4	4	1	4	4	4
skladatelj	I	20630	5	4	5	1	5	3	3	4	3	1	4	3	3	2	5	3	5	2	5	5	4	4	5	2	5	4	4	0	5	2	1	5	5	2	2	3	5	4	3	2	5	5	5	4	2	3	4	3	5	3	5	2	5	2	5	5	5	4	5	3
star	P	724774	4	5	5	5	5	4	2	2	5	4	5	2	5	5	1	5	3	4	3	4	3	5	4	3	5	4	5	5	4	4	4	2	5	4	5	4	5	5	4	3	3	5	4	5	5	5	4	5	5	4	5	2	5	4	2	5	5	5	4	4
pretvoriti	G	73628	2	4	3	2	2	5	2	2	2	1	2	5	3	3	1	4	1	4	2	4	3	5	2	2	5	4	2	3	3	3	2	5	2	3	3	3	4	4	3	3	5	5	2	4	4	2	2	5	5	4	5	5	4	4	3	5	2	5	2	4
nezaposlen	P	46185	4	4	5	3	4	5	3	5	1	4	2	3	5	5	2	5	2	4	1	5	5	5	3	3	5	3	4	4	5	4	2	4	5	2	4	3	5	4	2	4	4	4	5	5	1	4	3	5	5	4	5	5	5	2	2	4	5	5	3	5
oprati	G	31759	5	4	5	5	4	5	2	1	4	5	5	3	5	3	5	5	4	5	5	3	4	5	3	3	5	4	5	4	5	5	5	3	5	5	5	5	4	4	4	4	2	5	3	5	2	5	5	5	5	5	5	5	5	3	3	5	5	5	5	3
boleština	I	3063	4	3	5	3	4	2	1	2	3	3	2	5	3	2	2	3	4	2	3	4	4	4	2	2	5	3	3	2	4	4	3	2	4	2	3	1	4	3	1	2	4	3	4	3	5	1	4	3	5	3	5	5	5	1	4	2	2	3	4	4
izvještavati	G	15027	4	4	3	2	3	3	4	1	1	1	1	4	3	3	3	4	1	3	1	3	2	4	2	3	5	3	2	4	3	3	4	3	2	2	4	3	3	3	2	3	4	4	1	4	2	2	3	2	5	3	5	5	5	1	4	5	2	4	2	4
laik	I	14024	5	4	4	5	4	3	3	2	1	2	1	3	4	3	2	4	5	2	1	4	3	4	2	3	5	4	4	0	4	2	3	4	5	3	1	2	2	2	1	2	1	3	2	5	1	1	3	2	5	4	5	5	5	3	4	4	1	3	2	4
pregledan	P	7772	5	4	4	4	2	3	1	2	3	4	1	3	2	3	2	4	4	4	3	4	3	4	2	3	5	5	3	4	2	3	4	3	3	3	2	3	4	3	1	2	4	3	3	4	1	1	2	4	5	4	5	5	5	2	2	4	2	4	3	3
zamjeriti	G	20666	1	3	4	2	3	4	4	5	1	4	1	2	3	3	1	3	1	4	1	4	3	5	1	3	3	3	2	4	3	3	3	3	3	3	2	3	2	4	3	3	5	4	1	4	1	3	3	5	5	4	5	2	4	4	3	5	2	5	3	4
šaliti	G	16188	4	5	4	4	2	5	5	4	1	5	2	3	4	4	1	5	2	5	1	4	5	5	2	4	2	5	4	5	4	5	4	3	3	3	1	5	3	5	2	4	3	5	2	5	2	5	4	5	5	5	5	5	4	3	3	5	3	5	3	5
podrum	I	30795	5	4	5	0	5	3	1	2	5	1	5	5	5	4	5	4	5	4	5	5	3	5	5	3	5	3	5	3	5	3	3	2	5	4	5	3	5	4	4	3	1	5	4	4	4	2	5	3	5	3	5	5	5	2	5	5	5	4	5	3
ispravan	P	43976	3	4	3	3	2	4	2	1	2	2	3	3	2	3	2	4	1	3	1	4	3	5	2	3	3	3	4	4	4	4	5	3	4	3	1	3	4	5	2	3	1	5	1	4	5	3	4	5	5	4	5	5	5	2	2	4	5	5	4	4
cjelodnevan	P	9686	5	3	4	2	4	5	3	2	1	4	1	3	5	3	3	3	3	3	1	4	4	5	3	2	5	4	3	1	5	4	4	1	4	2	3	3	3	5	2	2	5	5	5	3	3	4	4	4	5	5	5	5	5	2	4	5	4	5	4	5
udebljati	G	5210	5	5	4	4	4	2	3	1	3	4	4	3	2	3	4	4	4	4	3	3	4	4	2	2	5	3	5	4	5	3	5	4	5	3	5	5	4	4	4	3	2	4	4	5	2	5	4	4	5	5	5	5	5	2	4	4	5	5	5	4
strojni	P	4016	3	2	5	1	5	3	1	3	3	1	3	4	4	3	4	3	1	1	3	4	3	4	2	1	5	3	4	2	4	1	5	3	4	2	5	3	4	2	1	1	1	3	4	4	5	2	3	2	5	2	5	5	5	1	4	4	3	4	5	3
steći	G	81261	4	4	2	2	3	3	5	2	1	1	1	2	3	2	1	4	1	3	1	2	4	5	1	2	3	3	1	2	2	3	4	3	3	2	3	4	2	3	2	1	5	5	2	3	3	3	2	5	5	5	5	3	5	2	3	5	2	5	3	4
obred	I	17353	5	4	4	1	3	2	1	4	4	1	2	3	2	3	2	3	1	2	4	3	4	3	4	2	5	4	3	3	4	1	3	4	3	3	1	3	5	3	3	1	4	3	2	3	2	4	3	3	5	3	5	5	5	2	2	4	2	4	5	2
zavući	G	4557	4	2	3	2	4	1	3	1	4	2	3	3	3	3	5	4	1	1	2	2	3	4	2	2	5	4	2	2	3	3	3	5	2	2	5	3	4	3	3	2	4	4	3	3	3	3	3	2	5	3	5	5	5	2	2	5	4	5	4	3
planetaran	P	4606	2	1	2	1	2	5	1	5	1	1	3	2	3	3	3	3	1	1	2	4	5	3	2	2	4	2	1	1	2	1	5	3	2	1	3	3	4	2	1	1	2	2	1	3	3	1	2	2	5	2	5	5	5	1	2	4	3	3	2	3
šapnuti	G	3485	5	4	5	4	5	5	3	4	4	4	4	2	4	4	5	4	4	4	3	3	5	5	3	4	5	4	4	4	4	4	4	3	5	4	5	4	5	5	4	4	5	4	3	4	1	4	5	5	5	4	5	3	5	4	3	4	5	5	5	4
boljeti	G	68107	5	4	5	5	4	2	3	1	1	4	5	4	5	5	5	5	2	5	1	1	3	5	2	3	4	3	4	5	5	4	4	3	4	4	5	5	3	4	4	4	2	5	3	5	4	4	5	5	5	5	5	3	5	2	3	5	5	5	4	4
drenaža	I	3164	5	1	5	1	5	3	2	2	1	1	3	4	3	2	3	2	1	1	1	3	3	2	1	1	5	3	2	1	1	1	3	3	3	1	5	1	4	2	1	1	5	2	1	2	4	1	2	2	5	3	5	3	5	1	2	4	5	3	5	3
tužiti	G	28098	4	4	5	1	2	3	2	2	1	1	1	3	2	3	2	4	1	3	1	4	3	3	1	2	5	3	5	4	5	4	4	2	4	2	2	4	3	3	3	2	4	4	1	3	3	2	3	3	5	4	5	4	5	2	3	5	3	5	3	4
tretirati	G	28407	3	3	4	4	4	4	2	3	1	3	1	4	2	2	1	4	1	4	1	4	3	4	2	2	4	3	1	3	3	3	4	3	1	2	4	4	2	4	2	3	4	5	2	3	1	2	2	4	5	5	5	5	5	2	3	5	2	5	3	3
doznati	G	45699	5	4	4	4	2	4	4	3	1	4	1	3	4	4	1	4	2	4	1	5	5	5	1	4	3	5	2	4	3	3	5	4	2	3	3	4	3	4	2	3	2	5	3	4	3	2	3	5	5	5	5	5	5	3	3	5	3	5	2	5
topao	P	96145	5	5	5	5	5	2	3	1	5	5	5	4	4	3	5	5	5	4	1	2	4	4	2	4	3	5	5	5	5	5	4	4	5	4	4	5	5	4	4	3	3	4	4	5	5	4	5	5	5	5	5	5	4	2	1	5	5	5	2	4
skladišni	P	3969	5	3	5	2	5	3	3	1	3	1	3	4	3	2	2	3	1	1	4	2	2	4	3	2	4	2	3	2	4	3	1	1	5	1	5	3	4	2	2	2	3	3	2	3	4	2	4	2	5	2	5	5	5	1	3	4	4	3	4	2
konferencijski	P	3494	3	3	3	3	5	3	2	1	2	1	3	2	4	4	2	3	1	1	2	2	3	3	1	2	3	4	2	3	3	3	2	3	2	2	2	1	3	2	1	1	2	3	1	4	1	1	2	2	5	2	5	5	5	1	2	3	2	3	3	3
junački	P	5356	4	3	3	1	2	4	3	2	1	1	2	3	2	2	3	3	1	1	1	3	3	3	2	2	1	3	2	3	4	2	3	3	3	1	1	2	2	3	3	2	3	3	4	3	3	2	2	5	5	3	5	5	5	4	2	3	2	3	2	3
zgražati	G	4984	4	3	5	4	2	3	2	2	1	4	1	2	3	3	4	4	2	2	2	4	2	5	1	2	2	4	3	3	2	2	5	4	3	1	4	4	3	4	2	1	3	3	2	4	2	3	4	4	5	4	5	5	5	3	3	4	5	5	3	3
ohrabrenje	I	3985	5	3	2	4	2	3	1	1	1	4	1	3	2	3	1	4	1	3	1	3	1	3	2	3	1	4	2	2	1	3	4	3	4	2	2	4	3	4	1	2	2	2	1	3	3	2	3	5	5	4	5	5	5	2	2	5	1	5	2	4
autentičan	P	16782	4	4	3	3	1	5	1	3	1	4	3	3	2	3	1	3	1	1	1	4	3	4	1	2	1	5	1	2	1	2	2	4	4	2	1	3	2	3	1	2	2	3	1	3	2	4	2	3	5	3	5	5	5	3	1	4	1	4	2	4
susresti	G	37554	5	4	4	5	5	4	3	4	2	3	3	3	4	5	4	4	4	4	3	4	5	5	3	4	4	5	5	4	4	3	5	2	3	2	5	5	3	4	3	4	3	5	3	5	3	5	3	5	5	5	5	5	5	3	3	5	3	5	4	4
odsvirati	G	9386	5	4	5	2	5	3	4	4	4	2	5	3	4	4	5	5	4	2	4	4	5	3	4	2	5	5	4	3	5	4	3	3	3	3	5	3	3	3	4	3	5	5	4	4	2	2	4	3	5	4	5	5	5	4	3	5	5	5	5	4
zaliti	G	8676	5	4	5	1	5	3	1	1	4	1	4	4	4	3	5	4	5	2	5	3	4	3	4	3	5	4	4	5	5	3	5	4	4	3	5	4	4	4	2	3	5	4	4	4	3	3	4	4	5	3	5	5	5	2	3	5	5	5	4	3
proteći	G	19186	4	3	3	1	4	3	3	1	2	1	2	3	3	2	1	4	1	1	2	2	3	4	2	2	5	3	3	2	4	3	5	3	3	3	4	4	2	3	2	1	3	4	3	4	1	1	3	5	5	4	3	3	4	2	3	5	2	5	2	3
leukemija	I	4689	5	2	5	1	4	1	1	1	1	3	2	2	5	3	3	3	5	1	3	2	1	2	2	1	2	2	5	2	5	2	3	3	5	3	3	3	3	3	2	2	4	2	5	4	2	2	4	2	5	2	5	2	5	1	5	3	3	3	5	3
autohton	P	17314	5	2	2	2	1	0	0	0	1	1	2	2	3	3	1	2	1	1	1	0	0	3	1	1	2	3	1	1	3	2	3	3	4	3	1	1	2	2	1	1	2	2	1	3	1	1	2	3	5	3	5	5	4	3	1	3	4	0	1	4
pidžama	I	3189	5	5	5	5	5	5	5	5	5	5	5	5	5	4	5	4	5	4	5	4	5	5	5	4	5	5	5	4	5	5	4	4	5	2	5	5	5	4	4	4	5	5	5	5	5	4	5	3	5	4	5	5	5	4	5	5	2	5	5	3
potpun	P	113108	4	4	3	4	2	5	2	2	1	2	3	3	3	2	2	4	1	1	2	4	4	5	3	2	1	4	2	3	4	4	4	4	4	2	3	4	4	4	1	2	4	4	4	3	4	3	4	5	5	5	5	5	5	4	4	5	5	5	2	4
spasiti	G	84776	5	5	4	5	2	5	2	3	1	2	2	2	2	3	4	4	4	3	4	3	3	4	2	2	3	4	4	5	5	4	2	3	3	3	3	4	3	3	2	3	2	5	2	3	4	3	2	5	5	3	5	5	5	3	3	5	2	5	2	3
ispadati	G	37273	5	5	5	3	3	5	3	4	3	3	3	2	2	4	4	5	2	2	2	4	3	4	2	2	1	3	4	5	3	3	4	3	3	3	5	4	2	2	2	3	3	4	4	4	3	2	3	5	5	5	5	5	5	3	3	5	2	4	4	3
dobronamjeran	P	9248	3	2	3	4	2	4	2	1	1	2	1	3	2	3	2	4	4	3	1	3	2	5	2	2	5	4	3	2	2	2	2	2	5	3	1	3	2	3	1	3	1	4	2	3	2	2	4	4	5	4	5	5	4	2	2	4	5	3	2	4
kreacija	I	20398	4	3	1	1	4	2	4	2	1	1	3	2	4	3	5	3	5	2	4	3	5	3	4	2	3	4	3	2	1	3	5	4	3	3	2	3	4	3	1	1	4	5	3	3	4	4	3	4	5	4	5	4	4	2	1	3	2	5	2	4
udaljavati	G	5337	5	4	2	3	3	4	3	3	3	2	4	3	3	3	5	5	4	3	4	4	4	4	2	2	5	3	5	3	4	3	5	4	4	3	5	4	4	4	2	3	3	5	4	4	3	4	4	5	5	5	5	5	5	3	3	5	4	5	2	4
prijava	I	136649	5	4	5	1	3	4	4	3	1	1	1	2	4	3	2	3	2	2	1	3	3	4	1	1	4	3	5	5	4	4	5	2	3	1	2	3	4	4	1	4	4	5	3	4	4	4	3	3	5	4	5	5	5	3	4	5	5	5	5	4
modernizirati	G	3491	4	2	4	3	2	4	1	1	1	2	1	3	3	4	4	3	1	2	2	2	3	5	1	2	2	3	4	3	2	3	3	3	4	2	1	3	3	2	1	2	1	5	2	3	2	3	2	4	5	3	5	5	4	2	2	4	3	4	2	5
rupa	I	63291	5	3	5	5	5	4	5	4	5	2	5	2	5	4	5	4	5	2	5	3	5	5	4	3	5	3	5	4	5	4	4	5	5	2	5	5	5	4	4	3	5	5	5	4	5	4	5	5	5	5	5	5	5	4	4	4	4	5	5	4
opominjati	G	3023	4	2	4	2	2	5	2	2	3	1	1	3	3	3	3	4	1	1	2	3	4	5	2	2	2	4	2	3	4	3	3	4	4	2	4	4	3	3	3	2	3	5	2	4	3	2	4	3	5	3	5	3	5	3	3	4	5	5	2	4
zaobići	G	15786	5	3	5	2	4	4	3	4	3	3	4	3	4	3	5	4	3	3	3	4	5	5	3	2	4	0	3	3	4	3	5	3	4	3	5	5	4	4	3	3	4	5	4	5	3	3	4	4	5	4	5	3	5	3	3	5	4	5	3	4
postavljanje	I	52395	4	3	5	5	3	5	4	3	1	1	4	2	2	3	4	4	1	4	4	4	5	5	3	2	4	4	3	2	4	3	5	3	2	3	4	4	3	3	1	3	3	5	3	3	3	2	3	5	5	4	5	3	5	2	2	4	4	2	2	4
gulaš	I	3926	5	3	5	1	5	3	5	4	5	3	5	3	5	5	5	3	5	4	5	3	5	4	5	3	5	4	5	2	5	3	5	5	5	2	5	3	5	2	2	2	5	4	4	4	5	1	5	4	5	2	5	5	5	2	5	4	5	5	5	3
uraditi	G	38065	4	3	3	5	4	5	1	1	1	5	2	3	4	3	3	2	1	1	2	5	4	5	3	2	4	4	2	1	4	2	2	3	2	1	4	5	4	4	1	4	3	3	3	5	2	2	5	5	5	5	5	3	5	1	3	5	4	5	3	5
raspoređen	P	3961	4	4	2	4	4	5	1	2	1	3	3	3	3	2	4	3	1	1	2	3	4	4	3	2	2	3	4	2	2	3	5	5	2	3	3	4	3	4	1	2	3	5	3	3	2	3	3	4	5	5	5	5	5	3	2	4	4	4	1	3
roman	I	87951	5	3	5	1	5	4	5	3	3	1	3	3	4	3	5	4	5	3	5	4	4	4	4	2	5	4	5	5	5	5	5	5	4	2	4	4	4	2	3	3	5	5	4	3	4	4	5	3	5	5	5	5	5	4	5	5	3	5	5	3
protiviti	G	25655	4	3	3	3	2	4	2	3	1	1	2	2	3	3	1	4	4	3	2	3	3	4	1	3	2	4	3	4	3	3	3	3	3	2	2	4	3	4	2	4	2	5	2	4	2	3	4	5	5	5	3	5	5	3	3	4	4	5	1	4
posluživanje	I	3382	5	3	4	2	3	5	3	2	3	1	4	3	4	4	3	3	2	2	4	3	3	3	2	3	5	4	2	3	3	3	4	2	3	1	4	3	2	4	4	3	3	4	3	4	4	1	4	3	5	5	5	5	5	2	3	5	5	4	3	4
informativan	P	25457	3	3	3	5	2	5	1	2	1	3	2	3	4	3	2	3	1	3	2	4	2	5	2	3	2	4	2	3	2	2	4	3	2	4	1	5	2	4	1	4	1	5	2	4	2	3	3	2	5	4	5	5	5	3	2	5	1	4	3	4
implementirati	G	7040	4	2	1	1	3	3	2	1	1	1	1	1	3	2	1	2	1	1	4	0	2	2	2	1	2	5	1	2	1	1	3	3	1	2	2	1	1	2	2	3	2	3	1	2	1	1	2	2	5	3	5	4	4	1	1	4	2	4	3	4
simpatija	I	13262	4	3	1	1	2	3	3	3	1	3	2	2	4	3	4	3	4	3	1	0	3	3	3	2	1	4	4	1	4	3	3	3	3	2	1	4	2	3	1	3	3	5	4	2	3	1	4	2	5	4	5	5	5	2	2	3	2	4	2	2
povjerljiv	P	8235	5	4	2	2	2	4	1	2	1	4	1	2	2	3	2	4	1	3	4	4	3	5	1	2	1	3	3	2	3	3	4	4	3	3	1	4	2	4	2	3	1	5	2	2	2	2	2	4	5	3	5	5	5	4	2	5	2	5	2	4
odvoditi	G	7086	5	2	4	5	3	3	3	2	3	2	2	2	3	3	4	4	2	3	2	3	4	4	2	2	4	4	2	3	4	4	5	5	3	4	4	4	3	3	3	2	4	5	3	3	2	2	3	4	5	5	5	5	5	4	3	5	4	4	3	3
nebeski	P	29152	5	3	2	1	3	4	3	1	2	1	2	2	2	2	4	3	4	1	4	3	4	3	4	2	5	4	5	3	3	2	3	4	4	2	5	3	3	2	3	1	3	5	3	3	2	1	3	3	5	3	5	5	4	2	2	4	1	4	2	3
nadzornik	I	4152	5	1	5	1	4	3	4	1	2	1	4	2	4	3	5	4	4	1	5	3	4	3	5	2	4	3	4	2	5	3	5	4	3	2	5	2	3	2	2	1	4	2	5	4	5	4	4	2	5	3	5	2	5	4	5	4	4	5	5	3
jakna	I	16238	3	5	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	4	5	5	5	5	5	4	5	3	5	5	5	5	5	4	4	2	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	3	5	4
prase	I	3058	4	2	5	1	5	3	5	5	5	3	5	3	5	4	5	3	5	1	5	3	5	4	5	3	5	5	5	1	5	4	5	4	5	2	5	4	5	3	5	3	5	5	5	4	5	4	5	4	5	3	5	5	5	3	5	4	5	4	5	3
pozivnica	I	11692	5	4	5	2	5	3	5	4	5	1	5	3	5	3	5	4	5	3	2	3	4	4	4	2	5	3	5	3	5	4	2	3	4	2	5	4	5	4	4	4	5	5	5	4	5	4	5	2	5	5	5	5	5	4	5	4	4	5	5	3
podržavati	G	91983	5	3	3	4	2	5	1	2	2	2	1	2	3	2	2	4	1	3	1	3	3	5	2	3	2	4	3	3	4	3	5	3	2	3	1	5	2	4	2	4	1	5	3	4	1	3	3	5	5	5	5	0	4	4	2	5	4	5	2	4
smisliti	G	19889	4	4	4	5	1	5	1	4	1	4	2	3	2	5	1	4	1	4	5	5	2	5	2	3	1	5	2	4	4	5	3	2	2	4	1	5	1	5	3	4	2	5	2	5	1	5	3	5	5	5	5	5	4	3	3	5	2	4	2	4
imanje	I	20615	5	2	5	1	4	2	5	2	4	1	4	2	4	3	5	3	5	1	2	2	4	2	5	2	5	4	5	3	5	2	4	2	3	2	5	3	4	2	2	2	5	3	5	4	4	1	5	2	5	2	5	3	5	2	5	4	5	2	5	4
šesnaesterac	I	8390	5	2	4	1	4	4	4	1	2	1	4	3	5	4	3	3	1	1	1	2	3	4	4	3	5	4	5	2	5	2	5	5	2	2	3	2	4	3	1	2	5	3	4	4	3	1	2	1	5	2	5	4	5	4	5	5	5	5	4	3
kapitalistički	P	8282	5	4	2	2	2	5	1	1	1	2	1	2	3	2	1	3	1	2	2	2	2	3	1	2	4	3	2	5	2	5	5	4	1	2	1	3	3	3	1	2	1	3	1	4	1	2	1	5	5	3	5	4	5	1	3	5	2	5	2	4
usmjeriti	G	27426	5	3	5	5	3	4	1	3	3	2	2	2	3	3	2	4	1	1	2	3	4	4	2	3	4	4	3	2	4	3	3	1	3	2	4	3	4	4	3	3	3	5	3	5	4	2	4	5	5	5	5	4	4	4	4	5	4	4	2	5
polugodišnji	P	3276	5	3	3	1	3	2	2	1	1	4	1	2	4	4	2	4	1	1	3	4	3	3	2	2	5	3	4	1	5	3	3	4	3	2	3	3	3	4	2	2	3	5	5	4	3	3	4	3	5	5	5	3	5	3	4	4	3	5	3	4
nedovršen	P	6533	4	3	4	4	3	5	3	2	3	4	2	3	5	5	4	4	2	4	2	4	4	5	1	2	3	3	4	3	4	4	1	3	2	4	4	5	3	3	3	3	1	5	4	5	3	3	5	4	5	5	5	3	5	4	3	4	4	5	1	5
zbližiti	G	4251	4	3	2	5	2	5	3	3	1	5	3	3	3	2	2	4	1	2	1	3	3	4	1	2	5	3	2	2	3	3	3	3	2	3	5	4	2	4	4	4	4	4	4	4	2	2	4	4	5	5	5	3	4	3	5	5	4	5	1	4
prehramben	P	30697	5	4	4	3	4	4	2	2	1	4	2	2	3	3	4	4	1	3	1	3	3	4	2	2	5	4	3	2	5	4	5	5	2	4	4	4	2	3	2	2	2	3	3	4	3	2	3	4	5	4	5	5	5	4	4	4	3	2	4	4
libiti	G	3919	5	1	1	1	2	1	2	1	1	1	1	1	2	3	1	2	1	1	1	2	2	2	1	1	0	5	2	1	1	1	4	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	4	5	3	3	3	3	2	3	3	3	4	2	1
inzistirati	G	31020	5	2	2	5	2	4	3	3	2	4	2	3	3	3	1	4	1	4	3	3	3	5	1	2	2	0	2	4	3	4	3	2	1	3	1	5	1	4	2	3	2	5	1	5	1	2	3	4	5	4	5	5	4	3	4	5	2	0	1	5
roditeljski	P	18808	5	5	5	5	3	4	4	3	1	4	3	3	4	4	4	5	2	4	5	4	4	4	3	2	4	3	5	3	5	4	3	2	2	4	3	5	3	4	3	2	3	5	3	5	3	5	4	5	5	4	5	5	5	4	5	5	1	5	2	5
top	I	70956	4	2	5	1	5	2	5	5	5	1	5	2	5	4	5	3	5	1	4	3	5	2	5	2	5	4	4	2	5	3	3	3	4	2	5	2	5	3	4	4	5	4	5	4	5	1	5	5	5	4	5	3	5	3	5	5	5	3	5	3
bjegunac	I	5364	4	2	5	2	4	2	5	5	3	1	5	2	5	3	4	3	5	1	3	3	4	2	5	2	4	2	5	2	5	2	3	3	3	2	1	3	3	2	3	2	5	2	4	3	2	2	4	2	5	4	5	5	5	3	5	4	2	4	4	3
anatomski	P	3510	5	2	3	3	3	3	3	2	1	1	2	2	4	2	3	3	1	1	3	3	3	3	2	3	4	3	3	2	4	2	4	3	2	3	3	3	3	2	2	1	2	2	3	3	1	1	2	3	5	3	5	3	5	2	4	4	2	4	5	4
zatresti	G	5089	5	2	5	3	4	2	3	3	5	1	2	2	3	3	5	4	1	1	1	4	4	4	2	2	5	3	4	2	4	3	4	4	4	2	4	4	4	2	3	2	5	3	4	4	4	1	5	3	5	3	5	3	4	3	4	4	5	4	4	3
popularizirati	G	3542	0	3	2	1	2	4	1	1	1	3	1	2	3	4	2	3	1	1	1	3	2	5	1	3	2	4	1	3	3	2	5	5	1	3	1	2	2	3	2	2	2	2	1	3	2	2	2	4	5	4	5	5	2	4	3	5	2	4	2	4
strpljiv	P	12181	0	4	3	5	2	5	1	3	3	4	1	3	3	3	1	4	1	3	2	4	3	5	2	3	1	4	2	4	5	3	5	4	2	4	2	5	3	4	2	4	2	4	1	5	2	5	3	5	5	5	5	5	2	5	3	5	3	4	2	4
sudariti	G	5538	0	3	5	3	4	3	3	3	4	3	5	3	4	3	2	4	3	2	0	4	5	4	4	3	5	5	5	3	4	3	5	4	3	3	5	4	4	4	4	3	5	5	4	5	4	4	5	4	5	4	5	5	5	4	4	5	5	4	5	4
