leksem	vr	frek	27a.01.k	27a.01.č	27a.02.k	27a.02.č	27a.03.k	27a.03.č	27a.04.k	27a.04.č	27a.05.k	27a.05.č	27a.06.k	27a.06.č	27a.07.k	27a.07.č	27a.08.k	27a.08.č	27a.09.k	27a.09.č	27a.10.k	27a.10.č	27a.11.k	27a.11.č	27a.12.k	27a.12.č	27a.13.k	27a.13.č	27a.14.k	27a.14.č	27a.15.k	27a.15.č	27b.01.k	27b.01.č	27b.02.k	27b.02.č	27b.03.k	27b.03.č	27b.04.k	27b.04.č	27b.05.k	27b.05.č	27b.06.k	27b.06.č	27b.07.k	27b.07.č	27b.08.k	27b.08.č	27b.09.k	27b.09.č	27b.10.k	27b.10.č	27b.11.k	27b.11.č	27b.12.k	27b.12.č	27b.13.k	27b.13.č	27b.14.k	27b.14.č	27b.15.k	27b.15.č
protestirati	G	5743	4	3	3	2	2	4	4	3	4	3	4	2	5	3	5	3	4	3	5	5	5	3	3	3	5	5	4	4	5	2	4	4	2	4	3	3	3	3	3	2	2	3	3	4	4	3	5	3	5	1	3	4	4	2	2	3	2	2	3	3
intuicija	I	8212	1	3	1	2	1	4	1	3	1	3	3	2	3	3	2	3	1	5	2	5	1	4	2	3	3	5	2	3	3	3	1	5	1	5	3	3	2	4	1	4	1	4	3	5	1	4	1	5	1	3	2	3	1	3	5	5	1	5	1	4
ulica	I	261997	5	5	5	5	5	5	3	5	5	5	5	5	5	5	1	5	5	5	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	4	5	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	4	5	5
ogroman	P	101347	4	4	5	4	3	5	4	5	4	5	4	5	5	4	5	5	2	5	2	4	5	4	4	5	5	5	4	4	5	3	5	5	5	5	4	5	5	5	5	2	5	4	5	5	4	4	5	5	5	3	5	5	4	3	5	4	1	3	4	4
formiran	P	5922	3	2	1	3	2	3	2	3	2	4	4	3	3	3	4	4	2	3	1	3	3	3	2	2	5	5	3	4	3	2	3	5	3	5	3	2	2	2	4	2	1	3	3	5	4	4	4	4	1	1	3	2	2	1	3	3	1	0	3	3
dalekovod	I	7507	5	3	5	4	5	2	5	3	5	3	5	1	5	3	3	3	4	2	4	4	4	3	5	3	5	5	5	3	5	1	5	4	5	3	2	3	4	1	5	1	5	1	3	3	5	4	5	3	5	1	4	1	4	1	5	2	5	2	5	3
degustacija	I	5930	3	3	4	3	3	3	2	2	4	2	3	1	5	2	5	3	5	3	5	5	2	3	3	4	5	5	4	4	5	2	4	4	3	3	3	2	3	2	5	1	3	2	0	0	3	4	3	4	3	2	4	2	3	2	2	3	3	2	4	4
lagodan	P	3083	3	4	2	3	1	3	2	4	2	3	3	2	3	2	2	3	1	4	1	4	1	2	3	4	5	5	3	4	3	1	2	4	2	4	3	2	2	3	3	3	3	3	3	4	3	4	3	4	2	1	3	3	2	3	2	1	1	2	2	3
izlagač	I	14965	4	4	3	1	4	3	4	3	5	4	5	3	4	3	1	3	3	3	5	5	5	4	4	3	5	5	4	3	5	2	5	5	3	4	3	3	3	2	5	2	4	1	4	5	5	4	5	5	3	2	4	3	2	2	3	2	4	1	3	3
trostruk	P	8603	3	2	4	2	3	3	1	3	4	4	4	2	3	1	5	1	2	3	4	4	5	4	2	2	5	5	4	3	5	1	5	5	4	3	4	4	3	2	5	1	3	2	4	4	3	1	5	4	1	1	4	2	2	2	3	1	3	1	1	3
agnostik	I	4400	3	3	2	2	1	3	1	3	2	3	2	1	4	2	3	2	1	1	1	2	1	2	3	2	3	5	3	2	3	2	1	1	1	3	3	3	1	1	2	2	3	1	2	2	5	1	3	5	1	2	2	2	2	2	3	1	4	3	1	2
penjanje	I	8677	5	4	5	4	4	4	5	4	5	5	4	3	5	3	2	3	5	4	5	4	5	4	5	3	5	5	5	4	5	2	5	5	5	4	5	5	5	5	5	4	5	4	5	5	4	4	5	5	5	3	5	4	5	3	5	4	4	3	5	4
pogledati	G	297961	5	5	5	5	3	5	4	4	5	5	4	5	5	5	5	5	2	5	5	5	3	5	4	5	5	5	4	5	5	4	5	5	5	5	4	5	5	5	5	4	5	5	5	5	4	5	5	5	5	5	4	5	4	4	3	5	3	5	4	5
krik	I	6426	4	3	5	4	3	3	4	2	5	3	4	2	5	2	5	2	4	4	3	4	5	2	4	3	5	5	4	3	4	1	5	4	5	3	3	3	5	2	5	1	4	3	4	4	5	1	5	4	5	2	5	5	5	2	4	3	4	3	5	5
zgrabiti	G	7574	5	5	5	4	4	3	4	3	4	4	4	4	5	2	5	4	4	4	5	4	3	3	4	3	5	5	4	3	5	2	5	5	5	5	4	5	5	5	5	2	5	4	5	5	3	4	5	5	5	3	3	4	4	3	3	4	3	4	5	4
skidati	G	40905	5	4	5	5	4	4	5	4	5	5	4	4	5	3	5	5	5	5	5	5	5	5	4	5	5	5	4	4	5	2	5	5	5	5	4	5	5	5	5	4	5	5	5	5	3	4	5	4	3	5	3	4	4	4	3	4	4	4	2	3
padina	I	7500	4	3	4	3	4	4	4	5	5	3	5	1	5	2	5	2	4	3	5	5	5	2	5	3	5	5	4	3	3	1	5	5	5	3	3	2	3	1	5	3	5	1	4	4	5	1	5	3	5	3	4	2	4	2	5	3	4	3	5	3
eminentan	P	5820	3	3	2	2	1	2	1	3	1	2	1	1	2	1	5	1	2	3	2	1	1	2	2	1	3	3	2	3	2	1	1	1	1	2	2	1	1	1	1	1	2	1	2	2	3	1	2	3	1	1	4	3	1	1	1	1	1	1	1	1
oružan	P	28753	3	3	3	1	5	3	2	2	4	3	4	1	4	2	1	3	5	3	5	4	2	1	4	2	3	2	4	3	3	1	5	4	5	3	3	3	3	2	5	1	4	2	3	3	3	1	5	3	4	1	5	4	4	2	3	2	5	2	4	3
pobjednik	I	86397	4	4	5	4	2	4	4	3	5	4	5	2	5	2	4	3	5	4	5	4	5	4	4	3	5	5	4	3	5	3	5	5	5	4	3	3	4	5	3	3	5	4	5	5	1	3	5	4	3	4	5	5	5	4	5	3	4	3	2	4
atomski	P	13131	3	2	1	3	4	3	1	4	1	3	4	2	4	2	5	2	1	2	4	4	3	2	3	3	2	3	3	2	3	1	2	3	2	2	2	2	2	2	3	2	4	1	2	4	1	1	4	4	1	1	4	2	1	1	3	1	1	2	1	1
zapažanje	I	6014	4	4	2	4	2	4	2	3	2	3	4	4	2	4	4	4	1	5	1	3	3	4	3	4	3	5	3	3	2	2	3	5	2	4	3	2	3	3	3	3	2	4	3	5	4	4	2	4	1	3	4	4	2	2	1	2	1	3	4	4
povrijediti	G	18242	4	3	4	3	2	4	2	4	4	4	4	4	4	3	3	4	3	4	2	4	5	3	3	4	5	5	3	3	4	2	5	5	3	5	4	4	3	4	2	1	3	3	4	5	3	4	4	5	2	4	4	4	3	2	1	2	2	3	4	4
dohvatiti	G	10457	5	4	5	4	3	4	3	4	4	5	4	4	5	5	3	3	3	5	4	4	5	3	3	4	5	5	4	4	4	3	5	5	5	5	5	5	4	3	5	2	5	4	5	5	4	3	4	5	5	4	3	3	4	3	1	2	3	3	3	3
suradnja	I	291953	3	3	5	4	3	4	2	4	3	5	3	3	3	4	4	4	5	4	3	5	5	4	4	4	5	5	3	4	3	3	2	5	4	5	3	4	3	4	3	3	2	4	4	5	4	3	3	5	1	4	3	2	3	2	3	4	4	3	2	4
jednostran	P	6607	4	3	4	4	3	3	1	4	2	3	3	2	4	3	5	4	3	2	5	5	2	4	4	4	5	5	4	3	4	1	5	5	5	5	4	3	4	3	5	2	5	3	5	5	1	1	4	4	3	3	4	2	3	2	4	4	5	4	1	3
bacati	G	51319	4	4	5	5	4	4	5	3	5	4	4	5	5	4	3	3	2	5	5	4	5	5	4	5	5	5	5	5	5	2	5	5	5	5	4	5	5	5	5	4	5	4	5	5	2	3	4	4	5	5	4	4	4	4	4	4	4	4	4	4
aludirati	G	4155	1	2	1	1	1	3	1	4	1	2	4	3	2	2	5	1	5	3	3	2	1	2	3	3	3	5	3	3	2	1	1	3	1	4	2	2	1	2	1	3	3	2	3	4	2	1	1	5	2	3	2	2	1	2	2	2	2	1	1	3
vanjski	P	163737	4	3	5	5	4	4	3	2	5	4	3	3	4	3	1	5	2	5	5	4	5	5	4	4	5	5	4	4	4	4	5	5	5	5	5	5	4	5	5	3	4	3	5	5	2	4	4	5	3	4	5	5	4	2	5	5	3	3	2	4
ručati	G	5140	5	5	4	5	5	5	3	4	5	5	4	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	2	5	4	5	3	5	5	5	5	5	5	5	5	5	3	3
obećavajući	P	4439	2	4	1	3	1	4	1	5	3	4	3	3	2	3	5	4	5	4	1	3	1	3	3	3	2	5	3	3	4	2	2	5	1	4	4	4	1	3	2	2	3	3	3	4	2	4	1	3	1	3	4	2	2	3	2	3	3	2	2	4
šahist	I	3487	4	2	5	3	5	2	4	3	5	3	5	1	5	1	3	2	4	1	5	2	5	2	5	3	5	4	4	3	5	1	5	3	5	3	4	2	5	2	5	4	5	1	4	3	4	1	5	3	5	2	4	3	4	2	4	1	5	1	5	5
hlađenje	I	16289	2	3	4	2	4	4	4	2	4	4	4	5	4	3	5	4	4	5	4	4	5	3	3	4	5	5	4	4	5	3	5	5	5	3	3	4	4	4	5	4	3	3	4	4	2	4	4	4	3	5	4	3	3	4	1	3	3	3	5	4
braniteljski	P	14984	2	2	2	3	3	3	3	4	3	3	4	1	3	2	5	3	2	1	2	2	1	2	3	3	2	4	4	3	4	1	5	3	5	3	2	1	2	3	4	3	2	1	3	3	4	2	3	2	1	1	3	3	2	2	3	2	2	1	3	2
remen	I	12698	5	4	5	5	5	3	5	3	5	4	5	5	5	4	5	4	2	5	5	4	5	3	5	3	5	5	5	3	5	2	5	4	5	3	5	5	5	4	5	4	5	3	5	5	3	5	5	5	5	4	5	4	5	3	5	5	5	4	5	4
magistarski	P	3278	1	2	1	1	3	3	1	5	2	3	3	2	3	2	5	3	5	2	2	2	1	2	4	2	2	5	4	4	3	2	2	4	1	2	2	2	2	3	3	2	4	1	3	4	3	2	3	4	2	1	2	2	1	2	3	3	1	1	2	3
poludjeti	G	14230	3	4	5	5	3	4	3	2	3	3	4	5	3	4	4	5	2	4	3	5	3	5	4	4	5	5	3	4	5	2	4	5	2	5	3	4	3	5	5	2	2	3	4	4	1	2	4	4	4	2	4	4	3	4	4	5	1	3	3	4
usamljen	P	13217	2	3	3	4	2	4	3	4	4	3	3	3	2	2	3	5	1	3	4	3	3	5	3	3	2	5	4	3	4	1	4	5	5	3	3	3	3	4	2	2	2	3	3	4	1	2	2	4	4	2	5	4	2	2	3	4	1	1	5	4
predložiti	G	65959	2	4	4	4	2	4	2	4	2	4	4	4	2	3	3	5	4	4	2	4	1	5	3	4	1	5	4	4	4	4	2	5	1	5	4	4	3	4	4	3	3	4	3	4	2	2	2	5	1	5	3	2	1	3	3	3	1	1	1	3
fantomski	P	3079	1	2	2	3	2	2	1	2	1	1	2	1	1	2	1	2	2	2	1	2	1	1	3	2	2	4	4	2	2	1	1	1	1	1	3	3	2	1	2	1	2	1	2	2	3	1	2	2	1	1	4	3	2	2	1	1	1	1	2	1
kilogram	I	60221	4	4	4	5	4	4	3	4	5	4	4	5	5	3	5	5	3	4	2	4	5	5	4	4	4	5	3	4	4	3	5	5	4	4	5	5	5	5	2	4	3	3	3	4	1	5	3	5	4	3	5	5	4	4	5	5	4	3	5	4
moderan	P	128390	1	3	3	3	3	4	1	4	3	4	3	5	3	3	5	5	2	4	4	5	2	5	4	4	4	5	4	4	2	1	5	5	5	4	5	4	3	4	4	2	2	3	4	4	4	4	4	5	3	3	5	4	3	4	1	3	1	2	1	3
oporaviti	G	19186	2	3	2	3	2	4	2	3	2	3	4	4	4	3	3	3	3	4	2	4	2	4	3	3	4	5	4	3	4	2	4	5	2	4	4	4	3	4	1	4	3	3	4	4	4	4	4	5	2	3	4	2	3	3	4	3	3	2	4	3
natječaj	I	135725	3	3	4	2	4	3	2	4	5	4	5	3	5	3	4	3	4	3	5	3	4	2	4	3	3	5	4	3	5	2	4	4	5	3	5	5	3	4	5	4	5	3	4	4	4	3	3	4	4	3	5	3	3	2	4	2	2	2	5	3
prosjak	I	4328	5	4	4	3	4	4	4	3	5	4	5	4	5	2	5	2	4	3	5	3	5	3	5	4	5	5	5	3	5	1	5	4	5	3	5	5	5	3	3	3	5	3	4	3	4	2	5	3	5	2	5	3	5	2	5	4	5	3	4	4
student	I	210874	5	5	5	5	4	5	3	5	5	5	5	5	5	5	5	5	4	5	2	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	3	5	5	5	5	5	4	5	5	5	5	5	5	5	5	4	5	5	5	5	4	5
sjedenje	I	10366	5	5	5	4	5	5	5	5	5	5	4	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	3	4	5	5	5	4	5	3	5	4	4	4	4	4	5	4
valjati	G	114840	5	5	3	3	5	3	5	3	4	3	4	4	4	3	4	3	4	3	5	3	5	5	5	5	5	5	5	3	3	1	5	5	5	4	3	2	3	3	1	1	5	4	5	5	4	3	5	3	5	1	3	2	5	2	1	3	2	1	5	3
zaljubljenik	I	13804	2	3	4	2	2	4	2	3	4	3	3	2	2	1	3	2	3	3	2	3	2	0	5	5	5	5	4	3	4	3	4	2	2	4	2	2	4	3	4	1	4	2	4	4	3	4	3	4	2	1	4	1	4	3	2	2	3	2	4	4
rasprodati	G	6694	4	3	4	2	4	4	3	3	4	3	4	3	3	2	5	4	4	4	5	4	0	2	5	5	5	5	4	3	4	2	5	5	4	4	4	3	4	4	4	2	3	3	5	5	4	1	3	4	3	3	4	2	1	3	3	3	2	2	5	3
ruralan	P	21757	3	3	3	1	2	3	2	2	3	3	3	3	3	1	4	3	2	2	3	2	2	2	4	4	5	5	4	3	3	1	4	3	2	3	3	2	3	3	3	1	3	2	3	4	4	1	1	3	2	1	3	1	2	2	3	3	2	1	4	2
kontroverzan	P	18733	1	3	2	2	1	4	2	3	2	2	3	3	2	2	1	3	2	4	2	3	1	2	4	4	4	4	3	3	3	1	1	5	1	3	3	3	2	3	3	1	3	2	3	5	4	1	1	2	1	1	3	2	2	3	1	1	2	2	1	3
povreda	I	22667	5	4	4	3	3	3	2	3	5	3	4	3	4	3	4	3	3	4	5	4	5	3	4	4	5	5	3	3	4	1	5	4	5	3	3	4	4	3	5	3	5	3	3	3	3	3	5	5	5	4	5	4	5	3	3	3	3	4	2	2
sveprisutan	P	7834	1	3	2	1	1	3	3	3	4	3	3	2	1	2	1	3	2	3	2	2	1	2	4	5	5	5	4	4	2	1	1	4	1	2	3	2	3	2	1	2	3	3	2	3	3	1	3	3	1	1	4	2	1	1	2	3	1	2	4	2
egzotičan	P	12415	2	4	1	1	2	3	3	2	3	3	3	2	2	2	2	3	3	4	4	4	2	3	5	5	5	5	3	2	3	2	1	5	2	4	5	4	2	3	3	1	2	3	3	3	3	2	2	4	5	2	4	3	2	2	3	3	1	3	3	3
sutkinja	I	16072	5	4	5	3	5	3	4	3	5	3	5	4	5	3	5	2	4	3	5	3	5	2	5	4	5	4	5	3	5	1	5	3	5	3	4	3	5	2	5	3	5	3	5	5	5	1	5	3	5	1	5	2	4	2	5	4	5	3	5	4
naprezanje	I	4870	2	2	4	2	3	4	3	4	3	3	4	4	2	2	4	3	3	3	2	3	2	3	4	4	2	5	4	4	3	1	2	5	5	3	4	4	3	3	4	2	3	3	3	3	3	2	3	3	4	4	3	1	3	2	1	2	2	5	4	4
tadašnji	P	68285	2	2	4	4	1	4	2	3	2	3	3	4	1	1	4	2	1	3	2	2	2	3	4	5	1	5	4	4	3	2	1	5	2	3	4	4	2	3	3	2	2	3	4	4	5	2	1	2	1	2	3	2	2	2	2	2	2	2	3	3
uzdržavati	G	4581	2	3	3	1	2	2	2	3	3	4	4	3	1	2	5	4	2	3	1	3	3	5	5	4	3	5	3	3	4	4	1	5	2	4	3	3	2	3	2	1	1	3	3	4	4	4	2	3	2	2	2	3	2	2	2	2	2	3	2	3
redovnica	I	6802	5	5	4	2	3	3	5	3	5	3	5	3	5	2	5	2	4	1	5	2	5	2	5	3	5	4	5	3	4	1	5	3	5	3	2	1	5	3	5	3	5	2	3	3	4	3	5	3	5	1	1	2	5	2	5	5	5	3	5	3
obiteljski	P	109906	2	4	3	3	3	5	2	4	5	4	3	5	2	3	5	5	2	5	2	3	3	3	5	5	4	5	4	5	5	4	5	5	5	4	5	5	3	4	4	3	4	4	4	4	3	3	3	4	1	4	5	4	3	4	5	5	2	4	5	4
primjenjiv	P	7450	2	3	1	2	1	4	1	4	2	4	3	5	1	2	2	3	2	4	1	2	1	3	5	5	2	5	3	4	3	3	1	5	2	4	4	3	2	3	5	3	2	3	4	4	3	3	1	4	1	1	3	1	1	3	2	3	1	1	3	3
bob	I	4198	5	3	4	1	5	1	5	2	3	1	5	1	5	2	5	1	3	3	5	4	5	3	5	3	5	3	4	2	2	1	5	2	5	1	1	1	1	1	5	2	5	1	2	2	4	3	5	3	3	1	4	1	5	1	5	4	5	1	5	2
rukovati	G	5856	3	3	4	4	4	4	4	2	2	4	4	4	5	3	5	3	2	3	5	5	2	2	5	5	5	5	5	4	4	2	4	5	2	4	3	3	2	3	4	3	5	2	5	5	1	3	4	5	4	2	3	3	4	3	3	3	3	3	5	5
tolerantan	P	9337	2	4	2	3	1	4	2	1	2	4	2	4	1	2	5	3	1	4	1	3	1	5	5	5	3	5	3	4	3	2	1	5	1	4	4	4	2	4	4	3	4	4	4	5	2	3	1	5	1	3	4	2	2	3	3	3	2	3	1	4
spomenički	P	5488	3	2	2	2	5	3	1	4	3	1	3	1	4	2	1	2	3	1	3	1	4	2	4	3	1	1	4	3	2	1	5	2	5	2	1	1	2	2	5	2	4	1	3	2	5	3	2	3	3	1	4	1	3	2	2	1	2	1	3	3
ručni	P	33410	4	4	4	4	5	3	3	3	5	4	3	4	5	4	3	4	3	3	4	2	4	4	5	5	5	5	4	4	4	3	5	5	5	4	4	3	3	3	5	4	5	2	5	3	5	4	4	4	3	3	4	3	4	3	5	3	3	3	5	4
auspuh	I	3331	5	3	5	3	5	3	5	3	5	2	5	4	5	2	5	4	5	2	5	3	5	4	5	4	5	5	5	3	4	1	5	5	5	2	4	3	3	3	5	4	5	2	4	3	5	4	5	3	5	3	5	4	5	3	5	1	5	2	5	3
precizirati	G	6415	2	2	2	1	2	3	2	3	1	3	4	4	2	2	5	3	3	4	2	2	1	4	5	5	4	5	3	4	2	1	2	5	0	0	2	1	2	3	3	2	3	2	5	5	4	3	4	4	1	3	4	3	3	3	3	3	1	2	2	4
resetirati	G	3295	3	3	4	2	2	3	2	3	2	3	4	4	4	3	4	4	2	3	5	4	5	5	5	5	5	5	4	4	4	3	2	5	5	4	4	3	2	2	5	3	3	4	4	4	4	3	3	4	5	5	4	4	3	3	3	3	3	3	4	3
namijeniti	G	5679	3	3	2	3	1	3	2	3	2	4	4	4	2	3	5	4	1	4	2	3	2	5	5	5	5	5	3	4	3	2	1	5	1	3	2	2	2	3	3	2	3	4	4	4	5	3	1	2	3	1	3	3	2	3	1	1	1	1	3	3
zrcalo	I	8944	5	4	5	4	4	4	5	1	5	4	5	5	5	5	4	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	4	5	5	4	5	5	5	4	5	5	4	3	5	5	5	2	5	5	5	3	4	4	5	4	5	3
znalački	P	3109	2	3	1	2	1	4	1	2	2	3	3	2	1	2	5	2	2	2	1	2	2	1	4	4	4	4	4	3	4	1	1	2	1	3	1	1	2	2	2	1	2	1	2	2	5	1	1	2	3	1	1	0	1	2	1	1	1	1	1	2
migracija	I	7956	4	3	4	2	3	4	3	3	4	3	3	4	5	3	3	3	1	1	5	4	4	3	5	4	5	5	4	3	4	1	4	4	3	3	4	4	3	2	5	3	3	3	4	4	4	1	5	4	4	1	5	3	2	2	3	3	3	3	3	2
sugrađanin	I	19222	4	3	5	2	4	4	2	2	4	3	4	4	5	3	3	3	4	3	1	2	4	3	5	5	5	5	4	4	4	1	5	4	5	3	2	1	4	3	4	2	5	2	4	4	5	2	4	4	4	1	5	4	4	3	5	4	4	3	4	3
suosjećati	G	4605	2	4	2	3	1	5	2	4	2	4	4	4	2	3	5	4	1	4	1	4	1	5	4	5	3	5	3	4	5	4	2	5	3	5	4	4	3	4	4	4	2	4	5	5	3	4	3	5	1	3	3	4	2	3	1	3	1	3	1	4
golem	P	50848	4	3	5	2	3	4	5	4	4	4	3	5	5	3	2	4	2	4	2	4	5	3	4	4	5	5	5	4	5	2	5	5	5	5	3	3	5	4	5	5	5	5	5	5	4	4	5	4	5	2	5	4	5	4	1	3	1	2	3	3
podrumski	P	3085	4	2	4	3	5	3	2	2	5	3	3	3	5	2	3	2	4	2	5	3	5	3	5	5	5	5	4	3	4	2	5	4	3	2	2	1	4	2	5	4	4	2	4	3	2	4	3	2	3	1	4	2	3	2	5	3	1	2	4	2
srdačan	P	9361	1	3	4	2	1	4	1	2	2	3	2	4	1	3	5	2	2	4	2	4	1	4	4	4	3	5	4	4	4	5	4	4	2	5	2	2	3	2	3	4	3	3	4	5	3	3	2	2	1	2	3	2	5	2	1	2	1	5	2	3
individualan	P	40991	3	5	3	4	2	4	2	4	4	4	2	4	2	3	2	4	3	4	1	5	2	5	5	5	5	5	4	5	5	5	2	5	5	5	3	3	4	3	5	4	3	3	5	5	4	4	2	4	2	4	3	2	5	4	4	4	1	3	4	4
majčin	P	16261	3	2	4	4	3	5	2	3	5	4	3	4	3	3	2	4	3	3	3	4	5	4	5	5	5	5	4	5	5	5	5	5	5	5	3	2	4	4	3	3	5	5	5	5	3	5	4	3	3	2	5	3	5	4	4	4	2	3	5	3
komunicirati	G	30263	4	4	5	4	2	5	4	4	5	4	4	4	2	4	5	5	3	5	4	5	5	5	5	5	5	5	4	5	4	5	5	5	0	0	3	3	5	5	4	5	4	4	5	5	1	5	3	5	4	3	3	3	4	4	4	5	2	4	5	4
jutro	I	77655	5	5	4	5	3	5	2	4	5	5	4	5	5	3	3	5	2	5	5	5	5	5	5	5	5	5	5	5	5	4	5	5	3	5	5	5	4	5	5	5	5	5	5	5	2	4	5	5	1	5	5	5	5	5	5	5	3	5	5	5
nagađanje	I	12065	3	4	3	4	1	4	3	4	2	4	4	4	1	2	5	4	2	4	2	3	2	4	4	4	2	5	4	4	4	2	1	5	2	4	3	2	3	3	5	3	3	5	5	5	4	3	1	3	1	2	3	3	4	4	2	2	2	2	3	4
modificirati	G	3734	2	4	1	1	3	3	3	2	2	3	4	3	1	2	4	2	1	3	1	3	3	4	4	3	3	5	4	4	2	2	1	3	1	2	2	1	2	2	1	2	2	1	5	5	5	3	2	3	3	1	2	3	3	2	2	3	1	1	4	2
prijevoz	I	80032	4	5	5	5	5	5	2	4	5	5	4	5	5	3	1	5	3	5	2	4	5	5	5	5	5	5	4	5	4	5	5	5	2	4	5	5	4	5	4	5	4	5	5	5	3	5	4	5	3	4	5	5	5	4	4	5	5	5	5	5
