leksem	vr	frek	29a.01.k	29a.01.č	29a.02.k	29a.02.č	29a.03.k	29a.03.č	29a.04.k	29a.04.č	29a.05.k	29a.05.č	29a.06.k	29a.06.č	29a.07.k	29a.07.č	29a.08.k	29a.08.č	29a.09.k	29a.09.č	29a.10.k	29a.10.č	29a.11.k	29a.11.č	29a.12.k	29a.12.č	29a.13.k	29a.13.č	29a.14.k	29a.14.č	29a.15.k	29a.15.č	29b.01.k	29b.01.č	29b.02.k	29b.02.č	29b.03.k	29b.03.č	29b.04.k	29b.04.č	29b.05.k	29b.05.č	29b.06.k	29b.06.č	29b.07.k	29b.07.č	29b.08.k	29b.08.č	29b.09.k	29b.09.č	29b.10.k	29b.10.č	29b.11.k	29b.11.č	29b.12.k	29b.12.č	29b.13.k	29b.13.č	29b.14.k	29b.14.č	29b.15.k	29b.15.č
stojeći	P	3341	5	3	4	4	5	3	5	3	3	2	4	4	5	3	3	3	5	4	4	4	5	5	4	4	4	4	4	5	3	1	2	4	5	4	3	5	3	4	3	2	4	1	2	2	3	3	5	3	5	3	5	4	5	3	5	5	3	4	5	5
umoran	P	32546	5	4	5	5	5	5	4	5	4	5	4	5	5	5	5	5	4	5	4	5	5	5	5	5	2	5	4	5	1	5	2	5	5	4	4	1	1	5	2	2	1	2	2	2	3	5	5	5	5	5	5	5	4	5	5	5	3	5	5	5
eteričan	P	12511	5	2	2	2	3	2	2	2	4	3	2	4	1	1	1	2	2	1	1	1	1	3	5	3	3	3	4	3	1	1	2	2	5	3	2	3	3	3	1	2	4	2	1	3	1	2	1	1	3	1	2	1	4	3	1	1	2	2	1	1
ostvarivanje	I	32020	5	4	2	4	1	3	1	3	1	2	2	4	3	2	1	3	1	4	1	2	1	4	3	4	2	3	3	4	1	3	2	3	4	3	3	2	1	4	2	2	1	1	2	4	2	4	2	1	3	3	1	3	1	2	2	3	4	4	1	1
novinarski	P	39682	4	2	5	3	3	4	3	3	5	1	2	4	4	2	1	3	1	4	4	5	5	5	4	4	4	4	5	4	1	1	2	2	5	3	3	3	3	3	2	1	1	3	1	4	2	4	2	2	2	1	4	4	3	3	5	3	4	3	2	1
rashladni	P	5685	3	3	4	3	4	3	2	2	5	1	4	3	5	2	4	3	4	4	3	3	5	5	4	2	4	3	4	4	1	1	2	3	5	3	5	3	4	2	2	1	5	3	3	2	2	4	2	1	4	1	4	2	4	3	4	2	3	3	4	3
autizam	I	6262	0	4	4	4	5	4	4	2	2	1	2	4	3	2	2	3	5	2	1	2	1	3	5	3	2	4	4	2	1	4	2	4	4	4	4	1	1	3	2	1	1	1	1	2	1	3	3	2	5	2	2	1	3	3	2	2	4	3	4	4
tekstilan	P	8881	4	4	5	3	4	4	3	2	5	1	2	3	3	2	1	2	5	4	5	2	5	4	4	2	3	3	4	4	2	3	5	2	5	3	2	1	4	3	1	1	5	2	4	2	1	3	4	2	4	2	4	2	3	1	2	1	4	3	3	1
revolucionar	I	3636	2	4	2	3	4	5	1	2	3	2	3	3	5	2	2	3	1	2	2	2	3	3	3	3	4	4	4	1	3	1	5	3	5	3	3	1	4	2	2	4	1	3	1	2	1	4	5	2	5	1	5	2	2	1	1	1	5	3	5	1
pučina	I	3780	0	4	5	2	5	4	4	1	5	1	5	2	5	2	1	2	5	3	5	2	2	3	5	4	3	3	4	1	5	1	5	2	5	5	5	2	4	3	1	3	4	1	1	1	2	2	5	2	5	1	5	1	4	2	5	3	5	3	5	2
provoditi	G	175313	4	4	2	3	3	4	1	4	3	3	3	5	3	2	1	4	3	3	1	3	2	5	4	4	4	5	4	5	1	3	5	3	5	5	4	3	2	5	3	2	1	4	1	1	1	4	3	3	3	2	1	2	1	1	5	5	4	3	3	3
šumski	P	20107	4	3	5	4	5	4	3	3	5	2	5	4	4	2	1	3	3	3	3	3	5	5	5	3	5	5	4	4	4	1	2	4	5	5	3	2	4	4	1	3	5	3	5	1	4	3	4	2	5	3	4	3	1	3	5	5	4	3	5	2
nemoralan	P	8566	2	2	1	4	1	3	1	3	1	3	2	5	1	2	1	3	1	5	1	3	1	3	1	4	2	4	3	4	1	1	5	2	5	5	4	5	3	4	4	3	1	4	3	1	1	3	2	3	3	2	1	2	0	0	1	2	3	3	2	2
skakati	G	22992	0	3	5	3	5	5	5	4	5	4	5	4	5	4	5	4	5	4	4	4	5	5	4	5	5	5	5	5	5	4	2	3	4	3	4	3	4	5	1	1	1	2	2	4	5	4	4	2	5	4	5	4	5	4	5	5	4	4	5	4
neredovit	P	3018	3	3	2	4	4	3	3	3	3	4	2	5	3	4	2	4	2	2	2	3	1	4	3	4	4	4	5	5	2	1	5	4	5	5	5	3	3	3	1	2	1	1	1	3	2	4	2	3	4	3	3	2	2	3	5	5	2	4	2	3
korupcijski	P	4322	2	3	2	4	2	3	1	3	2	2	3	4	1	4	1	3	1	4	1	4	3	4	2	3	4	4	4	3	1	1	2	2	3	5	3	2	2	2	1	5	5	1	3	2	1	3	4	4	5	3	1	2	2	1	1	1	2	3	2	1
evidentirati	G	5238	3	3	4	2	4	5	4	4	5	2	2	4	1	3	2	2	5	0	1	2	3	3	4	4	4	4	4	5	1	1	5	3	3	5	3	5	2	3	5	3	5	3	1	3	3	4	3	4	4	2	1	1	2	2	4	3	3	3	4	1
djevojka	I	146234	4	3	5	5	5	5	5	5	5	5	5	5	5	4	5	4	0	5	5	5	5	5	5	5	5	5	5	5	5	3	5	5	3	5	5	3	5	5	3	4	4	1	2	3	5	5	5	5	5	3	5	5	5	4	5	5	5	5	5	5
iskočiti	G	8192	5	3	4	3	5	3	4	3	5	2	5	4	5	3	5	4	0	0	3	5	5	5	3	4	4	4	4	5	3	4	2	4	4	3	3	2	3	4	4	3	2	1	1	1	5	3	4	2	5	2	2	3	5	3	5	5	4	4	5	1
pumpati	G	8873	5	3	4	2	5	4	4	3	5	1	2	3	5	2	5	4	4	4	5	4	5	3	4	2	4	3	4	3	3	2	5	3	2	3	4	2	3	3	1	3	5	2	1	2	3	3	4	1	5	1	4	3	5	2	5	2	4	3	5	1
zanijekati	G	4338	3	3	3	4	2	2	2	2	3	2	4	3	4	2	3	3	1	2	1	3	5	5	5	1	4	3	4	4	1	1	5	4	3	3	4	4	2	3	3	2	1	1	2	5	2	3	3	2	4	2	3	2	3	1	5	5	4	3	2	1
ispunjavati	G	37154	5	2	4	4	2	3	1	4	5	4	3	4	2	2	4	4	1	4	1	4	5	5	4	4	5	5	4	5	3	2	5	5	3	4	3	2	2	5	1	4	5	4	1	3	4	4	4	4	5	3	4	3	4	2	5	5	4	4	5	4
tvoriti	G	11083	3	4	3	4	1	3	1	2	2	2	2	5	2	2	4	4	1	5	1	4	3	5	3	3	2	3	3	5	1	1	2	3	3	4	1	2	2	4	2	1	1	1	3	4	3	3	3	3	2	3	1	1	3	3	1	2	4	3	4	1
uzbuđenje	I	17802	3	4	4	3	3	4	4	5	2	2	3	4	5	4	5	5	3	4	3	5	5	5	4	4	2	4	3	5	1	1	3	5	2	4	3	2	1	5	1	3	2	4	1	0	3	4	3	4	4	4	4	4	3	4	5	5	3	4	3	4
kancelarka	I	4720	3	3	5	2	5	5	4	2	5	4	2	3	5	4	1	3	1	5	5	5	1	5	3	3	5	3	5	3	5	1	5	4	3	3	2	4	5	3	1	3	5	2	1	3	3	2	5	2	5	1	5	2	5	1	5	2	4	3	5	1
problematičan	P	22081	3	2	2	5	4	4	2	4	3	3	3	4	3	3	2	4	1	5	2	4	1	5	1	4	2	5	4	4	3	1	2	3	4	4	4	2	2	5	3	1	1	1	2	3	1	5	3	4	2	4	2	4	2	3	5	5	3	3	4	3
plakat	I	33071	3	4	5	3	5	5	5	5	5	1	5	5	5	5	4	3	5	5	5	5	5	5	4	4	5	5	5	3	5	1	5	4	4	3	5	3	5	4	1	1	1	1	3	4	5	3	5	2	5	4	5	4	5	3	5	5	5	3	5	5
pomutnja	I	3144	3	2	1	3	2	3	1	2	1	1	2	3	2	2	3	3	2	4	1	3	1	3	2	2	3	3	4	3	1	1	5	3	4	3	3	3	2	3	2	2	5	2	1	2	1	4	2	3	4	3	1	4	1	1	1	2	3	3	1	1
bakterijski	P	5869	3	4	2	3	4	2	3	3	5	1	3	3	2	2	1	3	3	3	4	3	1	3	3	2	3	3	5	1	2	4	2	2	3	3	4	2	3	3	1	4	4	4	1	3	1	3	4	4	3	2	4	3	4	2	1	1	3	3	3	1
ograničenost	I	3129	1	3	3	3	1	3	1	2	1	3	2	3	1	3	1	3	1	5	1	3	3	5	4	3	2	4	3	3	1	1	3	3	2	4	3	3	2	4	1	5	5	5	4	4	3	4	2	1	2	2	2	4	2	2	3	3	3	4	2	1
kompromis	I	20884	2	2	3	4	3	4	2	3	2	2	2	4	3	3	1	3	1	4	1	3	1	5	5	4	4	4	5	4	1	3	2	4	2	4	3	3	2	4	2	2	5	1	5	5	1	4	4	3	3	3	3	3	3	3	1	3	3	4	5	4
napraviti	G	589513	2	4	2	4	1	5	2	5	5	5	2	5	5	4	4	4	1	4	3	5	5	5	4	5	5	5	4	5	1	5	4	3	2	4	2	4	2	5	1	3	2	4	1	0	3	5	4	5	5	5	3	5	3	5	5	5	3	5	4	5
ivančica	I	3270	1	2	5	3	5	3	5	1	5	1	5	2	5	1	2	3	5	3	5	1	1	3	3	1	5	3	5	1	5	1	5	3	2	4	5	2	5	3	1	2	1	3	1	2	5	3	3	1	5	3	5	3	5	1	5	2	4	3	5	2
karakteran	P	5267	4	3	1	3	1	4	1	1	2	3	3	3	1	1	1	2	1	4	1	4	1	4	4	4	2	5	4	2	1	1	2	3	5	4	3	3	1	4	3	2	4	2	0	3	1	4	3	3	2	3	1	1	1	1	1	3	3	4	2	1
zakinuti	G	3902	3	4	2	3	2	4	1	2	5	1	2	3	1	2	1	3	1	3	1	5	3	4	5	4	2	4	4	3	1	5	2	3	3	3	4	3	1	5	1	2	5	3	1	2	2	3	3	2	4	4	1	2	1	1	1	5	3	4	1	1
maraton	I	15582	4	5	5	3	5	3	4	2	5	2	5	3	5	2	2	4	5	4	5	4	5	3	4	4	5	5	5	1	4	1	5	5	4	4	5	2	5	2	3	3	5	1	4	2	4	4	4	2	5	1	4	3	2	2	5	4	4	4	5	3
zanosan	P	3925	3	5	3	3	2	3	1	1	2	2	3	4	1	1	3	3	2	3	2	2	1	4	3	4	2	4	4	2	2	1	2	3	2	4	3	2	3	3	1	1	4	1	1	2	2	4	2	2	3	2	3	2	1	1	5	4	2	2	5	4
tamnoput	P	3856	4	5	4	3	5	3	5	3	5	3	5	4	5	2	1	3	5	4	5	3	3	3	5	3	5	4	5	2	2	1	5	5	3	3	5	4	5	2	3	3	3	2	3	3	4	4	0	0	5	3	5	3	5	2	5	5	4	3	5	3
artikulirati	G	3376	5	1	4	4	5	4	1	3	5	3	3	4	2	1	2	3	2	3	2	2	1	4	4	4	4	4	4	2	1	1	2	5	3	3	0	0	0	0	3	3	3	4	4	3	2	4	0	0	2	2	4	1	2	1	1	1	1	2	3	1
mramoran	P	3592	3	4	3	3	4	3	4	2	5	2	5	3	5	2	1	2	5	3	3	3	1	4	5	4	5	4	4	2	4	1	5	3	4	2	3	2	5	3	4	2	4	2	1	3	3	3	5	2	5	2	5	2	5	3	5	3	4	3	4	1
prozni	P	4039	2	5	3	4	5	4	1	1	3	3	4	4	5	5	1	3	4	4	2	4	1	5	5	4	4	5	4	4	1	1	5	3	2	1	4	3	1	4	3	2	2	1	3	3	1	4	4	3	2	2	5	4	1	1	1	1	2	3	1	1
neizmjeran	P	6294	2	5	2	3	3	3	1	2	2	3	2	3	2	1	2	3	1	4	1	5	1	4	2	3	2	4	3	4	1	4	2	3	1	3	3	4	1	4	1	1	1	2	1	3	3	3	2	2	3	3	1	3	2	2	1	3	2	3	2	1
ispijati	G	5423	5	5	4	3	4	2	3	3	5	4	2	2	5	3	5	4	3	2	4	4	4	5	4	4	4	4	5	3	2	4	5	4	5	3	2	3	3	5	3	5	5	1	2	2	4	5	4	3	5	5	5	3	5	4	5	4	5	3	5	4
doseći	G	18807	3	5	4	3	5	4	2	2	5	3	3	4	2	2	5	5	2	4	3	4	3	4	3	4	4	4	4	5	2	1	5	4	2	1	3	4	3	5	2	2	2	1	5	0	1	5	4	3	4	4	4	4	5	3	5	4	4	4	5	3
prosudba	I	6670	3	3	1	2	3	3	1	1	2	2	2	3	2	1	4	3	1	4	4	4	1	5	3	3	2	4	3	3	1	1	3	4	2	1	4	3	2	4	1	2	1	3	5	0	1	3	3	3	3	3	2	1	2	1	1	2	3	2	1	1
vizualizacija	I	4680	4	3	1	5	5	3	1	1	3	2	2	3	2	2	2	3	1	3	1	3	3	5	4	3	3	3	3	3	1	1	3	3	1	1	4	4	3	3	2	3	4	1	2	2	3	5	1	4	4	2	1	2	3	2	2	1	2	4	4	1
uputiti	G	102814	3	5	2	3	3	3	2	3	5	5	2	4	3	3	3	3	3	4	4	4	3	5	5	4	4	4	3	4	2	1	5	5	4	3	3	4	3	4	2	3	5	2	1	1	2	3	2	4	3	3	4	3	3	2	5	5	4	4	5	3
tijesan	P	6619	4	4	4	3	5	4	2	3	5	2	5	4	5	4	4	4	1	2	2	4	5	5	2	3	4	4	4	4	4	2	5	3	4	1	4	3	4	5	4	3	5	1	2	3	3	3	2	2	5	2	4	4	4	3	5	5	3	3	5	3
kontracepcijski	P	4061	4	4	3	2	5	3	1	2	3	1	2	4	4	2	2	3	1	4	3	3	1	4	5	2	3	4	5	2	5	2	2	3	4	3	2	3	3	4	4	3	4	3	3	0	1	2	4	5	5	4	5	1	2	3	1	2	3	3	5	3
prevariti	G	26577	3	4	2	4	3	3	1	4	3	3	3	5	5	2	4	3	1	5	1	4	1	5	5	4	2	4	4	2	3	4	2	4	4	2	2	3	3	5	1	4	4	2	3	1	2	4	2	4	5	4	1	4	3	3	5	5	4	4	2	4
preusmjeriti	G	5045	3	4	4	3	2	3	2	3	3	3	2	3	3	2	4	2	4	4	1	5	3	4	4	3	4	4	4	4	2	1	2	3	4	3	3	3	2	4	3	4	5	1	3	3	3	4	4	3	4	3	2	3	3	1	4	5	2	3	3	1
nestanak	I	18335	3	4	1	4	4	4	2	3	3	3	5	5	5	4	4	3	1	3	3	3	3	4	4	4	3	4	4	4	4	1	5	3	2	4	3	4	3	5	2	3	2	2	2	3	2	3	2	2	4	3	4	2	3	2	5	5	4	4	4	2
pogodovati	G	14386	2	2	2	2	2	2	1	1	2	3	2	4	2	2	2	3	1	4	1	5	1	4	2	2	4	4	4	3	1	1	1	5	1	3	5	5	1	4	1	2	1	1	1	2	2	2	2	2	3	2	1	1	1	1	1	2	1	2	1	1
budan	P	16158	4	5	4	5	5	5	4	5	4	5	5	5	5	4	5	4	5	5	5	5	3	5	4	3	5	5	5	5	3	5	5	4	1	2	3	3	2	5	3	4	5	4	1	2	3	5	4	4	5	4	5	5	4	4	5	5	4	4	5	5
postojan	P	7317	2	2	1	3	1	3	1	2	2	3	2	3	2	1	4	3	4	4	1	4	1	5	3	2	2	3	4	5	3	1	2	4	1	2	4	3	1	4	2	3	1	3	2	4	1	3	1	3	4	3	1	3	2	1	1	4	2	3	1	1
stanka	I	21058	3	5	5	3	5	3	3	4	2	2	5	5	4	4	3	3	2	4	5	5	5	5	4	2	3	3	5	4	4	1	5	4	5	1	3	3	3	5	1	3	5	2	3	3	3	4	1	3	5	3	2	4	4	2	5	5	4	3	5	5
dinamičan	P	19763	3	5	4	5	2	3	1	3	3	3	4	4	4	4	4	3	1	5	1	2	5	5	5	4	2	3	4	2	1	1	1	4	5	2	5	2	1	4	2	2	5	1	2	4	2	4	3	2	3	4	3	3	2	2	4	2	2	3	2	1
razarati	G	5658	4	5	4	4	4	4	2	2	3	3	4	4	5	3	5	5	4	3	1	3	5	4	3	3	4	4	4	1	2	1	1	4	2	4	4	3	1	4	4	3	2	1	1	3	2	3	4	2	5	4	4	2	4	2	5	2	3	3	5	5
toplinski	P	17795	4	5	3	3	3	2	1	2	3	1	3	4	5	3	4	4	3	4	2	2	3	5	3	4	4	4	4	3	3	1	2	2	3	4	3	2	1	5	5	4	5	2	1	2	3	4	2	3	4	3	3	3	4	2	1	2	4	3	3	2
djevojački	P	3575	4	5	2	2	2	2	3	3	5	3	3	3	1	1	3	3	1	2	2	2	5	5	3	2	4	4	4	2	4	1	2	5	3	4	3	2	3	4	3	2	2	1	2	1	2	4	3	2	2	2	4	2	2	2	1	2	2	3	4	1
nedodirljiv	P	7676	3	5	2	3	2	2	3	4	1	3	2	3	2	2	4	4	1	4	1	4	2	5	4	4	2	3	4	3	2	3	1	5	1	2	2	3	1	5	2	3	1	1	3	1	2	3	2	2	3	3	1	2	2	1	5	5	2	3	0	3
bolan	P	37333	5	5	5	5	5	4	4	4	5	2	4	2	3	3	5	4	1	4	5	5	5	5	5	4	4	5	4	3	1	4	2	3	3	2	3	2	1	5	4	4	5	3	3	2	3	4	3	5	4	3	2	3	5	5	5	5	2	3	4	3
poticajan	P	12436	3	5	1	5	3	4	1	3	2	3	3	4	3	3	4	4	1	4	2	3	1	5	5	4	2	3	4	4	1	1	3	4	3	3	3	2	1	5	1	2	1	1	1	1	1	4	1	4	3	2	1	1	1	1	1	2	1	3	1	1
trgovinski	P	14168	3	5	2	3	4	2	3	3	5	2	3	4	3	2	3	3	3	2	3	3	4	5	4	2	4	4	4	1	1	1	2	2	1	4	4	3	4	5	1	2	1	1	2	2	1	2	5	1	2	2	2	1	2	2	3	3	3	4	1	1
sjedalica	I	6310	5	5	5	3	5	2	5	3	5	1	5	4	5	1	4	4	5	4	1	4	5	4	2	2	5	4	5	2	4	1	5	3	3	2	4	4	5	3	5	3	5	1	5	2	5	3	5	2	5	2	5	3	5	5	5	5	5	5	5	5
glupav	P	4216	3	3	1	4	2	4	3	5	3	2	3	4	2	5	5	4	1	4	2	2	1	5	3	4	4	4	4	2	3	5	2	2	3	1	2	5	1	5	3	4	5	1	3	2	3	2	2	2	2	2	2	3	3	4	3	5	3	5	4	5
riješiti	G	178750	3	5	2	4	4	5	2	5	5	5	2	5	3	5	4	5	2	4	1	5	5	5	4	4	4	4	4	5	2	5	3	5	3	3	4	3	2	5	4	4	5	4	3	4	3	2	4	5	3	4	1	5	3	5	5	5	4	5	3	4
ugljikohidrat	I	14441	4	2	5	3	5	3	4	4	5	2	1	4	5	4	2	3	5	2	5	3	1	4	5	2	3	4	5	1	4	4	2	5	1	5	3	2	4	4	5	4	1	1	2	3	1	2	4	4	3	3	4	4	5	4	1	1	4	4	4	1
špekulacija	I	8699	2	2	3	2	3	3	2	1	2	2	2	3	2	2	4	2	2	4	1	2	1	4	5	4	2	4	4	1	1	1	3	5	1	4	4	4	1	3	1	2	1	4	1	1	1	2	2	2	3	3	1	1	1	1	1	1	2	3	2	1
sitan	P	69818	5	5	5	4	5	4	5	5	5	5	5	5	5	5	4	3	4	4	3	5	5	5	3	5	4	4	4	3	3	5	5	2	4	2	3	3	3	5	5	5	5	2	3	1	5	5	4	3	5	3	5	5	5	4	5	5	4	4	5	4
pakirati	G	5072	3	3	5	3	5	4	5	4	5	3	5	4	5	5	5	4	3	4	4	5	3	5	4	3	5	5	5	5	2	4	5	5	3	3	1	4	4	5	5	4	5	3	5	2	3	4	4	3	5	4	4	4	4	2	5	5	4	4	5	3
stvar	I	865093	5	5	3	5	1	5	2	5	5	5	5	5	5	5	4	5	1	5	1	5	5	5	1	5	5	5	3	5	1	5	5	5	4	5	2	4	5	5	5	5	5	5	5	2	5	5	5	4	5	5	5	5	1	5	5	5	5	4	5	5
očitovanje	I	12151	2	3	2	4	5	3	1	1	1	1	2	4	1	2	1	2	2	2	1	1	1	4	3	1	2	4	4	3	1	1	2	5	5	3	3	3	3	4	1	2	1	1	1	5	1	2	2	2	3	2	1	2	1	2	1	2	1	4	5	1
ekipni	P	6277	3	3	2	2	5	3	4	4	4	2	3	3	5	5	1	2	3	3	2	4	3	5	5	2	2	5	5	3	2	1	3	2	5	3	4	5	3	4	5	3	5	1	2	1	4	3	3	3	3	3	5	3	5	3	5	5	3	3	5	4
vic	I	17006	3	5	4	4	5	5	2	5	5	3	2	4	5	5	4	4	1	5	3	3	1	5	5	4	2	5	5	4	5	3	5	2	5	4	5	3	3	5	5	3	5	3	3	2	3	5	1	2	4	4	1	5	2	5	5	5	4	4	5	3
veljača	I	113037	3	3	3	3	5	4	2	4	2	2	1	2	2	2	1	2	1	5	1	3	1	4	5	3	4	4	5	3	2	1	5	3	4	2	3	2	3	3	1	4	5	2	1	2	1	3	3	2	3	3	5	2	2	2	5	1	4	4	4	2
milosrdan	P	4692	2	2	1	3	3	3	2	2	1	1	2	4	2	3	2	3	1	4	1	1	1	4	4	3	4	4	4	3	1	1	1	5	5	3	2	3	1	3	2	2	1	2	2	1	1	3	2	3	5	3	1	4	2	2	2	5	2	3	1	1
osmisliti	G	28889	2	4	1	4	2	3	2	3	2	2	2	4	1	3	4	4	1	4	1	5	1	5	5	2	2	4	4	5	1	1	2	2	5	3	5	3	1	5	3	3	5	4	2	1	2	4	1	3	2	3	1	3	2	4	2	5	2	4	4	5
pedagogija	I	5191	2	4	1	3	5	3	1	5	3	1	1	5	1	4	1	3	2	3	1	2	1	4	5	3	2	4	5	3	5	1	3	3	2	2	5	3	3	5	5	3	2	4	1	1	1	4	3	4	2	2	5	4	2	4	2	3	3	4	3	5
žrtvovati	G	15846	4	5	4	3	4	3	1	2	3	3	4	4	2	2	5	3	1	4	1	4	1	4	3	4	2	4	4	1	2	4	5	3	5	2	3	2	3	4	2	3	5	2	2	1	1	3	2	2	5	4	1	3	2	3	5	5	2	4	5	4
odmicati	G	7273	5	5	5	3	2	3	2	2	5	2	3	3	5	3	5	4	4	3	1	3	3	5	4	2	2	4	4	3	3	4	4	3	3	3	0	0	3	3	4	3	5	3	5	2	3	3	3	2	5	3	2	3	5	4	5	5	4	4	4	3
ukupan	P	170869	2	5	2	3	2	4	2	4	4	3	4	4	1	3	5	4	1	4	1	4	2	5	5	4	4	4	4	5	1	4	3	3	2	4	5	4	1	5	1	2	2	4	2	3	3	4	4	4	4	2	1	4	4	4	2	5	1	4	1	5
pripomoći	G	5422	3	5	3	4	2	3	1	2	0	0	3	3	3	3	4	4	1	4	3	3	2	5	3	2	3	4	4	4	3	2	1	4	3	2	4	3	2	5	3	2	5	2	2	2	3	0	1	3	5	4	2	2	5	4	4	5	4	4	5	5
sjedati	G	13344	5	5	5	4	4	3	4	5	5	2	3	5	5	5	5	5	5	5	5	5	5	5	5	5	5	4	4	3	4	5	4	3	5	4	4	5	3	5	4	4	5	4	5	1	0	3	5	5	5	4	3	5	5	4	5	5	5	4	5	5
zalagati	G	29156	2	5	2	3	2	4	1	4	2	4	2	5	2	2	1	3	1	5	3	3	1	4	3	2	4	4	3	3	1	3	2	4	1	2	3	2	1	5	2	2	1	2	2	1	1	3	3	4	4	4	1	4	1	2	3	4	2	3	3	0
lisnat	P	3147	5	4	5	4	5	2	2	3	5	3	5	1	5	3	2	3	5	4	5	3	2	5	5	4	4	4	4	2	2	5	2	2	1	1	4	4	5	4	3	2	1	1	2	1	3	3	4	4	5	2	0	0	4	4	5	3	4	3	5	4
podcjenjivati	G	5659	3	4	1	4	2	4	1	3	2	3	1	5	2	3	1	3	1	4	1	5	1	5	4	4	3	4	3	3	1	5	1	3	1	1	5	3	1	5	1	3	1	1	1	3	1	3	1	3	3	3	1	2	2	3	1	4	2	3	3	3
dobrovoljan	P	23182	3	5	1	4	5	4	2	5	3	3	2	4	2	4	3	4	1	4	1	5	1	5	5	3	3	4	4	2	1	5	1	3	1	2	4	3	1	5	1	3	1	2	1	3	2	3	2	3	4	2	2	3	2	2	1	3	2	4	2	4
