leksem	vr	frek	04a.01.k	04a.01.č	04a.02.k	04a.02.č	04a.03.k	04a.03.č	04a.04.k	04a.04.č	04a.05.k	04a.05.č	04a.06.k	04a.06.č	04a.07.k	04a.07.č	04a.08.k	04a.08.č	04a.09.k	04a.09.č	04a.10.k	04a.10.č	04a.11.k	04a.11.č	04a.12.k	04a.12.č	04a.13.k	04a.13.č	04a.14.k	04a.14.č	04a.15.k	04a.15.č	04b.01.k	04b.01.č	04b.02.k	04b.02.č	04b.03.k	04b.03.č	04b.04.k	04b.04.č	04b.05.k	04b.05.č	04b.06.k	04b.06.č	04b.07.k	04b.07.č	04b.08.k	04b.08.č	04b.09.k	04b.09.č	04b.10.k	04b.10.č	04b.11.k	04b.11.č	04b.12.k	04b.12.č	04b.13.k	04b.13.č	04b.14.k	04b.14.č	04b.15.k	04b.15.č
zec	I	16601	5	3	5	4	5	4	5	2	5	3	5	5	5	4	5	4	5	3	5	4	5	3	5	3	5	5	5	3	5	4	5	4	5	4	5	2	5	3	4	3	5	3	5	3	5	5	5	3	2	2	5	2	5	3	5	3	5	3	5	3
prednji	P	53363	4	4	5	4	1	5	3	2	4	4	5	5	3	4	4	4	5	5	5	5	1	1	3	3	5	4	3	3	5	5	4	4	3	4	4	3	3	4	4	4	4	4	5	2	2	2	5	4	5	3	5	4	4	5	4	2	3	2	4	4
topiti	G	7116	4	3	4	3	3	4	5	4	3	2	5	4	5	4	5	4	5	4	5	5	1	2	4	2	3	4	3	3	4	4	4	4	2	4	4	3	2	2	3	3	5	4	5	3	5	3	3	3	3	3	4	3	4	4	3	2	2	2	3	3
polijetanje	I	3473	4	3	4	2	3	4	5	2	2	2	5	4	3	3	5	3	4	3	5	4	2	1	3	2	5	4	2	2	4	4	4	3	3	3	4	3	2	3	2	3	4	2	5	3	5	2	4	3	3	3	5	4	4	4	4	3	1	2	5	4
mutan	P	12060	5	3	5	4	1	4	5	4	4	4	5	4	4	5	5	5	3	3	5	4	1	2	3	2	5	3	5	3	4	4	5	4	2	3	3	3	3	2	3	3	4	3	4	4	4	2	2	4	3	2	5	4	4	5	5	4	3	2	4	3
uho	I	61749	5	5	5	4	5	4	5	4	5	3	5	5	5	5	5	5	5	5	5	5	5	4	5	4	5	5	5	4	5	5	5	4	5	4	5	3	5	4	5	3	5	5	5	5	5	4	5	4	3	4	5	4	5	5	0	0	5	4	5	4
delegat	I	10204	1	2	5	2	5	4	1	1	1	1	4	2	5	3	3	2	2	2	5	2	1	1	3	2	5	4	4	1	4	3	5	3	2	2	4	2	5	3	1	2	3	3	1	1	2	1	5	1	5	4	2	2	3	1	4	1	4	1	5	2
krut	P	12188	4	4	5	2	5	4	5	2	4	3	5	2	4	3	4	3	2	3	5	4	1	2	2	2	5	5	2	2	5	4	5	3	3	4	5	3	3	3	3	2	4	2	3	4	5	3	5	2	5	2	5	3	5	5	3	1	4	2	5	3
koračati	G	5543	5	4	3	3	5	5	5	4	4	4	4	3	5	5	5	5	4	3	5	4	2	2	4	3	4	3	3	3	5	5	5	4	3	2	4	4	3	3	5	2	5	3	5	3	5	3	5	2	4	3	3	2	5	3	4	2	1	3	4	3
pretjerati	G	12650	1	5	2	3	1	5	1	5	1	5	2	5	2	5	3	5	1	4	0	4	1	1	3	5	1	3	2	4	3	4	1	4	2	4	2	4	2	3	3	3	1	4	5	4	2	3	4	3	4	5	3	3	3	5	3	3	1	3	3	4
sponzorski	P	4455	2	3	4	0	1	4	1	1	1	2	4	3	2	5	2	3	1	2	3	2	2	2	2	3	3	3	1	1	3	4	1	4	2	2	3	3	2	2	1	3	2	3	3	2	5	2	4	3	1	5	4	2	4	5	4	2	1	2	4	3
povremen	P	20608	1	5	1	4	1	5	1	5	1	4	3	5	3	4	2	4	1	4	1	5	1	1	2	2	1	2	1	2	4	5	1	5	3	4	1	4	2	3	1	2	1	3	3	3	1	4	3	3	2	3	4	4	2	5	3	3	1	3	3	4
birački	P	20242	1	2	2	3	1	4	1	2	1	3	4	3	2	3	2	3	1	2	2	2	1	1	3	3	3	3	1	1	4	3	1	3	3	3	1	2	2	2	1	2	3	1	2	2	2	1	1	2	1	5	3	3	3	3	4	3	1	2	4	3
referentan	P	12056	1	3	1	2	1	4	1	1	1	4	3	3	2	4	2	3	1	1	1	4	1	1	2	2	1	1	1	1	2	4	1	3	2	3	1	3	1	1	1	3	2	1	2	1	1	1	5	3	3	2	2	2	2	1	4	2	2	2	4	2
kolegica	I	30867	4	5	5	0	3	5	1	5	2	5	4	5	5	5	4	5	2	4	5	4	5	5	4	5	5	4	2	3	5	5	5	5	3	4	5	5	5	5	3	4	5	4	5	5	5	5	5	5	2	2	5	3	4	2	5	3	5	4	5	5
znanstvenica	I	3078	5	3	5	3	3	5	5	4	2	4	5	2	5	4	5	5	4	3	5	3	5	5	4	4	5	3	2	2	5	5	5	4	4	4	5	3	5	4	3	4	5	3	5	4	5	5	5	5	5	5	5	3	5	2	5	4	5	2	5	4
slavljenički	P	3015	3	2	3	2	1	4	4	3	1	3	2	3	1	3	4	3	2	2	3	3	5	3	3	4	4	4	2	2	4	4	1	3	3	2	2	2	1	2	2	3	3	3	3	1	5	4	2	4	5	3	4	4	3	4	3	2	1	2	4	4
obnašati	G	15543	2	2	2	2	1	4	1	1	1	2	2	2	3	5	3	3	1	3	1	4	1	1	2	2	1	3	1	1	4	4	1	4	2	2	1	2	1	2	1	3	2	2	2	1	1	1	3	3	3	3	3	3	2	5	4	3	1	1	3	3
zaraziti	G	8902	3	4	3	4	3	4	1	4	2	4	3	5	2	3	2	4	1	3	4	5	1	1	2	3	5	4	3	3	4	4	1	4	3	3	2	2	2	3	2	3	1	3	3	1	2	4	3	2	1	3	4	2	5	5	5	4	1	1	4	3
ovozemaljski	P	4343	1	1	3	2	1	4	1	1	1	3	2	1	1	4	1	2	2	2	1	3	1	1	1	2	5	1	3	1	3	3	1	4	1	2	3	2	1	1	1	2	1	1	2	2	5	3	5	3	1	3	3	2	5	3	4	2	1	1	4	2
promišljanje	I	17622	1	4	1	2	1	5	1	2	1	3	1	4	1	4	2	4	2	3	1	3	1	1	2	3	1	3	1	1	2	5	1	4	2	4	1	4	1	2	1	2	1	1	3	1	2	3	2	4	2	2	3	4	5	5	3	3	1	1	3	4
lučki	P	16229	2	3	4	3	3	4	4	1	3	2	4	2	3	3	4	2	1	1	3	2	1	1	3	2	5	4	1	1	4	0	1	3	3	3	4	2	2	2	2	2	2	1	2	1	5	2	4	2	1	4	4	2	5	3	4	2	1	1	4	2
duhan	I	14823	5	5	5	4	5	4	5	3	5	4	5	5	5	5	5	3	5	5	5	5	5	5	5	3	5	5	5	5	5	4	5	5	5	5	5	4	5	4	4	4	5	5	4	5	5	5	5	5	2	1	5	5	5	5	5	3	5	1	5	4
životinjski	P	25625	4	5	4	5	3	5	4	4	4	4	5	4	4	5	5	3	2	4	3	4	5	4	4	4	5	5	5	5	4	5	1	4	5	4	3	3	3	3	3	4	3	3	5	3	5	5	5	4	5	4	4	2	5	5	5	2	2	3	4	4
sudnica	I	9099	5	4	5	2	5	4	5	4	4	3	5	4	5	3	5	3	4	3	5	4	5	2	5	3	5	3	5	1	5	5	5	3	4	3	5	2	5	2	3	3	5	2	5	1	5	2	5	3	4	3	5	2	5	4	5	3	5	1	5	3
medicinski	P	98557	1	4	4	4	1	5	4	4	3	4	4	4	4	3	4	3	2	3	3	5	5	4	4	5	5	3	3	3	4	4	1	4	2	3	2	3	2	2	4	3	5	3	5	3	5	5	5	2	5	3	5	2	4	4	4	2	1	2	4	3
stvoriti	G	154187	2	5	1	2	1	5	1	5	2	4	2	5	2	4	3	5	3	4	1	4	1	1	1	3	3	2	2	2	4	4	2	4	1	3	1	3	2	4	4	3	1	4	4	2	2	3	3	4	3	3	3	5	4	5	3	2	1	3	2	4
aerodrom	I	29748	5	4	5	3	5	4	5	4	4	3	5	4	5	3	5	3	5	3	5	3	5	2	5	3	5	2	5	2	5	5	5	4	5	3	5	3	5	4	4	4	5	3	5	1	5	4	5	3	2	4	5	4	5	3	5	3	5	1	5	4
invalidnost	I	4667	4	4	2	2	3	4	4	4	3	3	4	3	3	4	5	4	3	3	1	4	5	3	4	2	1	2	5	2	3	4	5	4	2	2	5	2	2	3	4	2	5	2	4	1	5	5	3	5	3	3	4	3	5	4	5	4	1	1	4	3
lupetati	G	4659	1	5	2	2	1	4	1	2	2	2	2	4	4	5	2	4	3	3	5	2	1	1	2	3	3	1	3	2	3	4	3	5	2	2	4	3	1	3	2	2	1	3	4	4	2	2	5	3	3	2	4	4	3	3	3	2	1	2	3	4
mulj	I	5312	5	4	5	1	5	4	5	2	5	2	5	2	5	3	5	2	4	3	5	2	5	1	5	2	5	1	5	2	5	4	5	4	5	3	5	2	4	2	3	3	5	2	2	3	5	1	2	1	2	3	5	2	5	3	5	4	5	2	4	2
prejak	P	7859	1	2	4	4	1	5	2	3	2	5	3	3	2	4	3	3	2	3	1	1	2	2	4	5	1	3	3	2	3	3	2	4	1	4	2	3	2	3	4	3	4	3	3	5	5	3	3	4	5	2	2	4	2	4	4	2	2	2	3	5
omogućavati	G	70129	1	5	2	3	1	5	1	4	1	5	2	5	2	4	2	5	1	3	1	4	1	1	2	5	1	2	1	3	3	4	1	4	2	4	1	5	2	3	2	2	2	3	3	4	1	1	3	5	4	4	3	5	2	5	3	3	1	1	2	5
zemljani	P	7052	4	1	4	2	5	4	4	1	4	2	4	1	5	3	4	2	2	2	5	1	5	2	2	1	5	1	3	1	5	5	5	3	5	5	5	2	3	2	1	2	4	2	2	1	5	3	4	5	2	5	4	1	4	5	4	2	5	2	4	2
silaziti	G	6636	4	5	2	4	4	4	5	5	5	4	5	4	4	5	5	4	3	3	5	4	2	2	4	4	2	4	3	3	5	4	5	4	3	5	4	4	4	4	4	4	3	3	4	2	5	3	5	4	4	3	4	3	4	5	4	2	1	2	3	4
navoditi	G	164448	1	5	1	5	1	4	1	5	2	5	3	4	3	3	3	4	1	2	3	4	1	1	2	4	1	2	1	1	5	5	2	0	3	3	1	3	1	2	2	3	1	2	4	2	1	2	3	3	3	5	2	4	2	5	3	3	1	2	2	4
remetiti	G	5176	2	5	2	4	1	4	1	2	2	4	2	5	3	4	3	4	2	3	3	3	1	1	2	4	1	4	1	1	5	4	3	4	2	2	2	3	1	2	2	2	2	1	3	3	3	3	4	2	1	5	3	3	3	5	4	2	1	2	2	3
mokar	P	19495	4	4	4	3	5	4	5	4	5	5	5	5	4	4	5	5	4	4	5	4	5	5	5	5	5	4	5	4	5	4	5	5	3	4	5	3	4	3	4	3	5	4	5	3	5	5	5	4	1	3	4	3	5	5	5	3	3	2	5	4
krivnja	I	35928	1	4	1	4	1	4	1	4	1	3	1	4	1	3	2	4	1	3	1	4	1	2	1	4	1	3	1	1	2	5	1	4	2	3	1	3	1	3	2	3	1	4	4	3	3	3	3	4	4	4	3	3	2	5	4	2	1	2	3	3
statut	I	31855	3	3	2	2	5	4	4	1	1	2	5	2	5	2	4	2	2	2	2	1	5	1	4	3	5	2	1	1	5	4	5	3	2	3	5	3	1	2	1	2	5	3	1	3	4	2	5	4	2	4	5	1	1	2	5	2	3	2	5	2
zajednica	I	299830	2	4	1	4	1	4	2	3	3	4	3	4	1	5	4	5	0	3	3	5	3	2	4	4	5	5	1	1	4	4	4	4	4	4	4	3	3	3	2	3	5	3	4	4	5	5	5	5	2	1	4	3	4	5	4	3	3	2	4	4
susjeda	I	20866	4	5	5	5	3	5	3	4	3	5	5	5	5	5	5	5	4	4	4	5	5	5	4	4	5	5	3	5	5	4	5	5	4	5	4	4	4	4	2	4	5	4	5	5	5	5	5	4	3	3	5	3	5	5	5	4	5	4	5	4
kulturološki	P	7616	1	4	3	4	1	4	1	2	1	4	2	3	2	4	2	4	1	3	1	2	3	3	2	4	2	5	1	1	3	4	1	3	2	5	1	3	1	1	1	3	1	2	3	4	4	2	4	5	5	5	4	2	1	5	2	3	1	2	4	3
obvezati	G	11792	1	4	2	3	1	4	1	4	1	5	2	4	2	4	3	3	1	3	1	3	1	1	1	3	1	4	1	1	4	5	3	4	3	4	2	3	1	2	1	2	1	2	5	2	2	1	3	3	2	2	4	4	2	5	4	3	1	2	3	5
definirati	G	53219	1	4	1	4	1	5	1	4	1	5	1	5	2	5	2	5	1	4	1	4	1	1	3	5	1	5	1	1	4	5	1	4	2	5	1	4	1	2	1	3	1	3	5	3	3	3	5	4	1	3	4	4	2	5	3	3	1	2	3	5
otplata	I	13639	1	5	2	2	1	4	1	4	2	4	4	3	2	3	3	2	1	2	1	1	1	1	4	3	5	4	1	1	4	4	4	3	3	3	4	3	2	2	1	3	1	2	1	1	5	2	4	3	2	2	5	3	2	5	4	2	1	3	4	4
ekstrakt	I	8612	1	2	2	2	5	4	1	1	3	2	4	3	3	4	3	1	2	1	4	4	1	1	4	2	5	5	1	1	4	4	5	3	1	1	5	2	2	1	1	2	3	1	1	1	1	1	3	3	2	2	4	2	2	4	2	3	4	2	4	2
prevladavajući	P	3480	1	4	1	3	1	4	2	5	2	4	3	4	3	5	3	3	1	2	1	4	1	1	1	3	2	3	1	1	3	4	2	4	2	3	1	4	2	2	1	2	1	2	3	2	1	1	2	2	4	2	3	2	2	5	3	3	1	2	2	4
neimenovani	P	8901	1	3	2	2	1	4	1	2	2	3	3	1	2	3	2	2	1	2	1	1	1	1	1	2	1	2	1	1	3	4	1	3	1	2	2	2	2	2	1	2	1	1	2	2	1	1	2	1	3	3	1	2	1	4	4	2	1	2	2	3
nagrada	I	263855	3	4	4	4	3	4	3	5	3	4	5	4	3	4	5	4	3	3	5	5	5	2	5	4	5	5	3	2	4	4	5	4	3	4	3	3	4	4	3	4	5	4	4	4	5	4	5	4	3	2	5	3	3	5	3	2	4	2	4	4
raspad	I	22776	3	4	4	2	1	5	3	3	4	4	4	4	2	4	5	3	3	3	1	5	5	3	3	3	5	5	3	1	3	4	3	4	2	4	2	2	3	3	2	3	4	3	3	5	5	2	5	3	3	4	4	3	4	5	4	3	2	2	3	3
proširiti	G	53409	3	4	2	4	1	5	4	5	4	5	4	4	4	4	5	5	1	4	5	5	2	2	2	3	2	3	3	3	4	5	4	4	3	4	2	4	3	3	3	3	2	3	4	3	2	3	5	4	3	3	4	4	3	5	5	4	1	2	3	4
hit	I	62612	3	5	3	4	1	5	1	2	2	4	4	4	1	5	2	4	2	3	2	5	3	3	5	4	5	4	2	1	4	4	4	5	3	3	4	3	3	4	1	3	1	3	3	5	2	3	5	5	1	3	4	4	2	2	3	4	4	2	4	4
dokazivanje	I	13359	1	4	2	3	1	4	2	3	1	3	2	4	2	5	2	4	1	3	2	4	1	1	2	4	1	2	2	1	3	4	3	4	2	3	1	3	3	2	2	3	1	2	5	5	3	3	4	3	2	4	3	4	2	5	4	3	1	2	2	3
učiniti	G	323105	1	5	2	5	1	5	1	5	2	5	2	5	4	5	3	5	2	0	5	5	2	4	4	5	1	3	1	5	3	5	4	4	2	5	1	4	4	5	4	3	1	3	5	5	2	4	5	4	2	5	2	5	2	4	3	2	1	2	3	5
povlačenje	I	28349	2	4	3	3	1	4	5	5	3	4	2	4	2	3	4	4	1	3	5	4	1	2	4	3	5	3	1	1	3	4	4	4	2	4	2	3	2	2	3	2	2	2	3	4	2	2	3	3	3	3	3	3	3	4	3	2	1	2	2	3
mjesec	I	665163	5	4	4	5	1	4	5	4	2	5	5	4	5	5	5	4	5	4	3	5	5	5	5	5	5	5	5	5	5	5	3	5	5	5	5	4	5	4	4	5	5	4	4	5	5	5	5	5	1	4	5	4	4	5	4	4	5	4	4	5
nakana	I	12982	1	3	1	4	1	4	1	2	1	2	2	4	2	4	1	3	2	3	1	2	2	1	2	2	2	5	1	1	4	4	1	4	2	3	3	2	1	1	2	2	1	2	3	1	1	1	3	1	1	2	2	3	2	5	3	2	1	2	2	2
monopol	I	10741	1	2	1	2	1	4	1	1	1	2	4	3	1	4	2	3	3	2	1	1	3	1	4	1	5	4	1	1	4	3	3	3	2	2	2	3	1	1	1	2	3	4	2	1	1	1	4	2	3	2	4	2	2	5	5	4	5	1	3	2
napomenuti	G	60359	5	5	2	4	1	5	1	4	1	4	3	5	3	5	2	4	0	0	4	3	2	2	1	4	1	5	1	3	3	5	2	3	2	4	1	4	3	3	1	3	2	3	5	3	2	2	4	3	1	5	4	5	3	5	4	3	1	1	2	4
njuška	I	3845	0	5	5	4	5	4	5	3	5	4	5	3	5	4	5	3	5	3	5	5	5	5	5	2	5	4	5	3	5	3	5	3	5	3	5	2	4	3	5	3	5	2	5	5	5	3	5	4	4	3	5	2	5	3	5	3	5	3	5	4
poznati	G	23630	2	5	3	5	1	5	1	2	3	4	3	4	2	5	2	5	1	4	1	5	1	3	2	5	2	2	1	4	2	5	1	5	3	4	1	4	3	3	2	3	1	4	4	5	4	3	4	4	3	4	3	5	3	5	3	4	1	2	3	5
poricati	G	4963	1	4	2	2	1	4	1	4	2	3	3	3	3	4	2	3	1	3	4	3	1	1	3	3	1	2	1	2	2	4	3	4	2	3	1	3	1	2	1	2	1	1	3	3	2	2	4	2	1	2	3	3	4	3	4	3	1	2	3	4
nužda	I	10663	5	5	3	2	1	4	2	5	2	4	4	2	3	4	2	3	1	2	1	3	5	4	3	4	5	4	1	2	3	4	4	4	2	3	1	3	2	2	2	3	3	4	5	4	5	3	5	4	3	2	5	4	4	5	3	4	1	2	4	4
visinski	P	3132	3	4	2	3	1	4	1	1	2	2	4	2	3	3	4	3	2	3	3	1	2	2	3	3	1	3	1	2	3	4	3	3	3	4	4	2	2	3	4	3	5	2	3	2	5	2	3	1	3	3	4	3	2	5	4	2	1	2	4	3
poigrati	G	7682	3	4	3	2	1	4	1	1	2	1	4	4	4	3	4	3	2	3	3	1	2	2	4	3	4	3	2	1	3	4	2	3	4	4	4	3	2	2	3	3	1	2	4	3	2	1	4	1	4	4	3	3	4	4	4	3	1	2	2	3
timski	P	11792	3	4	2	2	1	4	4	4	2	3	4	4	2	3	4	3	1	3	3	3	3	4	4	4	5	4	2	1	3	5	3	3	3	3	3	3	3	3	4	3	4	3	4	2	5	3	5	3	3	3	4	2	4	5	4	2	1	2	4	4
duel	I	6995	4	3	4	3	3	4	1	1	3	1	5	3	4	2	4	3	5	3	4	2	2	1	4	2	5	5	4	3	3	4	5	3	3	2	4	2	3	1	3	3	3	2	2	1	1	1	5	1	3	3	4	1	3	3	5	4	3	2	3	1
iznijeti	G	61275	1	5	3	5	1	5	4	4	3	3	3	5	5	4	5	4	2	3	4	2	1	2	3	3	2	5	1	1	4	5	3	4	2	4	4	4	2	3	3	3	1	1	5	2	1	2	4	3	4	5	3	5	4	5	3	4	1	3	2	3
živčan	P	17551	5	5	4	5	1	5	5	5	2	5	4	4	3	5	2	5	4	4	1	5	5	4	4	5	1	5	3	5	4	4	4	5	1	4	5	4	3	3	4	3	1	5	3	5	5	3	5	5	3	5	5	5	4	5	4	2	1	4	3	5
dominacija	I	19196	2	4	3	3	1	4	3	4	2	3	4	3	2	3	2	5	3	3	1	3	2	2	3	3	1	2	2	2	2	4	2	4	2	3	1	4	2	3	3	4	1	3	3	3	1	2	5	4	2	3	4	4	3	5	3	3	1	2	3	4
izgubljen	P	31729	2	5	2	4	1	5	2	4	3	4	3	4	3	4	3	4	1	3	1	5	1	2	2	2	2	5	3	3	3	4	1	4	2	3	3	3	2	3	3	4	2	3	5	3	3	3	5	3	3	4	4	3	4	5	4	4	1	2	3	4
oštrina	I	4966	4	5	3	2	1	4	1	2	4	3	4	2	4	4	4	4	1	2	1	4	1	1	5	2	3	4	2	2	3	5	4	4	3	4	5	3	2	4	5	4	4	2	4	2	1	1	4	3	3	4	5	4	3	4	4	2	3	2	4	2
plav	P	95561	5	5	5	5	5	5	5	5	5	5	5	4	3	4	5	5	5	4	3	5	5	5	5	4	1	5	5	5	5	5	5	5	5	5	4	4	5	5	5	4	5	4	5	5	5	5	5	4	4	5	5	4	2	5	5	4	4	4	5	3
animiran	P	15994	5	4	5	4	5	4	1	1	4	4	5	4	3	4	5	4	4	3	2	3	3	3	4	1	1	4	2	1	2	4	4	4	3	4	2	2	1	1	2	2	1	4	5	3	5	2	5	3	2	2	5	2	3	4	4	3	2	2	4	2
preispitati	G	8480	1	4	1	2	1	5	1	3	2	4	2	3	4	5	2	3	2	2	5	3	1	2	2	3	2	3	1	1	3	5	1	3	2	3	1	3	1	2	2	3	2	3	3	4	3	3	5	4	1	4	4	4	2	4	2	4	1	3	2	4
opstajati	G	3597	1	4	2	3	1	4	1	1	1	3	2	2	4	4	2	3	1	2	2	3	1	1	2	1	1	2	1	1	3	5	3	3	2	2	1	3	1	1	2	2	1	2	3	4	1	2	3	3	2	3	3	3	2	5	4	2	1	1	2	4
položaj	I	138889	1	4	4	3	3	4	2	5	3	5	4	4	3	5	3	4	1	3	3	4	1	1	3	3	3	2	1	2	4	4	4	5	4	5	3	4	3	4	3	3	2	5	5	4	1	2	5	4	2	4	5	5	4	5	3	3	3	3	3	4
čitav	P	137885	4	5	3	4	1	5	1	3	4	5	5	4	3	4	4	5	0	0	1	4	5	3	3	3	5	5	2	3	4	5	4	4	5	4	4	4	4	3	4	3	4	4	4	3	3	3	5	5	4	4	5	5	5	5	4	2	2	3	4	5
stočar	I	3311	5	3	5	3	5	4	4	3	4	3	5	2	5	3	5	2	5	3	5	4	5	3	4	4	5	3	5	1	5	4	5	2	4	2	5	3	5	2	3	3	5	3	5	1	5	2	5	2	5	3	5	1	5	2	5	2	5	2	5	2
vrtoglav	P	4678	1	3	4	3	1	4	1	2	2	4	3	2	3	5	2	4	0	0	1	1	3	2	2	2	5	4	2	1	3	4	3	3	2	3	1	2	1	1	2	2	1	2	3	2	5	2	3	2	1	2	4	3	5	3	3	2	1	1	4	3
manuti	G	3431	1	2	2	3	5	4	1	1	2	1	3	4	3	3	2	1	0	0	3	1	1	1	2	1	4	5	1	1	3	3	2	3	1	1	2	2	1	1	1	2	1	1	2	1	1	1	2	1	3	1	2	1	5	4	3	1	1	1	1	1
ljepljiv	P	4775	4	3	4	5	5	4	5	4	5	4	5	4	3	4	4	3	0	0	5	5	5	2	4	2	5	5	4	3	4	5	5	3	4	0	5	3	3	3	5	4	5	4	5	4	5	3	5	3	4	3	5	2	5	4	4	3	3	2	4	3
pomiješati	G	12690	5	4	2	3	5	5	5	5	4	4	3	4	5	5	5	4	0	0	5	5	1	2	5	4	4	5	2	1	3	5	4	5	3	5	5	4	4	3	5	3	4	3	5	5	3	3	5	5	4	4	3	4	5	4	4	4	1	4	3	4
manevar	I	5899	1	2	3	3	1	4	2	4	3	2	4	2	2	4	3	1	0	0	3	3	1	1	3	3	5	4	1	1	4	4	3	3	2	3	4	3	1	1	2	3	1	1	1	1	1	1	2	1	2	1	4	2	3	4	4	1	2	1	2	2
specijalitet	I	12460	5	5	5	5	5	4	2	4	2	3	5	2	2	5	2	3	0	0	5	3	5	2	4	4	5	5	1	1	4	5	4	4	3	4	4	3	4	4	2	3	5	3	3	2	5	2	3	3	4	4	2	3	3	5	2	3	3	3	3	4
antitijelo	I	3762	4	3	5	4	5	4	1	1	1	1	4	1	3	2	1	1	0	0	5	3	1	2	3	2	5	3	1	1	4	4	5	3	2	1	5	2	2	2	1	3	4	1	4	1	1	1	5	2	2	2	4	2	1	1	3	1	3	1	4	2
udruživanje	I	9364	1	4	4	4	1	4	4	4	2	2	3	3	4	4	2	3	0	0	1	3	1	1	0	4	5	4	1	1	3	4	3	3	2	4	3	3	2	2	1	3	3	4	5	1	1	2	4	3	2	3	3	2	3	4	2	2	2	2	2	3
neopisiv	P	6181	1	5	3	3	1	4	1	4	1	4	1	4	3	3	1	2	0	0	1	4	1	2	1	2	1	4	1	1	2	4	1	4	1	3	2	4	1	2	1	4	2	3	4	3	3	4	4	4	2	4	2	4	2	4	1	3	1	3	1	3
posebnost	I	17409	1	5	4	5	1	5	1	5	2	5	2	4	2	4	2	4	0	0	1	5	1	5	2	4	2	4	1	1	3	4	1	3	2	3	2	4	1	2	1	4	1	3	3	4	5	5	2	3	1	3	1	3	3	5	1	4	1	3	1	3
