leksem	vr	frek	07a.01.k	07a.01.č	07a.02.k	07a.02.č	07a.03.k	07a.03.č	07a.04.k	07a.04.č	07a.05.k	07a.05.č	07a.06.k	07a.06.č	07a.07.k	07a.07.č	07a.08.k	07a.08.č	07a.09.k	07a.09.č	07a.10.k	07a.10.č	07a.11.k	07a.11.č	07a.12.k	07a.12.č	07a.13.k	07a.13.č	07a.14.k	07a.14.č	07a.15.k	07a.15.č	07b.01.k	07b.01.č	07b.02.k	07b.02.č	07b.03.k	07b.03.č	07b.04.k	07b.04.č	07b.05.k	07b.05.č	07b.06.k	07b.06.č	07b.07.k	07b.07.č	07b.08.k	07b.08.č	07b.09.k	07b.09.č	07b.10.k	07b.10.č	07b.11.k	07b.11.č	07b.12.k	07b.12.č	07b.13.k	07b.13.č	07b.14.k	07b.14.č	07b.15.k	07b.15.č
štovanje	I	6776	5	4	1	2	1	1	1	2	1	2	1	2	1	3	3	2	1	2	1	2	1	1	3	1	3	2	5	2	1	2	2	2	3	1	4	3	3	2	1	2	1	2	3	3	5	1	3	1	3	2	2	3	3	3	1	3	3	3	1	3
blagovaonica	I	4806	3	3	5	3	5	1	5	5	5	4	4	3	4	2	4	3	4	4	5	5	5	3	5	2	4	5	3	4	5	3	5	3	5	1	5	5	5	3	5	2	5	3	5	3	5	3	5	3	5	3	4	3	5	3	5	4	5	3	5	5
zatražiti	G	99818	4	3	1	3	2	3	3	5	2	4	3	2	3	4	3	4	2	3	1	4	1	3	4	3	4	4	4	5	4	5	3	4	4	4	4	3	4	3	4	4	2	3	5	4	1	2	3	2	3	3	2	4	2	5	2	5	5	5	2	4
izrađivati	G	30921	5	2	3	2	3	2	3	4	4	3	4	3	4	4	4	3	3	3	3	4	3	3	4	2	2	3	5	5	5	5	5	3	2	1	3	2	4	3	3	2	2	3	4	3	4	1	3	2	4	0	4	3	4	5	4	4	5	3	2	4
uš	I	4768	3	2	5	1	5	1	4	2	5	2	4	2	5	2	5	2	5	3	4	1	5	1	5	1	2	1	5	3	5	3	5	1	5	1	3	1	5	3	5	1	4	2	4	3	5	1	5	1	5	2	5	2	5	2	5	3	5	2	5	3
asfaltni	P	3856	3	4	5	5	5	1	4	2	5	2	3	2	4	3	5	2	4	2	4	3	5	2	5	1	4	1	5	3	5	5	5	3	1	1	4	3	5	3	4	2	3	1	5	1	5	1	5	4	4	1	5	3	5	4	4	3	5	4	4	3
noćni	P	58639	1	2	5	3	5	3	4	4	5	3	3	5	4	3	4	4	4	4	3	4	3	3	4	4	3	3	3	4	5	5	4	5	3	4	5	4	4	4	3	3	3	4	4	3	5	4	5	4	4	4	5	5	5	5	4	5	5	4	3	5
bezvrijedan	P	4539	1	2	1	4	3	2	1	3	1	2	3	3	1	3	3	3	1	3	1	4	2	2	3	3	4	2	2	4	2	3	2	3	1	3	2	2	3	3	1	2	3	3	5	4	1	2	2	1	3	1	3	4	1	4	2	4	1	4	1	4
naivnost	I	3743	1	2	1	2	2	2	3	4	1	3	1	3	1	3	3	3	1	3	1	4	1	3	4	2	2	3	1	3	1	4	1	2	1	3	3	3	2	3	1	2	2	3	5	5	1	3	2	1	3	2	1	4	1	4	1	5	1	3	1	4
pohrana	I	10657	2	2	2	4	1	1	5	3	1	2	3	2	1	2	2	2	1	2	1	5	3	2	4	3	2	3	2	1	1	5	3	5	2	1	2	3	3	3	3	2	3	2	5	2	1	1	4	4	4	3	4	3	4	4	2	3	2	2	2	3
dobrodošlica	I	12775	2	3	2	1	3	2	5	5	3	3	2	3	1	2	3	2	2	3	2	4	2	2	4	2	3	3	2	4	2	3	4	3	3	3	4	4	4	3	1	1	2	2	5	3	3	1	3	2	4	2	3	3	2	3	2	3	3	4	1	3
otpuštati	G	6271	2	3	1	3	3	2	3	2	2	2	2	2	2	3	4	3	3	2	1	3	2	1	4	3	3	2	2	4	4	4	4	2	2	2	3	3	3	3	1	2	1	3	4	3	4	2	2	1	3	2	3	4	4	3	3	3	5	3	1	4
pozivni	P	4096	3	3	1	4	2	4	1	2	1	1	2	2	2	3	3	2	1	2	1	2	2	1	4	4	3	4	3	3	3	3	3	4	2	3	2	3	4	3	2	1	2	2	4	2	1	1	4	4	3	3	4	4	4	4	2	4	3	2	2	4
fotografski	P	13094	4	4	3	4	3	1	5	4	5	4	3	2	3	3	3	2	4	3	2	3	3	3	4	3	3	2	4	4	4	4	4	4	3	2	4	3	5	4	3	2	3	2	3	3	2	1	5	3	4	3	5	4	4	4	3	3	5	3	3	4
skoknuti	G	3797	4	4	5	5	5	2	3	1	5	3	4	3	3	3	4	3	5	4	1	4	3	4	5	3	4	2	4	3	3	5	3	4	4	3	3	3	3	4	3	3	3	4	5	3	3	4	4	4	3	3	4	4	4	4	5	3	3	3	3	4
izvaditi	G	39325	3	2	4	5	4	4	4	2	5	3	4	5	4	4	4	4	5	5	2	4	3	4	4	3	4	4	2	4	5	5	5	5	5	4	4	4	4	4	3	5	3	5	4	5	5	4	4	3	4	4	4	4	5	5	4	5	5	4	2	5
presudan	P	25981	4	4	1	2	1	3	1	2	2	2	1	2	2	3	3	2	1	3	1	3	1	3	3	2	4	2	4	3	2	5	2	5	1	3	2	3	3	4	1	1	1	3	3	3	1	2	3	1	3	2	1	3	1	4	2	4	2	3	1	3
obožavatelj	I	24999	4	4	5	3	4	1	5	5	2	3	2	3	3	4	4	4	3	3	4	3	5	3	4	1	4	2	3	4	5	5	4	4	3	2	5	4	5	4	4	2	4	2	5	4	1	3	5	3	5	3	5	3	2	5	2	4	5	5	5	4
prekid	I	52063	5	4	3	4	3	3	3	5	4	2	3	4	3	4	3	3	2	3	3	4	3	2	3	2	3	2	5	4	3	5	3	4	2	2	4	3	4	4	2	3	3	3	4	3	1	3	5	2	4	3	3	4	3	4	3	4	3	5	2	4
čupati	G	5720	2	4	5	5	5	3	5	5	3	3	4	4	4	4	4	3	4	4	4	4	3	3	4	3	3	2	3	5	5	5	5	4	5	1	3	3	4	3	5	3	4	3	5	3	5	3	4	3	5	3	3	4	5	5	5	4	5	4	2	4
modni	P	90963	4	3	1	3	2	2	3	5	1	2	1	2	3	4	3	2	3	4	3	5	3	3	4	4	3	4	3	4	4	5	2	3	4	4	5	3	4	4	1	3	2	1	4	5	1	4	4	3	4	3	3	4	4	5	2	4	4	4	2	4
komanda	I	9429	2	3	5	1	3	1	3	4	1	1	3	2	3	2	2	1	3	2	4	2	3	2	4	1	4	4	4	2	4	3	4	3	5	1	5	3	5	3	4	1	3	2	5	1	4	1	4	1	5	1	4	1	3	1	4	2	4	1	1	3
nagao	P	21574	4	2	1	3	2	1	3	4	2	2	3	2	3	2	3	3	2	3	1	4	1	3	3	2	4	4	3	3	3	4	2	3	2	1	3	2	3	4	1	2	4	2	3	4	2	3	3	2	4	2	2	3	3	3	2	3	1	2	2	3
komorni	P	8265	4	3	1	1	1	1	1	1	3	3	2	2	3	2	3	1	1	1	2	4	3	1	4	1	3	2	3	2	1	3	3	2	1	1	1	1	5	3	2	1	1	1	3	2	3	2	4	1	3	2	5	1	4	1	4	2	3	3	3	2
usporediti	G	38770	3	4	3	4	4	2	3	4	2	4	3	4	3	4	3	4	1	4	2	5	1	3	4	3	4	3	4	4	1	5	4	3	3	4	3	4	4	4	2	4	3	4	3	5	5	4	4	5	4	4	3	5	4	5	2	5	4	4	2	4
dolaziti	G	475682	4	4	3	5	4	4	3	4	4	3	4	5	4	4	4	5	3	5	3	5	3	4	4	5	4	4	4	5	4	5	4	5	3	4	3	4	4	5	2	5	4	4	5	5	4	5	3	4	3	4	3	5	5	5	4	5	5	5	1	5
tvrdoća	I	3805	4	3	2	3	4	1	5	4	5	3	3	4	4	4	3	3	3	2	4	4	4	2	3	4	2	4	3	3	1	3	4	3	3	1	4	3	4	4	2	3	3	1	5	3	1	1	5	2	5	2	2	3	4	3	3	4	5	2	2	4
prosvijetliti	G	3459	5	2	1	2	1	1	1	2	1	2	1	2	3	4	3	3	1	2	1	4	1	3	3	2	3	3	3	3	1	4	4	3	1	4	3	3	3	3	2	2	1	1	2	3	2	3	3	2	3	2	3	3	3	3	1	3	2	2	3	3
pročelje	I	9916	4	4	5	2	5	1	5	1	1	2	3	2	5	3	3	2	4	2	4	4	4	2	5	2	3	2	5	4	5	4	5	2	5	1	2	3	5	4	4	1	3	1	5	2	5	2	4	1	5	2	5	3	4	3	5	3	5	3	5	3
popapriti	G	3357	2	4	5	5	5	2	5	5	4	1	5	4	4	4	4	3	5	4	4	5	5	3	5	3	3	3	4	4	5	5	5	2	5	3	5	4	5	4	5	1	5	4	5	1	5	3	2	1	4	3	4	3	5	3	5	3	5	3	3	4
trajati	G	226353	4	4	3	5	1	1	1	5	2	4	3	4	2	4	4	5	2	5	2	5	1	4	4	4	3	3	3	4	1	5	1	4	2	4	3	3	3	4	2	5	3	3	3	3	1	5	4	3	3	3	1	5	3	5	2	5	2	5	1	5
gurnuti	G	17825	3	3	5	5	4	2	4	5	5	5	4	4	4	4	4	4	5	4	3	4	3	3	4	4	3	3	4	4	5	4	5	4	5	2	3	4	3	4	5	3	5	4	5	3	5	4	4	3	4	3	4	4	5	5	5	4	5	4	1	5
pritisak	I	111339	2	0	4	3	1	4	4	5	3	4	3	4	4	4	3	3	3	3	3	4	3	3	4	4	4	3	4	4	4	5	3	4	5	4	4	4	2	4	1	1	3	3	4	4	3	3	3	2	4	3	3	4	3	5	5	4	5	3	3	4
uklopiti	G	19064	4	4	2	3	2	2	2	5	3	3	3	3	3	4	2	3	1	3	1	4	3	3	4	3	4	4	3	3	1	5	3	4	1	1	3	3	3	4	2	3	1	2	3	3	1	4	2	1	3	3	2	4	3	5	2	4	3	2	1	4
poslušati	G	35555	4	2	5	5	4	4	5	5	3	5	3	4	4	4	4	4	3	4	2	5	4	4	4	4	4	3	4	4	5	5	3	4	4	4	5	4	4	5	3	4	3	5	5	5	3	4	4	4	5	4	3	5	4	5	4	5	5	3	2	5
upucati	G	4196	4	3	5	4	5	1	5	5	5	3	4	2	4	4	4	3	5	3	3	3	4	2	4	1	2	2	5	3	5	4	5	3	5	1	0	0	5	3	4	2	4	3	5	3	5	2	4	1	5	2	5	3	5	4	4	3	5	4	1	4
predstojnik	I	8368	3	3	3	2	3	1	5	2	2	3	3	2	4	2	3	2	1	2	5	2	5	2	5	1	4	3	4	4	5	5	4	1	1	1	5	3	3	3	4	3	2	1	5	1	1	1	5	3	5	1	5	2	3	3	5	3	4	4	4	2
gubiti	G	98818	4	3	2	5	3	1	3	5	1	4	3	3	3	4	3	4	1	3	3	5	3	3	4	2	5	4	3	4	2	5	2	4	1	1	3	4	3	4	1	5	4	3	5	3	2	2	3	3	2	4	2	5	3	5	2	4	5	5	1	4
dopuniti	G	5409	5	2	4	5	4	1	2	5	5	4	3	3	4	4	3	3	3	3	3	4	3	3	4	3	4	4	3	4	1	4	4	5	2	1	5	4	3	4	2	4	3	2	5	3	3	5	3	4	3	3	3	4	4	5	3	4	5	4	1	4
haljinica	I	7564	3	2	5	4	5	1	5	5	5	4	3	3	5	4	5	3	5	4	5	4	5	2	5	3	4	3	4	3	5	3	5	4	5	3	5	3	5	5	5	2	5	2	5	5	5	3	5	3	5	3	5	2	5	4	5	4	5	1	5	4
pokrivenost	I	4388	4	2	3	2	2	1	1	3	3	4	4	3	3	3	2	1	1	1	2	4	3	2	3	3	4	3	2	2	1	4	4	3	2	4	2	3	4	4	3	3	1	1	3	3	1	1	3	1	2	2	4	3	3	3	3	3	4	3	1	3
oživjeti	G	14262	5	2	3	4	4	1	2	2	3	4	2	2	3	3	4	3	1	2	3	3	1	3	4	1	4	2	3	3	1	4	2	2	3	1	3	3	3	4	3	2	1	2	1	2	1	2	3	2	4	3	3	3	5	4	2	3	4	2	1	4
deva	I	4294	2	3	5	3	5	1	5	3	5	4	4	2	5	3	5	2	5	3	5	2	5	2	5	1	3	1	5	2	5	3	5	3	5	1	5	2	5	5	5	1	5	3	5	5	5	1	5	1	5	3	5	3	5	3	5	3	5	4	5	3
nepristojan	P	4022	2	2	2	4	4	3	1	5	2	3	2	3	2	4	4	3	1	3	2	4	1	4	4	2	4	2	3	3	1	4	3	4	2	4	4	4	3	4	1	3	4	4	3	3	1	4	2	4	4	3	2	5	3	5	4	4	1	4	1	5
pozicioniranje	I	5286	1	3	1	1	3	1	1	1	1	3	3	2	2	2	3	1	1	1	1	3	3	2	3	2	2	3	1	4	1	3	2	3	1	1	2	1	3	4	2	2	3	2	2	2	2	2	1	1	3	2	3	2	3	2	2	2	1	1	1	3
percipirati	G	8294	5	3	1	3	1	2	1	2	1	4	2	3	1	3	3	2	1	2	2	4	1	3	3	2	0	3	1	4	1	4	1	3	1	1	2	3	2	4	1	3	1	3	1	4	1	3	2	2	2	2	2	3	2	3	1	4	2	2	1	3
izložba	I	173033	3	2	5	3	5	1	5	4	5	2	3	3	4	4	5	2	4	3	4	5	4	3	5	2	3	2	4	4	5	5	5	4	4	1	5	2	4	4	2	3	4	4	5	3	4	2	5	2	5	2	5	4	4	4	5	3	5	3	4	3
vojnički	P	7375	3	2	3	2	5	1	3	4	3	4	3	2	3	3	4	3	4	2	3	3	4	2	5	1	4	3	3	3	3	4	4	3	1	1	4	1	4	4	3	3	3	3	4	3	2	1	4	1	3	2	4	3	5	4	4	3	5	4	4	3
preživjeti	G	56912	1	4	2	4	3	1	2	3	2	3	2	3	1	3	4	3	1	3	2	4	3	3	4	2	3	4	4	4	2	5	3	3	2	4	4	3	4	4	3	3	1	3	5	2	3	3	3	3	3	3	3	5	4	4	3	4	5	5	1	4
doslovan	P	6533	2	4	1	3	2	2	1	3	2	4	1	3	1	4	2	4	1	4	2	4	3	3	4	3	4	4	2	4	5	4	1	4	1	5	4	3	3	4	2	4	2	3	3	3	1	1	2	3	2	3	5	5	1	5	1	4	3	3	1	4
nježan	P	31426	3	2	4	4	4	3	3	5	2	4	3	3	3	3	3	3	2	4	3	4	3	4	4	3	4	3	3	4	5	4	4	4	3	3	2	4	3	4	1	4	2	2	3	3	2	2	4	3	3	3	3	4	3	4	2	5	3	2	1	4
tvorac	I	12929	3	3	5	1	3	1	3	1	2	3	3	2	3	2	3	2	1	1	3	4	4	2	5	1	4	2	4	2	3	4	3	1	1	1	1	3	4	4	2	2	4	2	2	1	1	1	3	1	5	2	5	3	4	3	5	3	5	3	4	3
dopuštati	G	44605	3	4	1	4	5	1	1	5	2	4	2	3	3	3	3	4	2	3	2	5	3	3	4	4	3	3	4	5	2	5	1	4	1	2	4	4	4	4	1	4	3	2	5	5	1	4	2	3	2	3	3	5	2	5	2	5	3	5	1	5
kompjuterski	P	6887	2	3	3	5	5	1	3	5	5	5	2	3	3	4	4	4	4	5	4	5	4	4	4	5	2	4	4	5	5	5	5	5	2	1	5	5	5	5	3	5	4	5	5	4	2	4	5	5	3	4	5	5	5	5	4	5	5	4	3	5
preporučiti	G	40580	2	3	2	4	5	1	3	5	2	4	1	4	2	4	4	4	1	5	1	5	1	3	4	5	3	4	3	5	3	5	2	4	1	3	4	4	4	3	1	4	1	4	5	5	1	3	2	3	2	3	2	5	2	5	3	5	5	5	1	4
preraditi	G	3348	2	4	3	3	5	1	3	5	2	4	2	2	3	3	3	3	2	2	3	4	4	2	4	3	4	4	2	4	3	4	3	3	1	1	3	3	4	4	2	2	2	2	3	2	2	2	2	1	3	2	4	4	5	3	3	4	4	5	1	3
pokupiti	G	35308	2	2	2	4	5	3	4	5	3	4	4	4	4	3	4	4	3	3	3	5	4	4	4	4	2	5	3	4	5	5	4	5	3	3	2	4	3	4	3	5	4	5	5	5	5	2	2	3	3	4	4	5	5	5	4	5	4	5	1	5
križarski	P	4797	3	3	1	1	5	1	1	1	3	2	1	2	3	3	3	2	2	2	1	4	3	1	4	1	2	4	1	2	2	3	2	1	1	1	3	1	3	2	2	1	2	1	5	1	1	1	3	1	2	1	3	2	5	3	2	2	3	1	1	2
precizan	P	37752	4	4	3	4	5	2	2	3	2	4	2	3	3	3	3	4	1	4	3	5	3	3	4	4	3	3	3	3	2	5	1	4	2	3	2	4	2	4	1	3	3	4	5	4	1	2	2	2	2	3	2	5	2	5	3	4	1	5	1	4
donji	P	90190	3	3	4	5	4	3	5	5	3	4	3	4	4	3	4	4	4	5	4	5	4	3	0	5	3	3	3	5	5	5	4	5	2	3	1	3	4	4	2	5	4	4	5	4	5	5	3	3	4	4	5	5	5	5	5	4	5	5	3	5
čitljiv	P	3259	4	2	2	3	3	1	2	5	2	4	2	3	3	3	4	3	4	5	3	5	4	3	4	5	4	2	4	4	4	4	4	4	1	1	4	3	4	4	2	2	3	3	5	3	3	1	3	2	2	1	5	3	5	5	3	3	4	1	1	5
ženiti	G	12147	4	3	2	3	5	1	5	5	2	3	1	3	3	3	3	4	4	4	3	4	3	1	5	3	3	4	4	4	5	4	4	3	3	1	5	3	3	4	2	3	1	2	5	2	4	2	5	2	4	3	5	4	5	5	2	4	5	4	1	4
školovati	G	12854	4	2	3	4	5	1	1	5	3	4	1	3	3	3	3	3	4	4	3	5	3	3	5	5	4	4	4	4	2	4	2	5	2	2	5	5	3	5	2	5	1	3	3	4	1	5	5	3	3	3	4	4	4	5	3	4	3	2	1	4
skijaški	P	11978	5	3	3	3	5	1	4	4	4	3	2	2	3	3	4	2	5	3	3	3	4	2	4	1	4	3	4	4	5	2	3	3	3	1	4	3	3	3	4	2	2	3	5	1	3	1	4	3	4	2	4	2	5	2	4	3	4	2	2	2
institucija	I	149899	5	4	4	2	5	1	5	4	3	4	1	3	3	4	2	3	3	3	4	5	3	3	4	3	5	4	4	5	2	5	4	4	3	2	5	4	4	4	3	3	3	4	5	3	5	3	3	2	5	3	3	4	3	5	5	4	2	4	3	3
piletina	I	8799	5	3	5	5	5	2	5	5	5	4	4	4	5	4	5	4	5	5	5	5	5	5	5	5	5	4	5	5	5	4	5	4	5	5	5	3	5	5	5	5	5	4	5	3	5	5	5	4	5	4	5	5	5	5	5	5	5	5	5	5
bakren	P	4800	3	3	4	3	4	1	3	3	3	2	3	2	4	3	4	3	4	3	5	4	5	2	5	2	4	3	5	4	5	3	5	2	5	1	3	1	5	2	5	2	5	2	5	2	5	1	5	2	5	1	5	3	5	3	5	3	5	3	4	2
predložak	I	12544	3	3	4	2	3	1	5	4	1	3	2	2	2	3	2	1	2	2	3	5	5	2	5	4	3	2	4	5	1	4	5	3	5	2	3	2	4	3	4	3	5	3	2	1	5	1	4	3	4	2	4	2	3	4	5	3	3	4	2	2
reagiranje	I	6757	3	4	1	4	3	2	1	2	1	4	3	4	2	3	3	4	1	4	4	5	1	3	3	4	2	3	3	5	1	3	4	5	2	4	4	2	2	4	4	3	3	5	3	3	4	4	2	4	2	3	2	5	0	4	3	4	2	4	1	4
puštati	G	35165	3	4	2	4	3	2	4	3	2	5	4	4	3	3	3	4	1	3	3	5	3	5	4	4	3	3	4	5	1	5	3	4	2	3	1	2	2	4	3	5	3	4	3	5	4	4	2	4	1	4	3	5	4	5	4	4	4	5	1	4
