leksem	vr	frek	08a.01.k	08a.01.č	08a.02.k	08a.02.č	08a.03.k	08a.03.č	08a.04.k	08a.04.č	08a.05.k	08a.05.č	08a.06.k	08a.06.č	08a.07.k	08a.07.č	08a.08.k	08a.08.č	08a.09.k	08a.09.č	08a.10.k	08a.10.č	08a.11.k	08a.11.č	08a.12.k	08a.12.č	08a.13.k	08a.13.č	08a.14.k	08a.14.č	08a.15.k	08a.15.č	08b.01.k	08b.01.č	08b.02.k	08b.02.č	08b.03.k	08b.03.č	08b.04.k	08b.04.č	08b.05.k	08b.05.č	08b.06.k	08b.06.č	08b.07.k	08b.07.č	08b.08.k	08b.08.č	08b.09.k	08b.09.č	08b.10.k	08b.10.č	08b.11.k	08b.11.č	08b.12.k	08b.12.č	08b.13.k	08b.13.č	08b.14.k	08b.14.č	08b.15.k	08b.15.č
zalaziti	G	6450	3	3	3	4	4	3	3	4	2	2	2	2	2	3	3	2	3	3	2	4	3	4	2	2	3	2	3	3	4	4	3	3	5	4	5	5	2	3	3	4	4	4	3	4	2	3	5	4	3	3	3	4	1	2	3	4	4	3	3	4
premijera	I	37992	3	4	2	2	3	2	5	4	3	2	4	2	3	4	4	3	5	4	4	5	4	4	3	3	4	3	4	4	4	3	5	5	5	2	5	4	4	3	4	4	4	4	5	2	3	3	5	4	4	2	2	3	4	2	4	3	5	3	4	4
grafički	P	44350	2	4	2	3	5	5	4	3	3	3	2	2	3	3	4	3	3	4	4	5	3	4	4	3	4	3	4	4	2	3	2	4	4	1	5	3	3	3	5	2	4	3	4	3	3	3	5	4	3	1	1	3	2	3	4	3	4	2	4	4
trgovina	I	137549	5	5	4	5	5	5	5	5	5	5	4	4	5	5	5	4	5	4	5	5	5	5	5	4	5	5	5	5	5	3	5	5	5	4	5	5	5	4	5	4	5	4	5	4	5	5	5	4	4	4	5	5	5	5	5	5	5	4	3	3
prigodan	P	47306	1	4	0	0	2	4	4	4	3	3	2	2	2	4	2	3	3	4	3	5	2	4	3	4	3	3	1	4	4	4	2	3	4	4	1	3	2	5	1	2	4	4	3	3	3	3	4	4	2	4	1	4	2	3	3	4	4	3	3	4
vidjeti	G	1366540	3	5	3	5	2	5	4	5	5	5	3	5	4	5	3	4	5	5	5	5	5	5	4	5	2	5	5	5	5	4	2	2	3	5	0	0	3	4	5	4	4	5	5	3	3	5	5	4	3	5	1	5	2	4	4	5	5	4	3	4
kalendar	I	30501	5	4	5	4	5	4	5	5	5	5	5	3	5	5	5	3	5	5	5	5	4	4	4	5	5	4	5	4	4	3	5	5	5	5	4	4	5	4	4	3	5	4	5	4	5	4	5	3	5	4	5	5	5	4	4	5	5	4	4	4
bezalkoholan	P	3545	3	4	3	4	4	3	4	3	4	2	5	3	4	4	5	2	5	4	5	4	4	4	5	3	3	3	5	2	3	3	5	3	5	5	1	1	5	5	5	3	5	4	5	4	4	3	5	2	4	3	1	5	5	4	5	5	5	3	4	4
buditi	G	104947	5	4	3	5	3	3	5	5	5	5	3	3	4	5	3	3	5	5	3	5	4	4	4	5	3	4	4	5	4	2	5	5	3	5	5	5	3	5	5	5	4	4	5	5	3	5	4	2	4	4	5	5	2	4	3	5	4	4	4	3
trudnoća	I	68378	5	4	4	3	5	4	4	3	5	5	4	2	5	4	5	3	5	4	5	4	4	4	5	4	5	2	4	3	4	1	5	5	5	3	5	3	4	4	5	2	5	4	5	4	4	4	5	4	3	2	5	5	5	3	5	5	5	3	2	4
nesvjestan	P	9288	1	4	2	3	1	3	2	4	4	3	3	3	4	4	2	2	5	5	4	5	1	4	3	5	2	3	4	3	4	3	2	3	1	5	3	4	2	3	5	3	3	4	3	4	3	3	5	4	1	2	1	5	2	4	3	4	4	3	2	4
iznajmljivati	G	8630	5	4	2	2	3	3	4	4	4	4	3	2	3	3	4	3	4	5	5	5	3	4	3	4	3	3	4	3	4	3	2	3	3	4	5	4	3	3	4	3	5	4	5	3	3	3	4	3	3	3	1	5	2	3	4	5	5	3	4	4
ubojica	I	34970	5	4	3	2	5	4	5	4	5	4	4	2	4	4	5	2	5	3	5	5	4	4	4	4	4	4	4	3	5	4	5	5	5	3	5	4	5	3	5	4	5	4	5	4	4	3	5	3	4	1	5	5	5	3	5	4	5	3	4	3
kalendarski	P	4315	2	3	2	2	3	3	3	4	4	4	3	3	2	2	3	1	4	5	5	5	3	3	3	1	2	2	3	2	4	4	4	3	4	3	5	3	3	2	4	2	5	4	4	2	2	3	5	3	4	1	3	5	2	2	5	2	4	3	3	4
znamenit	P	7652	1	3	2	4	2	1	3	4	3	3	3	2	2	2	3	3	4	5	4	4	1	3	2	3	1	1	3	2	2	3	5	3	5	4	2	3	4	2	1	3	4	4	3	3	3	3	5	4	4	2	1	4	2	3	4	4	4	3	3	3
progresivan	P	7589	1	4	2	3	1	1	3	3	2	2	3	2	2	2	2	1	4	5	4	5	1	3	2	5	1	2	2	4	3	3	2	3	1	4	3	3	3	3	1	2	4	4	4	3	3	2	4	3	4	1	1	4	3	2	3	3	4	3	2	4
nacionalnost	I	18542	1	5	2	2	1	3	4	4	3	3	4	3	2	3	3	2	5	5	3	5	3	4	3	3	3	3	4	3	4	4	1	5	2	3	1	3	3	5	1	2	5	5	4	4	3	3	5	4	3	2	1	4	4	3	4	5	5	3	3	4
uzaludan	P	8920	1	4	2	4	1	3	3	4	3	3	3	3	2	3	2	2	4	5	3	5	1	4	2	3	1	2	1	3	4	4	1	2	2	3	3	5	2	5	1	4	4	4	3	3	3	3	4	3	2	2	1	5	2	3	3	5	4	3	2	4
metafora	I	10027	1	5	3	4	1	5	2	4	4	5	2	2	3	3	1	2	4	5	3	4	2	4	1	4	2	5	1	4	1	2	1	2	1	3	5	4	5	4	1	4	4	4	4	4	2	2	5	3	3	1	2	5	4	4	4	3	5	2	2	3
negiranje	I	4059	1	4	2	4	2	3	1	4	3	3	3	3	3	3	2	2	4	5	4	4	2	3	2	4	3	2	3	3	3	4	5	5	2	5	3	3	4	4	2	3	5	5	4	3	3	4	5	4	3	1	1	5	2	3	5	4	4	2	3	2
interesantan	P	29026	1	5	2	4	2	2	3	4	3	4	3	3	3	4	2	3	5	0	5	5	1	4	3	5	2	4	1	5	3	4	5	4	4	4	3	5	5	4	1	5	5	5	2	4	3	4	5	3	2	3	1	5	2	3	3	5	4	3	2	4
zagrijavati	G	7227	4	4	3	5	2	3	4	5	4	5	3	3	2	4	4	3	4	4	5	5	2	4	4	4	4	4	5	4	3	3	5	5	1	4	4	4	4	2	4	5	5	4	5	5	4	4	4	3	4	5	5	5	3	3	4	5	5	3	4	4
bogat	P	169528	3	5	4	5	5	3	4	5	5	5	3	3	4	5	4	3	5	4	5	5	4	4	5	5	5	4	2	3	3	4	1	4	1	3	1	5	5	4	2	3	4	4	4	5	4	4	5	4	2	4	5	4	5	3	4	5	5	3	4	3
jenjavati	G	3043	3	3	3	4	1	1	2	3	4	2	2	1	1	2	2	2	3	3	4	4	1	2	2	3	1	0	2	1	2	4	2	4	1	1	4	2	2	1	1	1	3	2	5	3	2	2	4	3	2	1	1	2	1	2	2	2	5	3	4	4
debljati	G	5126	5	5	4	4	5	4	4	5	5	5	3	3	3	4	4	4	5	4	5	5	4	4	4	4	3	0	4	3	3	4	3	5	5	3	5	3	4	5	4	4	5	5	5	5	4	4	5	2	4	3	4	5	2	3	3	5	5	3	4	3
svijest	I	89844	1	4	2	4	1	1	2	4	3	5	1	2	3	4	1	3	5	4	4	5	1	3	3	4	1	2	1	3	3	3	1	4	1	4	5	5	3	4	1	4	3	5	2	5	1	4	5	3	1	2	1	5	3	3	4	5	5	3	3	2
istovjetan	P	7468	1	4	1	3	1	2	2	3	3	4	4	3	2	4	2	2	4	4	3	4	3	3	2	1	1	1	3	2	3	4	5	5	1	3	4	3	4	4	4	2	4	3	4	2	3	3	5	2	3	2	1	5	2	3	4	3	5	3	2	2
pretražiti	G	5924	3	4	2	4	2	2	4	5	3	5	3	3	2	5	3	3	5	4	4	5	4	5	3	4	2	4	4	3	4	4	4	4	3	5	5	5	4	4	5	3	4	4	5	4	4	4	5	3	4	3	1	5	2	3	4	5	4	3	3	4
zaraditi	G	82283	3	5	3	4	3	3	4	5	4	5	4	4	3	4	4	4	5	4	4	5	4	5	4	5	3	5	3	3	4	4	4	3	5	5	5	5	3	3	0	0	4	4	5	5	4	4	5	3	5	4	1	5	2	4	4	5	5	4	4	4
zavisiti	G	14084	1	4	2	4	1	2	4	4	3	5	3	2	2	3	3	3	5	0	3	5	2	4	2	2	2	2	2	3	3	4	3	3	1	3	4	3	2	3	1	4	4	4	3	4	3	3	4	3	2	4	1	4	1	2	4	3	4	3	2	4
vuča	I	4846	5	3	4	4	4	4	4	4	4	2	3	1	4	1	2	2	3	3	4	4	3	1	5	1	1	1	5	1	4	3	5	5	1	1	3	2	4	3	3	1	4	3	5	2	4	2	3	3	4	1	5	3	5	1	2	2	5	2	3	2
iskompleksiran	P	3500	1	4	1	3	2	4	3	3	3	4	3	2	2	3	2	3	5	4	4	5	1	3	2	3	2	4	1	2	3	3	1	4	2	2	1	5	3	4	1	3	4	3	4	5	4	3	5	4	3	3	1	5	2	3	4	3	4	2	2	4
jamstveni	P	3599	1	3	1	3	1	1	3	4	2	2	3	2	1	3	2	2	4	0	5	4	2	2	1	1	1	1	3	2	3	3	3	2	5	1	5	5	1	3	1	2	4	2	5	4	4	2	5	3	4	2	1	4	2	2	3	4	4	3	4	3
zbrinjavanje	I	18246	1	4	2	3	3	3	3	3	2	2	3	2	2	2	3	3	4	3	3	4	2	3	2	2	1	1	3	2	2	3	5	3	4	3	5	2	3	2	2	4	4	3	4	3	3	3	4	3	2	3	1	3	2	2	3	4	4	3	4	4
zjapiti	G	3511	5	2	1	4	2	2	2	4	2	4	3	2	2	2	3	2	3	3	2	4	1	3	1	2	1	2	4	3	3	3	1	5	3	4	5	3	2	2	5	1	3	2	4	2	3	3	4	3	3	2	1	3	3	3	3	2	4	3	3	2
šokiran	P	7940	3	5	4	4	5	4	4	5	3	5	3	3	3	3	5	4	5	3	5	5	2	4	3	3	2	2	3	3	3	4	1	3	4	3	3	3	3	3	4	4	4	4	4	5	4	4	5	4	4	3	4	5	2	4	4	3	5	3	3	4
nepostojeći	P	9452	1	4	1	3	1	1	4	4	4	5	4	3	2	2	2	3	5	4	5	5	3	4	3	3	1	2	4	4	3	4	1	4	1	4	2	4	2	4	1	2	3	4	3	3	2	3	4	3	5	1	1	5	2	3	4	3	4	3	4	4
raniji	P	24859	1	4	2	5	2	3	4	5	2	5	3	3	2	3	3	3	5	5	4	5	3	5	4	4	1	2	3	3	0	1	3	2	2	5	5	4	1	3	2	2	4	5	2	3	2	4	4	2	4	2	1	5	2	3	5	4	4	3	2	4
prinos	I	17994	1	3	3	3	1	2	3	4	3	2	3	3	2	2	4	3	4	3	3	4	2	3	3	1	3	2	3	2	3	2	5	2	1	2	3	2	3	2	2	3	3	4	3	2	3	2	3	3	4	1	3	3	2	2	4	3	4	5	3	3
točan	P	86698	1	4	3	5	3	5	4	4	3	5	3	3	3	4	4	3	5	5	5	5	4	5	3	4	2	4	4	4	3	3	5	4	1	4	1	4	2	3	1	5	4	4	5	5	3	4	5	4	4	3	5	5	2	4	5	5	4	4	4	5
manjkav	P	3189	1	4	3	4	2	3	3	3	3	3	3	3	2	3	3	3	5	3	5	4	2	3	2	2	2	1	2	3	3	3	2	2	1	2	3	0	1	1	3	4	3	3	4	3	3	2	5	4	3	1	1	3	2	3	2	5	4	3	3	3
izložbeni	P	14072	1	4	3	5	5	3	3	4	3	3	2	2	2	2	5	3	3	4	5	4	1	3	4	2	4	1	5	3	2	4	3	3	3	1	4	3	2	2	2	1	4	4	4	2	4	3	4	3	4	2	1	4	2	2	4	3	4	3	3	3
zemaljski	P	21725	3	4	2	3	5	2	3	4	4	4	3	3	2	3	4	3	3	3	5	5	5	4	5	3	4	1	4	3	2	4	5	3	4	1	5	4	2	2	1	2	4	4	3	3	2	3	3	2	4	1	1	5	2	2	4	2	4	4	4	4
produljiti	G	7527	3	4	4	4	4	4	4	5	4	5	3	3	2	3	5	3	4	4	4	4	3	4	4	4	5	4	4	4	2	4	5	5	3	2	4	4	3	2	1	5	4	4	4	4	3	3	4	2	4	2	5	5	1	2	4	5	4	3	2	3
upijati	G	9357	3	4	3	4	4	4	4	4	4	5	3	3	2	2	3	3	3	4	5	4	4	4	4	3	5	4	4	3	3	3	5	5	3	3	3	4	2	2	3	2	4	4	4	3	3	3	5	2	2	2	5	5	1	3	4	5	4	4	3	3
zelje	I	9305	5	4	5	4	5	5	5	3	5	3	5	4	5	4	5	4	4	3	4	5	5	3	5	4	5	4	5	3	4	4	5	3	5	4	5	3	5	3	5	4	5	4	5	5	5	3	5	3	5	2	5	5	5	4	5	5	5	3	5	4
prekidati	G	13668	3	4	3	4	2	3	3	4	4	5	3	3	3	3	4	3	4	4	5	5	4	4	3	4	3	5	3	4	4	4	5	5	4	3	4	5	3	2	5	4	4	3	5	5	3	4	4	3	3	3	1	5	2	3	5	5	4	3	4	4
pokloniti	G	36528	3	5	5	5	5	5	4	4	5	5	4	3	4	4	5	4	4	3	2	5	5	5	4	4	3	4	4	3	4	3	5	5	4	4	5	4	3	3	5	4	4	3	5	4	4	4	4	3	4	3	1	5	2	3	5	5	5	3	4	4
pojava	I	116862	1	4	3	4	1	3	3	5	2	5	3	3	3	4	3	3	4	4	5	5	3	4	1	3	4	3	2	3	3	3	5	5	1	5	1	5	1	4	1	2	3	4	4	2	3	4	4	4	1	2	1	5	1	3	4	3	4	3	3	4
ukrasti	G	31970	3	4	5	4	5	5	5	5	4	5	3	3	4	4	5	3	4	4	4	4	5	5	5	4	3	0	4	3	3	2	5	4	3	3	5	4	2	4	5	4	4	4	3	4	4	4	4	3	4	2	1	5	2	3	5	5	5	3	3	4
otopina	I	12180	5	3	4	3	5	3	4	4	5	3	4	3	4	3	4	3	3	3	4	5	3	3	5	2	0	3	4	1	2	2	5	3	4	2	5	3	5	2	5	1	4	3	3	2	4	3	4	3	3	1	5	5	4	2	4	4	5	2	2	2
ugodan	P	80807	1	5	2	4	3	3	4	4	1	5	3	4	3	4	2	3	4	4	3	4	2	5	3	4	2	4	1	4	3	3	5	4	1	5	3	2	3	4	3	3	4	4	1	2	3	4	4	3	3	4	1	5	2	4	4	5	4	4	3	4
prizeman	P	6368	3	4	3	3	1	2	3	3	1	5	3	3	3	4	3	2	3	3	4	5	2	3	4	2	1	4	5	2	3	3	2	4	1	1	0	0	3	2	3	4	3	3	4	2	3	3	4	3	4	2	3	3	2	3	4	3	4	3	2	3
poboljšati	G	39683	1	5	3	4	2	2	4	5	1	5	3	4	3	4	2	2	4	4	5	4	2	4	3	4	2	4	1	3	4	3	3	3	3	5	3	5	2	3	1	4	4	4	3	3	3	4	5	3	4	3	1	5	2	4	4	5	4	4	3	3
remont	I	5867	5	3	3	3	4	1	5	3	3	2	4	1	1	1	2	2	2	2	4	5	1	3	5	1	0	1	3	1	4	3	5	4	2	1	4	1	3	1	3	2	4	2	3	3	2	2	3	2	3	1	2	2	1	1	4	2	4	2	4	4
sramota	I	41978	1	5	3	4	1	5	4	3	1	5	3	2	3	4	1	3	5	4	5	4	1	4	2	4	1	5	1	3	4	2	1	2	1	3	2	5	1	2	1	4	4	4	1	4	3	4	5	2	2	3	1	4	3	3	5	5	5	3	2	4
zemljišni	P	9266	3	5	3	3	4	3	4	4	4	4	3	3	2	2	2	1	3	2	4	4	3	3	4	1	2	1	4	2	3	3	4	3	4	1	4	2	3	2	5	3	3	3	4	3	3	2	5	2	4	1	3	3	2	2	4	3	4	2	3	3
glazura	I	3710	5	4	4	4	5	1	4	4	5	3	4	2	4	2	5	4	3	3	5	1	4	3	5	2	5	2	5	2	4	3	5	1	5	3	5	2	5	2	5	2	3	3	5	4	5	2	5	3	4	2	5	5	5	3	3	3	5	2	3	3
decembar	I	3773	1	2	5	3	4	4	5	4	2	1	5	1	4	1	0	0	4	3	3	5	1	3	0	1	4	1	4	2	4	2	5	5	1	2	5	3	5	3	1	4	5	3	4	2	2	4	5	2	5	1	5	5	3	1	5	3	5	3	4	3
pokusni	P	4530	1	4	3	3	2	2	4	3	3	2	3	3	2	2	2	3	3	3	5	5	1	3	1	0	3	2	4	2	4	3	2	4	3	1	4	3	3	2	4	3	4	3	4	3	3	2	4	2	4	1	4	4	2	2	5	3	4	3	3	3
sram	I	29100	1	4	3	4	1	5	3	4	1	5	3	3	2	3	1	3	4	4	4	5	1	4	2	2	1	2	2	3	4	3	1	2	1	3	1	4	1	2	1	5	5	4	1	4	2	4	5	3	4	2	1	4	3	4	5	5	5	3	4	4
neuspješan	P	10616	1	4	2	3	2	5	4	4	1	5	3	3	2	3	2	3	5	4	5	5	2	3	3	4	3	3	1	3	4	3	2	2	1	3	1	5	2	3	1	4	3	4	2	3	3	3	5	4	2	3	1	4	2	4	5	4	4	3	4	4
predškolski	P	9430	1	4	4	4	2	3	4	5	3	3	4	3	2	4	2	3	5	4	3	4	3	3	5	2	4	3	5	2	5	2	3	2	2	2	5	3	4	2	3	2	5	3	4	3	2	2	5	4	2	1	4	5	2	3	5	5	5	3	4	3
vrijednosan	P	15425	1	3	2	3	1	1	3	4	1	3	3	3	2	3	2	2	5	4	5	5	1	2	1	1	1	2	3	1	4	3	1	4	4	3	0	0	2	1	2	3	3	2	2	1	2	2	4	3	3	1	1	2	1	2	5	5	4	4	2	1
usavršiti	G	5865	1	3	2	3	1	1	4	3	3	4	3	3	2	3	1	2	5	5	5	4	2	3	2	3	2	2	1	4	4	4	2	2	1	4	3	3	3	3	1	4	4	3	3	2	2	4	4	4	4	2	1	5	1	3	4	5	4	2	3	3
petrokemija	I	4343	4	2	4	2	5	1	5	3	1	1	4	3	3	1	2	1	3	2	5	5	2	2	5	1	3	1	4	1	2	3	5	3	2	1	5	2	4	1	4	1	4	3	3	2	3	1	4	3	5	1	1	1	4	1	3	1	5	3	3	3
lanjski	P	15366	1	4	4	3	2	1	4	4	4	1	4	2	2	2	2	2	5	4	5	4	3	3	3	3	3	1	4	2	3	3	1	4	3	2	4	2	5	2	2	4	4	2	5	3	3	2	4	3	5	1	1	5	2	3	4	3	4	2	2	3
kipar	I	9351	5	3	5	5	5	2	5	3	5	4	5	3	4	2	5	4	4	3	3	5	5	3	5	2	5	2	5	3	3	3	5	1	5	1	5	2	5	2	5	1	5	3	5	4	5	2	5	4	5	1	5	3	5	2	5	2	5	2	5	4
propuštanje	I	3677	3	4	3	3	2	1	3	4	1	5	3	3	3	2	2	2	5	4	4	5	2	2	3	1	2	2	3	2	3	3	5	4	4	2	3	2	2	3	2	3	3	4	3	3	2	3	4	2	1	2	4	3	1	3	2	2	4	3	4	4
savršenstvo	I	12657	1	5	2	4	1	3	2	4	1	5	3	3	2	3	1	3	5	4	4	5	1	4	2	3	4	3	1	0	4	2	2	3	4	5	1	3	2	4	0	0	1	4	1	4	3	3	4	2	1	4	1	5	1	3	5	4	4	3	3	3
strahovati	G	14100	1	4	2	3	2	4	3	4	1	5	3	3	3	3	4	3	5	4	5	5	2	4	3	3	2	4	0	3	4	4	5	4	1	4	2	4	2	3	1	2	4	4	3	3	2	3	4	3	3	3	5	3	2	2	4	4	4	3	4	4
psiholog	I	26357	5	4	5	3	5	1	5	3	3	4	4	3	4	4	5	3	5	4	5	5	3	4	5	3	5	4	5	3	5	4	5	2	5	1	4	2	5	4	5	5	4	4	5	4	4	3	5	3	4	3	5	4	3	4	5	4	5	3	2	4
turizam	I	118158	3	5	4	4	3	2	4	4	3	4	4	4	4	4	4	4	5	5	4	5	3	4	5	3	5	5	4	3	4	3	5	3	3	2	5	3	4	4	1	4	4	3	4	4	3	3	5	3	4	3	2	4	3	3	5	5	5	4	4	5
uveličati	G	6005	3	4	3	2	1	2	4	3	1	3	3	3	3	4	3	3	5	4	5	5	2	3	2	2	3	3	3	2	4	3	2	4	1	3	3	1	3	3	2	2	3	3	3	2	2	3	4	2	3	1	1	2	1	2	3	2	4	3	4	4
rođenje	I	47885	5	4	4	3	5	3	4	3	4	4	3	3	3	3	5	3	4	4	4	4	4	3	5	3	4	4	4	3	5	2	5	3	5	2	5	3	4	3	4	3	4	4	5	4	3	3	5	3	5	2	5	5	2	3	4	4	5	3	3	3
obznaniti	G	9869	1	4	3	3	1	1	3	3	2	1	3	3	2	2	4	3	5	4	5	5	1	3	2	2	1	1	3	3	5	3	4	3	3	4	5	2	2	1	3	1	3	3	3	2	2	2	4	2	4	1	1	3	1	2	3	4	4	3	3	3
ravnopravnost	I	19329	1	5	4	4	1	2	2	4	1	4	3	3	2	5	4	3	5	4	5	5	2	3	1	4	2	2	4	4	4	4	1	3	1	4	3	4	3	2	1	4	3	3	3	4	2	4	5	4	4	2	1	5	1	2	3	4	4	3	4	4
nalaženje	I	3190	3	4	3	3	1	2	3	4	2	3	3	4	2	4	3	2	4	4	5	5	1	3	3	1	2	3	3	3	4	4	5	5	2	4	3	3	2	3	2	2	0	0	4	2	2	4	4	3	3	3	5	4	1	3	3	4	4	3	3	3
ispričati	G	76286	1	4	4	5	5	5	4	5	3	5	3	5	3	5	4	3	5	5	5	5	4	5	4	4	3	5	4	4	4	3	4	2	3	5	5	5	4	4	4	4	4	4	3	4	1	4	5	3	4	4	4	4	1	5	5	5	4	4	4	4
padati	G	124797	3	5	5	5	5	5	4	5	5	5	3	4	3	5	5	3	5	4	5	4	4	4	4	4	2	5	5	4	3	3	5	4	5	5	5	5	4	3	5	5	3	3	5	3	3	4	5	3	4	3	5	5	1	3	4	5	4	3	4	4
svjedodžba	I	7081	5	4	5	3	5	3	5	3	5	3	5	4	5	2	5	3	5	4	3	5	5	3	5	4	5	3	5	2	3	3	5	3	5	3	0	0	5	2	4	2	4	3	5	4	4	2	5	3	5	2	5	4	5	2	5	5	5	3	4	4
kontrola	I	163931	1	4	4	5	5	3	4	4	2	4	3	4	4	5	4	3	5	4	4	5	3	3	2	4	3	5	3	3	3	4	3	3	5	4	4	3	1	4	2	4	4	4	4	4	3	4	4	3	5	1	1	5	2	3	5	4	4	4	3	4
postupan	P	7962	1	2	4	4	2	1	3	4	3	4	3	4	3	3	3	3	4	4	5	5	2	4	1	3	1	1	3	3	4	4	1	2	2	3	3	3	1	2	2	3	3	3	4	2	2	3	4	2	4	2	1	5	1	2	1	2	4	3	4	4
svrbež	I	4650	5	3	5	4	5	2	5	3	4	4	4	4	4	3	5	3	4	3	5	5	4	3	5	3	5	3	5	2	4	3	5	5	5	5	3	4	2	5	5	2	5	4	5	4	4	4	5	2	3	0	5	5	5	3	5	4	5	3	5	4
smrdjeti	G	17470	5	4	5	4	5	3	4	4	3	5	4	4	4	4	4	2	4	4	5	5	4	4	5	4	3	5	2	3	3	3	5	5	4	4	3	4	4	3	5	4	5	4	5	5	3	4	5	3	4	3	5	5	2	3	5	5	5	3	4	4
mir	I	169963	1	4	3	5	1	2	2	4	2	5	2	5	4	5	2	3	3	4	5	5	2	4	2	4	1	5	2	4	3	2	2	5	1	5	2	4	2	4	1	4	5	4	4	4	2	4	5	3	3	4	1	5	1	5	5	5	4	3	4	5
nezreo	P	5722	1	4	3	3	1	3	3	3	2	4	3	4	3	4	2	3	3	0	5	5	1	4	3	3	1	5	1	3	2	3	1	3	3	3	5	4	3	5	3	2	5	4	3	4	3	4	4	3	5	4	1	5	1	4	3	3	4	3	4	4
velikodušan	P	4292	1	4	4	4	2	3	3	3	2	3	3	4	3	3	2	2	4	4	4	5	2	3	2	2	2	4	3	2	3	4	2	3	1	4	5	4	3	3	1	2	4	3	2	3	3	3	4	3	2	4	1	5	1	4	2	4	4	4	4	4
prinositi	G	4386	3	3	3	4	4	2	3	4	2	1	3	3	3	2	2	2	4	4	5	4	2	2	3	2	1	1	2	1	3	5	5	3	1	3	5	2	4	3	4	2	3	2	4	3	3	3	3	3	5	2	4	3	1	2	3	4	4	3	3	2
poredak	I	43621	1	4	3	4	5	2	2	4	4	3	3	4	3	2	3	2	4	3	2	4	3	4	4	3	4	3	4	3	3	4	5	5	2	5	5	3	2	4	4	4	4	4	5	2	2	3	3	3	4	1	3	3	5	3	2	3	4	4	3	3
